deltaX,deltaY,WHEN,SYLLABLE,XofButton,YofButton,XofTrace,YofTrace
1,3,0.0229181,FRAY 1,87,416,-144,-10
1,4,0.0229471,FRAY 1,87,416,-143,-14
1,4,0.0229761,FRAY 1,87,416,-142,-18
1,4,0.023011,FRAY 1,87,416,-141,-22
1,3,0.0230168,FRAY 1,87,416,-140,-25
1,4,0.02304,FRAY 1,87,416,-139,-29
1,4,0.0230632,FRAY 1,87,416,-138,-33
1,4,0.0230864,FRAY 1,87,416,-137,-37
1,3,0.0231213,FRAY 1,87,416,-136,-40
2,4,0.0231503,FRAY 1,87,416,-134,-44
1,4,0.0231619,FRAY 1,87,416,-133,-48
2,4,0.0231851,FRAY 1,87,416,-131,-52
3,3,0.0232141,FRAY 1,87,416,-128,-55
3,4,0.023249,FRAY 1,87,416,-125,-59
3,4,0.0232802,FRAY 1,87,416,-122,-63
3,4,0.0232896,FRAY 1,87,416,-119,-67
2,3,0.0233128,FRAY 1,87,416,-117,-70
3,4,0.0233361,FRAY 1,87,416,-114,-74
3,4,0.0233709,FRAY 1,87,416,-111,-78
3,4,0.0233999,FRAY 1,87,416,-108,-82
3,3,0.0234347,FRAY 1,87,416,-105,-85
2,4,0.0234405,FRAY 1,87,416,-103,-89
3,4,0.0234638,FRAY 1,87,416,-100,-93
3,4,0.023487,FRAY 1,87,416,-97,-97
3,3,0.0235218,FRAY 1,87,416,-94,-100
3,4,0.023545,FRAY 1,87,416,-91,-104
2,4,0.0235857,FRAY 1,87,416,-89,-108
3,4,0.0235915,FRAY 1,87,416,-86,-112
3,3,0.0236147,FRAY 1,87,416,-83,-115
3,4,0.0236495,FRAY 1,87,416,-80,-119
3,4,0.0236727,FRAY 1,87,416,-77,-123
2,4,0.0237076,FRAY 1,87,416,-75,-127
3,3,0.0237366,FRAY 1,87,416,-72,-130
3,4,0.0237482,FRAY 1,87,416,-69,-134
3,4,0.0237714,FRAY 1,87,416,-66,-138
3,4,0.0238005,FRAY 1,87,416,-63,-142
3,3,0.0238315,FRAY 1,87,416,-60,-145
2,4,0.0238585,FRAY 1,87,416,-58,-149
3,4,0.0238875,FRAY 1,87,416,-55,-153
3,4,0.0238991,FRAY 1,87,416,-52,-157
3,3,0.0239224,FRAY 1,87,416,-49,-160
3,4,0.0239514,FRAY 1,87,416,-46,-164
2,4,0.0239862,FRAY 1,87,416,-44,-168
3,4,0.0239978,FRAY 1,87,416,-41,-172
3,3,0.0240268,FRAY 1,87,416,-38,-175
3,4,0.0240501,FRAY 1,87,416,-35,-179
3,4,0.0240791,FRAY 1,87,416,-32,-183
2,4,0.0240965,FRAY 1,87,416,-30,-187
3,3,0.024131,FRAY 1,87,416,-27,-190
3,4,0.0241429,FRAY 1,87,416,-24,-194
3,4,0.0241778,FRAY 1,87,416,-21,-198
3,4,0.024201,FRAY 1,87,416,-18,-202
3,3,0.0242242,FRAY 1,87,416,-15,-205
2,4,0.024259,FRAY 1,87,416,-13,-209
3,4,0.0242823,FRAY 1,87,416,-10,-213
3,4,0.0242939,FRAY 1,87,416,-7,-217
3,3,0.0243113,FRAY 1,87,416,-4,-220
3,4,0.0243461,FRAY 1,87,416,-1,-224
2,4,0.024381,FRAY 1,87,416,1,-228
2,4,0.0243926,FRAY 1,87,416,3,-232
2,3,0.0244274,FRAY 1,87,416,5,-235
2,4,0.0244433,FRAY 1,87,416,7,-239
1,4,0.024468,FRAY 1,87,416,8,-243
1,4,0.0244971,FRAY 1,87,416,9,-247
1,3,0.0245203,FRAY 1,87,416,10,-250
1,4,0.0245667,FRAY 1,87,416,11,-254
1,4,0.0245783,FRAY 1,87,416,12,-258
1,4,0.0245957,FRAY 1,87,416,13,-262
1,3,0.024619,FRAY 1,87,416,14,-265
1,4,0.0246422,FRAY 1,87,416,15,-269
1,4,0.0246712,FRAY 1,87,416,16,-273
1,4,0.024706,FRAY 1,87,416,17,-277
1,3,0.0247234,FRAY 1,87,416,18,-280
1,4,0.0247467,FRAY 1,87,416,19,-284
1,3,0.0247757,FRAY 1,87,416,20,-287
1,3,0.0247931,FRAY 1,87,416,21,-290
1,2,0.0248273,FRAY 1,87,416,22,-292
1,1,0.024857,FRAY 1,87,416,23,-293
1,1,0.024886,FRAY 1,87,416,24,-294
1,1,0.0248976,FRAY 1,87,416,25,-295
1,1,0.0249208,FRAY 1,87,416,26,-296
1,1,0.0249789,FRAY 1,87,416,27,-297
1,2,0.0250079,FRAY 1,87,416,28,-299
-1,1,0.0250253,FRAY 1,87,416,27,-300
-1,3,0.0250485,FRAY 1,87,416,26,-303
-1,3,0.0250717,FRAY 1,87,416,25,-306
-1,4,0.0251066,FRAY 1,87,416,24,-310
-1,4,0.0251472,FRAY 1,87,416,23,-314
1,7,0.0251762,FRAY 1,87,416,24,-321
2,4,0.0251995,FRAY 1,87,416,26,-325
1,4,0.0252227,FRAY 1,87,416,27,-329
1,3,0.0252575,FRAY 1,87,416,28,-332
1,4,0.0252865,FRAY 1,87,416,29,-336
1,8,0.0253272,FRAY 1,87,416,30,-344
1,3,0.025362,FRAY 1,87,416,31,-347
1,4,0.0253794,FRAY 1,87,416,32,-351
1,4,0.0254084,FRAY 1,87,416,33,-355
1,4,0.0254375,FRAY 1,87,416,34,-359
-1,3,0.0254491,FRAY 1,87,416,33,-362
-1,4,0.0254781,FRAY 1,87,416,32,-366
-2,4,0.0255071,FRAY 1,87,416,30,-370
-3,4,0.0255478,FRAY 1,87,416,27,-374
-3,3,0.0255594,FRAY 1,87,416,24,-377
-3,4,0.0255768,FRAY 1,87,416,21,-381
-2,4,0.0256,FRAY 1,87,416,19,-385
-3,4,0.0256348,FRAY 1,87,416,16,-389
-3,3,0.025658,FRAY 1,87,416,13,-392
-3,4,0.0256871,FRAY 1,87,416,10,-396
-3,4,0.0257219,FRAY 1,87,416,7,-400
-2,4,0.0257277,FRAY 1,87,416,5,-404
-1,3,0.0257625,FRAY 1,87,416,4,-407
-1,4,0.0257858,FRAY 1,87,416,3,-411
1,4,0.025809,FRAY 1,87,416,4,-415
1,4,0.025838,FRAY 1,87,416,5,-419
1,3,0.0258554,FRAY 1,87,416,6,-422
2,4,0.0258786,FRAY 1,87,416,8,-426
2,4,0.0259019,FRAY 1,87,416,10,-430
2,4,0.0259309,FRAY 1,87,416,12,-434
2,3,0.0259599,FRAY 1,87,416,14,-437
2,4,0.0259947,FRAY 1,87,416,16,-441
2,4,0.0260238,FRAY 1,87,416,18,-445
2,4,0.0260354,FRAY 1,87,416,20,-449
1,3,0.0260586,FRAY 1,87,416,21,-452
1,4,0.0260818,FRAY 1,87,416,22,-456
-1,3,0.0261108,FRAY 1,87,416,21,-459
-1,3,0.0261457,FRAY 1,87,416,20,-462
-2,3,0.0261747,FRAY 1,87,416,18,-465
-2,2,0.0261863,FRAY 1,87,416,16,-467
-2,3,0.0262037,FRAY 1,87,416,14,-470
-2,3,0.0262327,FRAY 1,87,416,12,-473
-2,3,0.0262618,FRAY 1,87,416,10,-476
-1,4,0.026285,FRAY 1,87,416,9,-480
-1,3,0.0263198,FRAY 1,87,416,8,-483
1,4,0.0263372,FRAY 1,87,416,9,-487
1,4,0.0263605,FRAY 1,87,416,10,-491
2,4,0.0263895,FRAY 1,87,416,12,-495
2,4,0.0264359,FRAY 1,87,416,14,-499
2,4,0.0264707,FRAY 1,87,416,16,-503
2,3,0.0264998,FRAY 1,87,416,18,-506
2,4,0.0265114,FRAY 1,87,416,20,-510
2,4,0.0265404,FRAY 1,87,416,22,-514
2,4,0.0265752,FRAY 1,87,416,24,-518
1,3,0.0265868,FRAY 1,87,416,25,-521
2,4,0.0266113,FRAY 1,87,416,27,-525
2,4,0.0266275,FRAY 1,87,416,29,-529
1,4,0.0266507,FRAY 1,87,416,30,-533
1,3,0.026676,FRAY 1,87,416,31,-536
1,4,0.0267088,FRAY 1,87,416,32,-540
-1,4,0.0267378,FRAY 1,87,416,31,-544
-2,3,0.0267668,FRAY 1,87,416,29,-547
-2,2,0.0267784,FRAY 1,87,416,27,-549
-2,3,0.0268016,FRAY 1,87,416,25,-552
-3,3,0.0268307,FRAY 1,87,416,22,-555
-3,3,0.0268597,FRAY 1,87,416,19,-558
-2,3,0.0268945,FRAY 1,87,416,17,-561
-2,2,0.0269003,FRAY 1,87,416,15,-563
-1,1,0.0269351,FRAY 1,87,416,14,-564
-1,2,0.0269584,FRAY 1,87,416,13,-566
1,2,0.0269874,FRAY 1,87,416,14,-568
1,1,0.0270106,FRAY 1,87,416,15,-569
1,1,0.0270454,FRAY 1,87,416,16,-570
1,1,0.0270512,FRAY 1,87,416,17,-571
1,1,0.0271093,FRAY 1,87,416,18,-572
1,1,0.0271325,FRAY 1,87,416,19,-573
1,1,0.0271673,FRAY 1,87,416,20,-574
1,-1,0.0331755,SAN- 2,387,311,21,-573
1,-1,0.0331987,SAN- 2,387,311,22,-572
1,-1,0.0332336,SAN- 2,387,311,23,-571
-1,-2,0.0332568,SAN- 2,387,311,22,-569
-1,-3,0.0332876,SAN- 2,387,311,21,-566
-1,-3,0.0332974,SAN- 2,387,311,20,-563
-1,-3,0.0333206,SAN- 2,387,311,19,-560
-1,-2,0.0333497,SAN- 2,387,311,18,-558
1,-3,0.0333845,SAN- 2,387,311,19,-555
1,-3,0.0334019,SAN- 2,387,311,20,-552
2,-6,0.0334309,SAN- 2,387,311,22,-546
4,-3,0.0334541,SAN- 2,387,311,26,-543
1,-2,0.0334832,SAN- 2,387,311,27,-541
2,-3,0.0335122,SAN- 2,387,311,29,-538
2,-3,0.033547,SAN- 2,387,311,31,-535
2,-6,0.0335843,SAN- 2,387,311,33,-529
4,-2,0.0336051,SAN- 2,387,311,37,-527
3,-3,0.0336283,SAN- 2,387,311,40,-524
2,-3,0.0336573,SAN- 2,387,311,42,-521
3,-3,0.033698,SAN- 2,387,311,45,-518
3,-4,0.0337328,SAN- 2,387,311,48,-514
6,-1,0.0337618,SAN- 2,387,311,54,-513
3,-1,0.0337966,SAN- 2,387,311,57,-512
2,-1,0.0338141,SAN- 2,387,311,59,-511
3,-1,0.0338431,SAN- 2,387,311,62,-510
3,-1,0.0338779,SAN- 2,387,311,65,-509
3,-2,0.0338837,SAN- 2,387,311,68,-507
3,-2,0.0339069,SAN- 2,387,311,71,-505
2,-2,0.0339476,SAN- 2,387,311,73,-503
3,-2,0.033965,SAN- 2,387,311,76,-501
3,-2,0.033994,SAN- 2,387,311,79,-499
3,-1,0.0340114,SAN- 2,387,311,82,-498
3,-2,0.0340346,SAN- 2,387,311,85,-496
2,-2,0.0340593,SAN- 2,387,311,87,-494
3,-2,0.0340985,SAN- 2,387,311,90,-492
3,-2,0.0341159,SAN- 2,387,311,93,-490
3,-1,0.0341473,SAN- 2,387,311,96,-489
3,-1,0.0341624,SAN- 2,387,311,99,-488
2,-1,0.0341856,SAN- 2,387,311,101,-487
3,-1,0.0342089,SAN- 2,387,311,104,-486
3,-1,0.0342436,SAN- 2,387,311,107,-485
3,-1,0.0342727,SAN- 2,387,311,110,-484
3,-1,0.0343017,SAN- 2,387,311,113,-483
2,-1,0.0343423,SAN- 2,387,311,115,-482
3,-1,0.0343655,SAN- 2,387,311,118,-481
3,-1,0.0343946,SAN- 2,387,311,121,-480
3,-1,0.0344294,SAN- 2,387,311,124,-479
3,-1,0.034441,SAN- 2,387,311,127,-478
2,-1,0.0344667,SAN- 2,387,311,129,-477
3,-1,0.0344932,SAN- 2,387,311,132,-476
3,-1,0.0345165,SAN- 2,387,311,135,-475
3,-1,0.0345455,SAN- 2,387,311,138,-474
3,-1,0.0345803,SAN- 2,387,311,141,-473
2,-1,0.0345919,SAN- 2,387,311,143,-472
3,-1,0.034621,SAN- 2,387,311,146,-471
3,-1,0.0346442,SAN- 2,387,311,149,-470
3,-1,0.0346674,SAN- 2,387,311,152,-469
3,-1,0.0346964,SAN- 2,387,311,155,-468
2,-1,0.0347429,SAN- 2,387,311,157,-467
3,-1,0.0347635,SAN- 2,387,311,160,-466
3,-1,0.0347951,SAN- 2,387,311,163,-465
3,-1,0.0348279,SAN- 2,387,311,166,-464
3,-1,0.0348532,SAN- 2,387,311,169,-463
2,-1,0.0348822,SAN- 2,387,311,171,-462
3,-1,0.0348938,SAN- 2,387,311,174,-461
3,-1,0.034917,SAN- 2,387,311,177,-460
3,-1,0.034946,SAN- 2,387,311,180,-459
3,-1,0.0349809,SAN- 2,387,311,183,-458
2,-1,0.0350099,SAN- 2,387,311,185,-457
3,-1,0.0350331,SAN- 2,387,311,188,-456
3,-1,0.0350447,SAN- 2,387,311,191,-455
3,-1,0.0350679,SAN- 2,387,311,194,-454
3,-1,0.0350912,SAN- 2,387,311,197,-453
2,-1,0.035155,SAN- 2,387,311,199,-452
3,-2,0.0351956,SAN- 2,387,311,202,-450
1,1,0.0385974,SAN- 2,387,311,203,-451
1,1,0.038638,SAN- 2,387,311,204,-452
1,-1,0.0426493,-TIA- 3,329,115,205,-451
-2,-1,0.0431485,-TIA- 3,329,115,203,-450
-3,-1,0.0431717,-TIA- 3,329,115,200,-449
-2,-1,0.0431775,-TIA- 3,329,115,198,-448
-3,-1,0.0432065,-TIA- 3,329,115,195,-447
-3,-1,0.0432356,-TIA- 3,329,115,192,-446
-2,-1,0.0432646,-TIA- 3,329,115,190,-445
-1,-2,0.0432994,-TIA- 3,329,115,189,-443
-1,-2,0.0433168,-TIA- 3,329,115,188,-441
-1,-1,0.0433459,-TIA- 3,329,115,187,-440
1,-1,0.0433575,-TIA- 3,329,115,188,-439
1,-1,0.0433865,-TIA- 3,329,115,189,-438
1,-1,0.0434213,-TIA- 3,329,115,190,-437
1,-2,0.0443501,-TIA- 3,329,115,191,-435
-1,-2,0.0443791,-TIA- 3,329,115,190,-433
-1,-1,0.0443907,-TIA- 3,329,115,189,-432
-1,-3,0.044414,-TIA- 3,329,115,188,-429
-2,-3,0.044443,-TIA- 3,329,115,186,-426
-1,-3,0.0444662,-TIA- 3,329,115,185,-423
-3,-3,0.0445127,-TIA- 3,329,115,182,-420
-3,-5,0.0445417,-TIA- 3,329,115,179,-415
-6,-3,0.0445649,-TIA- 3,329,115,173,-412
-3,-3,0.0445939,-TIA- 3,329,115,170,-409
-2,-3,0.0446288,-TIA- 3,329,115,168,-406
-3,-3,0.044652,-TIA- 3,329,115,165,-403
-3,-2,0.0446868,-TIA- 3,329,115,162,-401
-3,-3,0.0446984,-TIA- 3,329,115,159,-398
-3,-3,0.0447158,-TIA- 3,329,115,156,-395
-2,-3,0.0447507,-TIA- 3,329,115,154,-392
-3,-3,0.0447797,-TIA- 3,329,115,151,-389
-2,-2,0.0447855,-TIA- 3,329,115,149,-387
-2,-3,0.0448313,-TIA- 3,329,115,147,-384
-2,-3,0.0448493,-TIA- 3,329,115,145,-381
-2,-3,0.0448668,-TIA- 3,329,115,143,-378
-2,-3,0.04489,-TIA- 3,329,115,141,-375
-1,-2,0.0449306,-TIA- 3,329,115,140,-373
-2,-3,0.0449422,-TIA- 3,329,115,138,-370
-2,-3,0.0449887,-TIA- 3,329,115,136,-367
-2,-3,0.0449945,-TIA- 3,329,115,134,-364
-2,-3,0.0450235,-TIA- 3,329,115,132,-361
-2,-3,0.0450467,-TIA- 3,329,115,130,-358
-2,-2,0.0450757,-TIA- 3,329,115,128,-356
-2,-3,0.0450932,-TIA- 3,329,115,126,-353
-1,-3,0.0451222,-TIA- 3,329,115,125,-350
-2,-3,0.0451502,-TIA- 3,329,115,123,-347
-1,-3,0.0451802,-TIA- 3,329,115,122,-344
-1,-2,0.0451976,-TIA- 3,329,115,121,-342
-1,-3,0.0452383,-TIA- 3,329,115,120,-339
-1,-3,0.0452441,-TIA- 3,329,115,119,-336
-1,-3,0.0452673,-TIA- 3,329,115,118,-333
-1,-3,0.0453021,-TIA- 3,329,115,117,-330
-1,-2,0.0453312,-TIA- 3,329,115,116,-328
-1,-3,0.045366,-TIA- 3,329,115,115,-325
-1,-3,0.0453834,-TIA- 3,329,115,114,-322
-2,-3,0.045395,-TIA- 3,329,115,112,-319
-2,-3,0.0454182,-TIA- 3,329,115,110,-316
-1,-3,0.0454531,-TIA- 3,329,115,109,-313
-2,-2,0.0454763,-TIA- 3,329,115,107,-311
-2,-3,0.0454937,-TIA- 3,329,115,105,-308
-2,-3,0.0455343,-TIA- 3,329,115,103,-305
-2,-3,0.0455517,-TIA- 3,329,115,101,-302
-2,-3,0.045571,-TIA- 3,329,115,99,-299
-1,-2,0.0455982,-TIA- 3,329,115,98,-297
-1,-3,0.0456272,-TIA- 3,329,115,97,-294
-1,-3,0.045662,-TIA- 3,329,115,96,-291
-1,-3,0.0456853,-TIA- 3,329,115,95,-288
-1,-3,0.0456969,-TIA- 3,329,115,94,-285
-1,-2,0.0457317,-TIA- 3,329,115,93,-283
-1,-3,0.0457491,-TIA- 3,329,115,92,-280
-1,-3,0.0457781,-TIA- 3,329,115,91,-277
-1,-3,0.045813,-TIA- 3,329,115,90,-274
-1,-6,0.0458536,-TIA- 3,329,115,89,-268
-1,-2,0.0458768,-TIA- 3,329,115,88,-266
-1,-3,0.0459,-TIA- 3,329,115,87,-263
-1,-3,0.04593,-TIA- 3,329,115,86,-260
1,-3,0.0459639,-TIA- 3,329,115,87,-257
1,-3,0.0459959,-TIA- 3,329,115,88,-254
1,-2,0.0460045,-TIA- 3,329,115,89,-252
1,-3,0.0460336,-TIA- 3,329,115,90,-249
1,-3,0.0460626,-TIA- 3,329,115,91,-246
1,-3,0.0460916,-TIA- 3,329,115,92,-243
1,-3,0.0461234,-TIA- 3,329,115,93,-240
1,-2,0.0461322,-TIA- 3,329,115,94,-238
1,-3,0.0461555,-TIA- 3,329,115,95,-235
1,-3,0.0461787,-TIA- 3,329,115,96,-232
1,-3,0.0462135,-TIA- 3,329,115,97,-229
1,-3,0.0462425,-TIA- 3,329,115,98,-226
1,-3,0.0462774,-TIA- 3,329,115,99,-223
1,-2,0.0462832,-TIA- 3,329,115,100,-221
1,-3,0.046318,-TIA- 3,329,115,101,-218
1,-3,0.0463296,-TIA- 3,329,115,102,-215
1,-3,0.0463644,-TIA- 3,329,115,103,-212
1,-3,0.0463935,-TIA- 3,329,115,104,-209
1,-2,0.0464051,-TIA- 3,329,115,105,-207
1,-3,0.0464341,-TIA- 3,329,115,106,-204
1,-3,0.0464573,-TIA- 3,329,115,107,-201
1,-3,0.0464863,-TIA- 3,329,115,108,-198
1,-3,0.0465154,-TIA- 3,329,115,109,-195
1,-2,0.0465502,-TIA- 3,329,115,110,-193
1,-3,0.046556,-TIA- 3,329,115,111,-190
1,-3,0.0465903,-TIA- 3,329,115,112,-187
1,-3,0.0466141,-TIA- 3,329,115,113,-184
1,-3,0.0466431,-TIA- 3,329,115,114,-181
1,-3,0.0466663,-TIA- 3,329,115,115,-178
1,-2,0.0467011,-TIA- 3,329,115,116,-176
1,-3,0.0467069,-TIA- 3,329,115,117,-173
1,-3,0.0467302,-TIA- 3,329,115,118,-170
1,-3,0.0467592,-TIA- 3,329,115,119,-167
1,-3,0.046794,-TIA- 3,329,115,120,-164
1,-2,0.0468288,-TIA- 3,329,115,121,-162
1,-3,0.0468346,-TIA- 3,329,115,122,-159
1,-3,0.0468579,-TIA- 3,329,115,123,-156
-1,-3,0.0468811,-TIA- 3,329,115,122,-153
-1,-3,0.0469159,-TIA- 3,329,115,121,-150
-1,-2,0.0469449,-TIA- 3,329,115,120,-148
-1,-3,0.0469798,-TIA- 3,329,115,119,-145
-1,-3,0.0469914,-TIA- 3,329,115,118,-142
-1,-3,0.0470094,-TIA- 3,329,115,117,-139
-1,-3,0.0470436,-TIA- 3,329,115,116,-136
-1,-3,0.0470668,-TIA- 3,329,115,115,-133
-1,-2,0.0471017,-TIA- 3,329,115,114,-131
1,-3,0.0471307,-TIA- 3,329,115,115,-128
1,-3,0.0471389,-TIA- 3,329,115,116,-125
1,-3,0.0471655,-TIA- 3,329,115,117,-122
1,-2,0.0471946,-TIA- 3,329,115,118,-120
1,-2,0.0472294,-TIA- 3,329,115,119,-118
1,-1,0.0472526,-TIA- 3,329,115,120,-117
1,-2,0.04727,-TIA- 3,329,115,121,-115
-1,-2,0.0472932,-TIA- 3,329,115,120,-113
-1,-2,0.0473165,-TIA- 3,329,115,119,-111
-2,-2,0.0473455,-TIA- 3,329,115,117,-109
-2,-2,0.0473803,-TIA- 3,329,115,115,-107
-2,-2,0.0473919,-TIA- 3,329,115,113,-105
-1,-1,0.047421,-TIA- 3,329,115,112,-104
-2,-2,0.0474442,-TIA- 3,329,115,110,-102
-1,-1,0.0474674,-TIA- 3,329,115,109,-101
-1,-1,0.0475022,-TIA- 3,329,115,108,-100
-1,-1,0.0475312,-TIA- 3,329,115,107,-99
-1,-1,0.0475429,-TIA- 3,329,115,106,-98
-1,-1,0.0475951,-TIA- 3,329,115,105,-97
-1,-1,0.047659,-TIA- 3,329,115,104,-96
-1,-1,0.0476822,-TIA- 3,329,115,103,-95
-1,-1,0.0477228,-TIA- 3,329,115,102,-94
-1,-1,0.047746,-TIA- 3,329,115,101,-93
-1,-1,0.0478041,-TIA- 3,329,115,100,-92
-1,-1,0.0478389,-TIA- 3,329,115,99,-91
-1,-1,0.0478679,-TIA- 3,329,115,98,-90
-1,-1,0.047897,-TIA- 3,329,115,97,-89
-1,-1,0.0479619,-TIA- 3,329,115,96,-88
-1,-1,0.0479782,-TIA- 3,329,115,95,-87
-1,-1,0.0480259,-TIA- 3,329,115,94,-86
1,-1,0.0482511,-TIA- 3,329,115,95,-85
1,-1,0.0482743,-TIA- 3,329,115,96,-84
1,-1,0.0482975,-TIA- 3,329,115,97,-83
1,-1,0.0483323,-TIA- 3,329,115,98,-82
1,-1,0.0483846,-TIA- 3,329,115,99,-81
1,-1,0.0484194,-TIA- 3,329,115,100,-80
1,-1,0.048431,-TIA- 3,329,115,101,-79
-1,-2,0.0484542,-TIA- 3,329,115,100,-77
-2,-2,0.0484775,-TIA- 3,329,115,98,-75
-2,-2,0.0485065,-TIA- 3,329,115,96,-73
-2,-2,0.0485529,-TIA- 3,329,115,94,-71
-3,-3,0.0485788,-TIA- 3,329,115,91,-68
-3,-1,0.0486168,-TIA- 3,329,115,88,-67
-2,-1,0.0486342,-TIA- 3,329,115,86,-66
-1,1,0.0487677,-TIA- 3,329,115,85,-67
