deltaX,deltaY,WHEN,SYLLABLE,XofButton,YofButton,XofTrace,YofTrace
0,70,0.0594895,Yield,0,0,0,-70
-67,4,0.0595244,Yield,0,0,-67,-74
-4,7,0.0595592,Yield,0,0,-71,-81
-7,4,0.059593,Yield,0,0,-78,-85
-4,7,0.0596308,Yield,0,0,-82,-92
-7,4,0.0596869,Yield,0,0,-89,-96
-4,4,0.0596985,Yield,0,0,-93,-100
-4,4,0.0597159,Yield,0,0,-97,-104
-4,3,0.0597449,Yield,0,0,-101,-107
-3,4,0.0597682,Yield,0,0,-104,-111
-4,4,0.0597972,Yield,0,0,-108,-115
-4,4,0.0598436,Yield,0,0,-112,-119
-4,3,0.0598668,Yield,0,0,-116,-122
-3,4,0.0598785,Yield,0,0,-119,-126
-4,4,0.0598901,Yield,0,0,-123,-130
-4,4,0.0598901,Yield,0,0,-127,-134
-4,3,0.0598901,Yield,0,0,-131,-137
-3,4,0.0598901,Yield,0,0,-134,-141
-4,4,0.0599075,Yield,0,0,-138,-145
-4,4,0.0599307,Yield,0,0,-142,-149
-4,3,0.0599597,Yield,0,0,-146,-152
-3,4,0.0599829,Yield,0,0,-149,-156
-4,4,0.060012,Yield,0,0,-153,-160
-4,4,0.0600294,Yield,0,0,-157,-164
-4,3,0.0600642,Yield,0,0,-161,-167
-3,4,0.0600816,Yield,0,0,-164,-171
-4,4,0.0601095,Yield,0,0,-168,-175
-4,4,0.0601397,Yield,0,0,-172,-179
-4,3,0.0601571,Yield,0,0,-176,-182
-3,4,0.0601803,Yield,0,0,-179,-186
-4,4,0.0602151,Yield,0,0,-183,-190
-4,4,0.0602384,Yield,0,0,-187,-194
-4,3,0.0602616,Yield,0,0,-191,-197
-3,4,0.0602919,Yield,0,0,-194,-201
-4,4,0.0603138,Yield,0,0,-198,-205
-4,4,0.0603367,Yield,0,0,-202,-209
-4,3,0.0603603,Yield,0,0,-206,-212
-3,4,0.0604009,Yield,0,0,-209,-216
-4,4,0.0604357,Yield,0,0,-213,-220
-4,4,0.060459,Yield,0,0,-217,-224
-4,3,0.0604648,Yield,0,0,-221,-227
-3,4,0.060488,Yield,0,0,-224,-231
-4,4,0.060517,Yield,0,0,-228,-235
-4,4,0.060546,Yield,0,0,-232,-239
-4,3,0.0605867,Yield,0,0,-236,-242
-3,4,0.0605983,Yield,0,0,-239,-246
-4,4,0.0606215,Yield,0,0,-243,-250
-4,4,0.0606505,Yield,0,0,-247,-254
-4,3,0.0606795,Yield,0,0,-251,-257
-3,4,0.060694,Yield,0,0,-254,-261
-4,4,0.0607376,Yield,0,0,-258,-265
-4,4,0.060755,Yield,0,0,-262,-269
-3,3,0.0607782,Yield,0,0,-265,-272
-4,4,0.0608073,Yield,0,0,-269,-276
-4,4,0.0608421,Yield,0,0,-273,-280
-4,4,0.0608479,Yield,0,0,-277,-284
-3,3,0.0608769,Yield,0,0,-280,-287
-4,4,0.0609059,Yield,0,0,-284,-291
-4,4,0.0609292,Yield,0,0,-288,-295
-4,4,0.060964,Yield,0,0,-292,-299
-3,3,0.0609814,Yield,0,0,-295,-302
-4,4,0.0610104,Yield,0,0,-299,-306
-4,4,0.0610278,Yield,0,0,-303,-310
-4,4,0.0610627,Yield,0,0,-307,-314
-3,3,0.0610975,Yield,0,0,-310,-317
-4,4,0.0611265,Yield,0,0,-314,-321
-4,4,0.0611381,Yield,0,0,-318,-325
-4,4,0.0611614,Yield,0,0,-322,-329
-3,3,0.0611962,Yield,0,0,-325,-332
-4,4,0.0612194,Yield,0,0,-329,-336
-4,4,0.0612484,Yield,0,0,-333,-340
-4,4,0.0612659,Yield,0,0,-337,-344
-3,3,0.0612891,Yield,0,0,-340,-347
-4,4,0.0613123,Yield,0,0,-344,-351
-4,4,0.0613459,Yield,0,0,-348,-355
-4,4,0.0613587,Yield,0,0,-352,-359
-3,7,0.0614168,Yield,0,0,-355,-366
-8,4,0.06144,Yield,0,0,-363,-370
-4,4,0.0614632,Yield,0,0,-367,-374
-3,3,0.0614963,Yield,0,0,-370,-377
-4,4,0.0615097,Yield,0,0,-374,-381
-4,4,0.0615445,Yield,0,0,-378,-385
-4,4,0.0615677,Yield,0,0,-382,-389
-3,3,0.0615967,Yield,0,0,-385,-392
-4,4,0.0616258,Yield,0,0,-389,-396
-4,4,0.0616374,Yield,0,0,-393,-400
-4,4,0.0616664,Yield,0,0,-397,-404
-3,3,0.0616896,Yield,0,0,-400,-407
-4,4,0.0617186,Yield,0,0,-404,-411
-4,4,0.0617535,Yield,0,0,-408,-415
-4,4,0.0617767,Yield,0,0,-412,-419
-3,3,0.0617883,Yield,0,0,-415,-422
-4,4,0.0618173,Yield,0,0,-419,-426
-4,4,0.0618463,Yield,0,0,-423,-430
-4,4,0.0618812,Yield,0,0,-427,-434
-3,3,0.0619044,Yield,0,0,-430,-437
-4,4,0.0619334,Yield,0,0,-434,-441
-4,4,0.061945,Yield,0,0,-438,-445
-4,4,0.0619683,Yield,0,0,-442,-449
-3,3,0.0619973,Yield,0,0,-445,-452
-4,4,0.0620246,Yield,0,0,-449,-456
-4,4,0.0620611,Yield,0,0,-453,-460
-4,4,0.0620727,Yield,0,0,-457,-464
-3,3,0.062096,Yield,0,0,-460,-467
-4,4,0.0621192,Yield,0,0,-464,-471
-4,4,0.062154,Yield,0,0,-468,-475
-4,4,0.0621656,Yield,0,0,-472,-479
-3,3,0.0622141,Yield,0,0,-475,-482
-4,4,0.0622237,Yield,0,0,-479,-486
-4,4,0.0622469,Yield,0,0,-483,-490
-4,4,0.0622815,Yield,0,0,-487,-494
-3,7,0.0623224,Yield,0,0,-490,-501
-8,4,0.0623514,Yield,0,0,-498,-505
-3,4,0.0623746,Yield,0,0,-501,-509
-3,3,0.0624094,Yield,0,0,-504,-512
-2,4,0.0624327,Yield,0,0,-506,-516
-3,4,0.0624501,Yield,0,0,-509,-520
-3,4,0.0624733,Yield,0,0,-512,-524
-3,3,0.0624965,Yield,0,0,-515,-527
-3,4,0.0625255,Yield,0,0,-518,-531
-2,4,0.0625604,Yield,0,0,-520,-535
-3,4,0.0625778,Yield,0,0,-523,-539
-3,3,0.062601,Yield,0,0,-526,-542
-3,4,0.06263,Yield,0,0,-529,-546
-4,4,0.0626649,Yield,0,0,-533,-550
-3,4,0.0626881,Yield,0,0,-536,-554
-4,3,0.0627113,Yield,0,0,-540,-557
-4,4,0.0627229,Yield,0,0,-544,-561
-4,4,0.0627345,Yield,0,0,-548,-565
-3,4,0.0627577,Yield,0,0,-551,-569
-4,3,0.062781,Yield,0,0,-555,-572
-4,4,0.0627926,Yield,0,0,-559,-576
-4,4,0.0628216,Yield,0,0,-563,-580
-3,4,0.062839,Yield,0,0,-566,-584
-4,3,0.0628622,Yield,0,0,-570,-587
