deltaX,deltaY,WHEN,SYLLABLE,XofButton,YofButton,XofTrace,YofTrace
2,3,0.0278233,FRAY 1,87,416,26,-596
3,3,0.0278465,FRAY 1,87,416,29,-599
3,3,0.0278756,FRAY 1,87,416,32,-602
3,1,0.0279046,FRAY 1,87,416,35,-603
3,2,0.0279162,FRAY 1,87,416,38,-605
2,1,0.0279452,FRAY 1,87,416,40,-606
2,1,0.0279742,FRAY 1,87,416,42,-607
1,1,0.0279975,FRAY 1,87,416,43,-608
1,1,0.0280207,FRAY 1,87,416,44,-609
2,-1,0.0336922,SAN- 2,387,311,46,-608
3,-1,0.0337038,SAN- 2,387,311,49,-607
3,-2,0.033727,SAN- 2,387,311,52,-605
2,-2,0.0337618,SAN- 2,387,311,54,-603
3,-2,0.0337792,SAN- 2,387,311,57,-601
3,-2,0.0338141,SAN- 2,387,311,60,-599
3,-2,0.0338373,SAN- 2,387,311,63,-597
2,-1,0.0338605,SAN- 2,387,311,65,-596
2,-3,0.0338779,SAN- 2,387,311,67,-593
1,-3,0.0339069,SAN- 2,387,311,68,-590
1,-3,0.0339476,SAN- 2,387,311,69,-587
-1,-3,0.0339766,SAN- 2,387,311,68,-584
-2,-3,0.0339998,SAN- 2,387,311,66,-581
-2,-2,0.0340056,SAN- 2,387,311,64,-579
-2,-3,0.0340288,SAN- 2,387,311,62,-576
-3,-3,0.0340521,SAN- 2,387,311,59,-573
-3,-3,0.0340869,SAN- 2,387,311,56,-570
-2,-3,0.0341275,SAN- 2,387,311,54,-567
-3,-1,0.0341507,SAN- 2,387,311,51,-566
-3,-2,0.0341566,SAN- 2,387,311,48,-564
-3,-2,0.0341798,SAN- 2,387,311,45,-562
-3,-2,0.034203,SAN- 2,387,311,42,-560
-2,-1,0.0342378,SAN- 2,387,311,40,-559
-1,-1,0.0342552,SAN- 2,387,311,39,-558
-1,-1,0.0343017,SAN- 2,387,311,38,-557
-1,-1,0.0343307,SAN- 2,387,311,37,-556
1,-1,0.0343597,SAN- 2,387,311,38,-555
2,-1,0.0343888,SAN- 2,387,311,40,-554
2,-2,0.0344062,SAN- 2,387,311,42,-552
3,-2,0.0344526,SAN- 2,387,311,45,-550
2,-2,0.0344642,SAN- 2,387,311,47,-548
3,-2,0.0344816,SAN- 2,387,311,50,-546
3,-1,0.0345107,SAN- 2,387,311,53,-545
3,-2,0.0345397,SAN- 2,387,311,56,-543
3,-2,0.0345571,SAN- 2,387,311,59,-541
3,-2,0.0345803,SAN- 2,387,311,62,-539
2,-2,0.0346151,SAN- 2,387,311,64,-537
3,-2,0.0346384,SAN- 2,387,311,67,-535
3,-2,0.0346674,SAN- 2,387,311,70,-533
3,-2,0.0346964,SAN- 2,387,311,73,-531
1,-1,0.0347371,SAN- 2,387,311,74,-530
1,-1,0.0347661,SAN- 2,387,311,75,-529
1,1,0.0348357,SAN- 2,387,311,76,-530
-2,1,0.0348648,SAN- 2,387,311,74,-531
-3,1,0.0349112,SAN- 2,387,311,71,-532
1,-1,0.035097,SAN- 2,387,311,72,-531
1,-1,0.035126,SAN- 2,387,311,73,-530
2,-1,0.0351492,SAN- 2,387,311,75,-529
3,-1,0.0351666,SAN- 2,387,311,78,-528
3,-1,0.0351898,SAN- 2,387,311,81,-527
3,-1,0.0352131,SAN- 2,387,311,84,-526
2,-1,0.0352363,SAN- 2,387,311,86,-525
3,-1,0.0352711,SAN- 2,387,311,89,-524
3,-1,0.0353001,SAN- 2,387,311,92,-523
3,-1,0.0353059,SAN- 2,387,311,95,-522
3,-1,0.0353315,SAN- 2,387,311,98,-521
2,-1,0.0353698,SAN- 2,387,311,100,-520
3,-2,0.0353872,SAN- 2,387,311,103,-518
3,-2,0.0354104,SAN- 2,387,311,106,-516
3,-2,0.0354453,SAN- 2,387,311,109,-514
3,-2,0.0354569,SAN- 2,387,311,112,-512
3,-2,0.0354859,SAN- 2,387,311,115,-510
2,-2,0.0355149,SAN- 2,387,311,117,-508
3,-2,0.0355381,SAN- 2,387,311,120,-506
3,-1,0.0355614,SAN- 2,387,311,123,-505
3,-2,0.0355962,SAN- 2,387,311,126,-503
3,-2,0.0356136,SAN- 2,387,311,129,-501
2,-2,0.0356368,SAN- 2,387,311,131,-499
3,-2,0.03566,SAN- 2,387,311,134,-497
3,-2,0.0356925,SAN- 2,387,311,137,-495
3,-2,0.0357181,SAN- 2,387,311,140,-493
3,-1,0.0357471,SAN- 2,387,311,143,-492
2,-1,0.0357645,SAN- 2,387,311,145,-491
3,-1,0.0357878,SAN- 2,387,311,148,-490
3,-1,0.03584,SAN- 2,387,311,151,-489
3,-1,0.0358574,SAN- 2,387,311,154,-488
3,-1,0.0358806,SAN- 2,387,311,157,-487
2,-1,0.035898,SAN- 2,387,311,159,-486
3,-1,0.0359271,SAN- 2,387,311,162,-485
3,-1,0.0359503,SAN- 2,387,311,165,-484
3,-1,0.0359793,SAN- 2,387,311,168,-483
3,1,0.036078,SAN- 2,387,311,171,-484
3,1,0.0361012,SAN- 2,387,311,174,-485
3,1,0.0361302,SAN- 2,387,311,177,-486
2,1,0.0361651,SAN- 2,387,311,179,-487
3,1,0.0361709,SAN- 2,387,311,182,-488
3,1,0.0362057,SAN- 2,387,311,185,-489
3,1,0.0362289,SAN- 2,387,311,188,-490
3,1,0.0362754,SAN- 2,387,311,191,-491
2,1,0.0363102,SAN- 2,387,311,193,-492
3,1,0.0363218,SAN- 2,387,311,196,-493
3,1,0.0363508,SAN- 2,387,311,199,-494
3,1,0.0363857,SAN- 2,387,311,202,-495
3,1,0.0364031,SAN- 2,387,311,205,-496
2,1,0.0364263,SAN- 2,387,311,207,-497
3,-1,0.0369139,SAN- 2,387,311,210,-496
2,-1,0.0369255,SAN- 2,387,311,212,-495
3,-1,0.0369488,SAN- 2,387,311,215,-494
3,-1,0.0369836,SAN- 2,387,311,218,-493
3,-1,0.0370126,SAN- 2,387,311,221,-492
3,-1,0.0370358,SAN- 2,387,311,224,-491
2,-1,0.0370532,SAN- 2,387,311,226,-490
3,-1,0.0370997,SAN- 2,387,311,229,-489
3,-1,0.037239,SAN- 2,387,311,232,-488
3,-1,0.037268,SAN- 2,387,311,235,-487
3,-1,0.0373029,SAN- 2,387,311,238,-486
3,-1,0.0373149,SAN- 2,387,311,241,-485
2,-1,0.0373319,SAN- 2,387,311,243,-484
3,-1,0.0373493,SAN- 2,387,311,246,-483
3,-1,0.0373725,SAN- 2,387,311,249,-482
3,-1,0.0374073,SAN- 2,387,311,252,-481
3,-1,0.0376221,SAN- 2,387,311,255,-480
3,-1,0.0376454,SAN- 2,387,311,258,-479
3,-1,0.0376686,SAN- 2,387,311,261,-478
3,-1,0.037697,SAN- 2,387,311,264,-477
2,-1,0.0377382,SAN- 2,387,311,266,-476
3,-1,0.037744,SAN- 2,387,311,269,-475
3,-1,0.0377963,SAN- 2,387,311,272,-474
3,-1,0.0378195,SAN- 2,387,311,275,-473
2,-1,0.0378543,SAN- 2,387,311,277,-472
3,-1,0.0378776,SAN- 2,387,311,280,-471
3,-1,0.037895,SAN- 2,387,311,283,-470
3,-1,0.0379182,SAN- 2,387,311,286,-469
3,-1,0.037953,SAN- 2,387,311,289,-468
2,-1,0.0379762,SAN- 2,387,311,291,-467
1,-1,0.0380053,SAN- 2,387,311,292,-466
3,-1,0.0380285,SAN- 2,387,311,295,-465
3,-1,0.0380459,SAN- 2,387,311,298,-464
3,-1,0.0380691,SAN- 2,387,311,301,-463
2,-1,0.0381039,SAN- 2,387,311,303,-462
3,-1,0.038133,SAN- 2,387,311,306,-461
3,-1,0.0381581,SAN- 2,387,311,309,-460
3,-1,0.0381852,SAN- 2,387,311,312,-459
3,-1,0.0381968,SAN- 2,387,311,315,-458
2,-1,0.03822,SAN- 2,387,311,317,-457
3,-1,0.0382491,SAN- 2,387,311,320,-456
3,-1,0.0382781,SAN- 2,387,311,323,-455
3,-1,0.0383013,SAN- 2,387,311,326,-454
3,-1,0.0383361,SAN- 2,387,311,329,-453
2,-1,0.0383768,SAN- 2,387,311,331,-452
3,-1,0.0384,SAN- 2,387,311,334,-451
3,-1,0.038429,SAN- 2,387,311,337,-450
3,-1,0.0384755,SAN- 2,387,311,340,-449
3,-1,0.0384871,SAN- 2,387,311,343,-448
2,-1,0.0385045,SAN- 2,387,311,345,-447
3,-1,0.0385277,SAN- 2,387,311,348,-446
3,-1,0.0385509,SAN- 2,387,311,351,-445
3,-1,0.0385858,SAN- 2,387,311,354,-444
3,-1,0.0386148,SAN- 2,387,311,357,-443
2,-2,0.0386554,SAN- 2,387,311,359,-441
6,-1,0.0386728,SAN- 2,387,311,365,-440
3,-1,0.0386961,SAN- 2,387,311,368,-439
2,1,0.0391488,SAN- 2,387,311,370,-440
3,1,0.0391837,SAN- 2,387,311,373,-441
3,1,0.0391895,SAN- 2,387,311,376,-442
3,1,0.0392127,SAN- 2,387,311,379,-443
3,1,0.0392359,SAN- 2,387,311,382,-444
3,1,0.0392649,SAN- 2,387,311,385,-445
2,1,0.039294,SAN- 2,387,311,387,-446
3,2,0.0393114,SAN- 2,387,311,390,-448
3,2,0.0393404,SAN- 2,387,311,393,-450
3,2,0.0393578,SAN- 2,387,311,396,-452
3,1,0.0393927,SAN- 2,387,311,399,-453
2,2,0.0394159,SAN- 2,387,311,401,-455
3,2,0.0394449,SAN- 2,387,311,404,-457
3,2,0.0394623,SAN- 2,387,311,407,-459
3,2,0.0394855,SAN- 2,387,311,410,-461
3,1,0.0395088,SAN- 2,387,311,413,-462
2,1,0.0395436,SAN- 2,387,311,415,-463
3,-1,0.0395958,SAN- 2,387,311,418,-462
3,-2,0.0396132,SAN- 2,387,311,421,-460
3,-2,0.0396365,SAN- 2,387,311,424,-458
2,-3,0.0396607,SAN- 2,387,311,426,-455
3,-2,0.0396945,SAN- 2,387,311,429,-453
3,-3,0.0397235,SAN- 2,387,311,432,-450
3,-3,0.0397584,SAN- 2,387,311,435,-447
2,-3,0.03977,SAN- 2,387,311,437,-444
3,-3,0.0397874,SAN- 2,387,311,440,-441
3,-3,0.0398164,SAN- 2,387,311,443,-438
2,-2,0.0398396,SAN- 2,387,311,445,-436
2,-3,0.0398803,SAN- 2,387,311,447,-433
2,-3,0.0399093,SAN- 2,387,311,449,-430
2,-3,0.0399171,SAN- 2,387,311,451,-427
1,-3,0.0399436,SAN- 2,387,311,452,-424
2,-2,0.0399673,SAN- 2,387,311,454,-422
2,-3,0.0399906,SAN- 2,387,311,456,-419
2,-3,0.0400196,SAN- 2,387,311,458,-416
2,-3,0.0400602,SAN- 2,387,311,460,-413
2,-3,0.0400718,SAN- 2,387,311,462,-410
2,-2,0.0400951,SAN- 2,387,311,464,-408
1,-3,0.0401183,SAN- 2,387,311,465,-405
1,-3,0.0401473,SAN- 2,387,311,466,-402
1,-3,0.0401749,SAN- 2,387,311,467,-399
1,-3,0.0402054,SAN- 2,387,311,468,-396
1,-3,0.0402228,SAN- 2,387,311,469,-393
-1,-1,0.040246,SAN- 2,387,311,468,-392
-2,-1,0.0402808,SAN- 2,387,311,466,-391
-2,1,0.0441353,-TIA- 3,36,429,464,-392
-3,1,0.0441585,-TIA- 3,36,429,461,-393
-2,1,0.0441934,-TIA- 3,36,429,459,-394
-4,2,0.044205,-TIA- 3,36,429,455,-396
-4,2,0.044234,-TIA- 3,36,429,451,-398
-4,2,0.044263,-TIA- 3,36,429,447,-400
-3,2,0.0442863,-TIA- 3,36,429,444,-402
-4,1,0.0443211,-TIA- 3,36,429,440,-403
-4,1,0.0443443,-TIA- 3,36,429,436,-404
-4,1,0.0443617,-TIA- 3,36,429,432,-405
-3,1,0.0443733,-TIA- 3,36,429,429,-406
-4,1,0.0445127,-TIA- 3,36,429,425,-407
-4,1,0.0445359,-TIA- 3,36,429,421,-408
-4,1,0.0445997,-TIA- 3,36,429,417,-409
-4,1,0.0446229,-TIA- 3,36,429,413,-410
-4,1,0.0446404,-TIA- 3,36,429,409,-411
-3,2,0.0446636,-TIA- 3,36,429,406,-413
-4,2,0.044681,-TIA- 3,36,429,402,-415
-4,2,0.0447216,-TIA- 3,36,429,398,-417
-4,3,0.0447507,-TIA- 3,36,429,394,-420
-3,3,0.0447745,-TIA- 3,36,429,391,-423
-4,2,0.0447913,-TIA- 3,36,429,387,-425
-4,4,0.0448087,-TIA- 3,36,429,383,-429
-4,4,0.0448377,-TIA- 3,36,429,379,-433
-3,4,0.0448726,-TIA- 3,36,429,376,-437
-4,3,0.0448958,-TIA- 3,36,429,372,-440
-4,4,0.0449248,-TIA- 3,36,429,368,-444
-4,4,0.0449364,-TIA- 3,36,429,364,-448
-3,4,0.0449596,-TIA- 3,36,429,361,-452
-4,3,0.0449829,-TIA- 3,36,429,357,-455
-4,4,0.0450119,-TIA- 3,36,429,353,-459
-4,4,0.0450355,-TIA- 3,36,429,349,-463
-3,3,0.0450757,-TIA- 3,36,429,346,-466
-4,2,0.0450873,-TIA- 3,36,429,342,-468
-4,3,0.0451106,-TIA- 3,36,429,338,-471
-4,3,0.0451222,-TIA- 3,36,429,334,-474
-3,3,0.0451454,-TIA- 3,36,429,331,-477
-4,3,0.045186,-TIA- 3,36,429,327,-480
-4,3,0.0452209,-TIA- 3,36,429,323,-483
-4,2,0.0452253,-TIA- 3,36,429,319,-485
-3,3,0.0452499,-TIA- 3,36,429,316,-488
-4,3,0.0452847,-TIA- 3,36,429,312,-491
-4,3,0.0453079,-TIA- 3,36,429,308,-494
-4,3,0.0453312,-TIA- 3,36,429,304,-497
-3,2,0.0453602,-TIA- 3,36,429,301,-499
-4,3,0.0453718,-TIA- 3,36,429,297,-502
-4,3,0.0454008,-TIA- 3,36,429,293,-505
-4,3,0.0454356,-TIA- 3,36,429,289,-508
-3,3,0.0454589,-TIA- 3,36,429,286,-511
-4,2,0.0454821,-TIA- 3,36,429,282,-513
-4,2,0.0455111,-TIA- 3,36,429,278,-515
-4,2,0.0455285,-TIA- 3,36,429,274,-517
-3,2,0.0455517,-TIA- 3,36,429,271,-519
-4,2,0.045575,-TIA- 3,36,429,267,-521
-4,2,0.0456156,-TIA- 3,36,429,263,-523
-4,2,0.045633,-TIA- 3,36,429,259,-525
-3,2,0.0456388,-TIA- 3,36,429,256,-527
-4,1,0.0456795,-TIA- 3,36,429,252,-528
-4,1,0.0457085,-TIA- 3,36,429,248,-529
-4,1,0.0457259,-TIA- 3,36,429,244,-530
-3,1,0.0457607,-TIA- 3,36,429,241,-531
-4,1,0.0457839,-TIA- 3,36,429,237,-532
-4,1,0.0458014,-TIA- 3,36,429,233,-533
-4,1,0.0458304,-TIA- 3,36,429,229,-534
-3,1,0.0458478,-TIA- 3,36,429,226,-535
-4,1,0.0458826,-TIA- 3,36,429,222,-536
