deltaX,deltaY,WHEN,SYLLABLE,XofButton,YofButton,XofTrace,YofTrace
-1,1,0.0281658,Yield,0,0,-108,-17
-2,1,0.0402634,FRAY 1,87,416,-110,-18
-3,1,0.0402924,FRAY 1,87,416,-113,-19
-3,1,0.0403098,FRAY 1,87,416,-116,-20
-3,1,0.0403331,FRAY 1,87,416,-119,-21
-3,2,0.0403563,FRAY 1,87,416,-122,-23
-4,2,0.0403969,FRAY 1,87,416,-126,-25
-4,2,0.0404317,FRAY 1,87,416,-130,-27
-4,5,0.0404608,FRAY 1,87,416,-134,-32
-6,2,0.0404956,FRAY 1,87,416,-140,-34
-2,3,0.0405304,FRAY 1,87,416,-142,-37
-1,6,0.0405653,FRAY 1,87,416,-143,-43
1,3,0.0405827,FRAY 1,87,416,-142,-46
1,3,0.0406175,FRAY 1,87,416,-141,-49
2,4,0.0406465,FRAY 1,87,416,-139,-53
2,4,0.0406756,FRAY 1,87,416,-137,-57
2,7,0.0407104,FRAY 1,87,416,-135,-64
3,4,0.040751,FRAY 1,87,416,-132,-68
2,4,0.04078,FRAY 1,87,416,-130,-72
2,4,0.0408149,FRAY 1,87,416,-128,-76
2,7,0.0408439,FRAY 1,87,416,-126,-83
6,4,0.0408787,FRAY 1,87,416,-120,-87
2,4,0.0409078,FRAY 1,87,416,-118,-91
3,7,0.0409426,FRAY 1,87,416,-115,-98
6,4,0.0409832,FRAY 1,87,416,-109,-102
3,4,0.0410122,FRAY 1,87,416,-106,-106
2,7,0.0410471,FRAY 1,87,416,-104,-113
6,4,0.0410761,FRAY 1,87,416,-98,-117
3,4,0.0411109,FRAY 1,87,416,-95,-121
3,3,0.0411458,FRAY 1,87,416,-92,-124
2,8,0.0411806,FRAY 1,87,416,-90,-132
4,4,0.0412154,FRAY 1,87,416,-86,-136
2,3,0.041227,FRAY 1,87,416,-84,-139
2,4,0.0412619,FRAY 1,87,416,-82,-143
2,4,0.0412967,FRAY 1,87,416,-80,-147
2,7,0.0413373,FRAY 1,87,416,-78,-154
5,4,0.0413663,FRAY 1,87,416,-73,-158
3,8,0.0414012,FRAY 1,87,416,-70,-166
6,3,0.041436,FRAY 1,87,416,-64,-169
3,8,0.041465,FRAY 1,87,416,-61,-177
5,4,0.0414941,FRAY 1,87,416,-56,-181
3,3,0.0415289,FRAY 1,87,416,-53,-184
3,4,0.0415521,FRAY 1,87,416,-50,-188
3,8,0.0415869,FRAY 1,87,416,-47,-196
3,3,0.041616,FRAY 1,87,416,-44,-199
2,4,0.0416508,FRAY 1,87,416,-42,-203
1,4,0.0416624,FRAY 1,87,416,-41,-207
1,4,0.0416798,FRAY 1,87,416,-40,-211
1,3,0.0417146,FRAY 1,87,416,-39,-214
-1,4,0.0417437,FRAY 1,87,416,-40,-218
-1,4,0.0417611,FRAY 1,87,416,-41,-222
-1,4,0.0418017,FRAY 1,87,416,-42,-226
-1,3,0.0418075,FRAY 1,87,416,-43,-229
-1,4,0.0418366,FRAY 1,87,416,-44,-233
1,4,0.0418562,FRAY 1,87,416,-43,-237
1,4,0.0418888,FRAY 1,87,416,-42,-241
1,3,0.0419236,FRAY 1,87,416,-41,-244
2,4,0.0419352,FRAY 1,87,416,-39,-248
2,4,0.0419527,FRAY 1,87,416,-37,-252
2,4,0.0419817,FRAY 1,87,416,-35,-256
2,3,0.0420107,FRAY 1,87,416,-33,-259
2,4,0.0420397,FRAY 1,87,416,-31,-263
1,4,0.0420629,FRAY 1,87,416,-30,-267
1,4,0.0420804,FRAY 1,87,416,-29,-271
1,3,0.0421036,FRAY 1,87,416,-28,-274
1,4,0.0421384,FRAY 1,87,416,-27,-278
1,4,0.0421616,FRAY 1,87,416,-26,-282
1,4,0.0421849,FRAY 1,87,416,-25,-286
1,3,0.0422139,FRAY 1,87,416,-24,-289
1,4,0.0422313,FRAY 1,87,416,-23,-293
1,4,0.0422487,FRAY 1,87,416,-22,-297
1,4,0.0422817,FRAY 1,87,416,-21,-301
1,3,0.0423126,FRAY 1,87,416,-20,-304
1,4,0.04233,FRAY 1,87,416,-19,-308
1,4,0.0423416,FRAY 1,87,416,-18,-312
1,4,0.0423764,FRAY 1,87,416,-17,-316
1,3,0.0423996,FRAY 1,87,416,-16,-319
1,4,0.0424345,FRAY 1,87,416,-15,-323
1,4,0.0424635,FRAY 1,87,416,-14,-327
1,4,0.0424751,FRAY 1,87,416,-13,-331
1,3,0.0424983,FRAY 1,87,416,-12,-334
1,4,0.0425332,FRAY 1,87,416,-11,-338
1,4,0.0425622,FRAY 1,87,416,-10,-342
1,4,0.0425854,FRAY 1,87,416,-9,-346
1,3,0.0426144,FRAY 1,87,416,-8,-349
1,4,0.042626,FRAY 1,87,416,-7,-353
1,4,0.0426493,FRAY 1,87,416,-6,-357
1,4,0.0426783,FRAY 1,87,416,-5,-361
1,3,0.0427131,FRAY 1,87,416,-4,-364
1,4,0.0427421,FRAY 1,87,416,-3,-368
1,4,0.0427654,FRAY 1,87,416,-2,-372
1,4,0.0427712,FRAY 1,87,416,-1,-376
1,3,0.0427944,FRAY 1,87,416,0,-379
1,4,0.0428234,FRAY 1,87,416,1,-383
1,4,0.0428582,FRAY 1,87,416,2,-387
1,4,0.0428873,FRAY 1,87,416,3,-391
1,3,0.0429163,FRAY 1,87,416,4,-394
1,4,0.0429221,FRAY 1,87,416,5,-398
1,4,0.0429511,FRAY 1,87,416,6,-402
1,4,0.0429627,FRAY 1,87,416,7,-406
1,3,0.0430034,FRAY 1,87,416,8,-409
1,4,0.0430324,FRAY 1,87,416,9,-413
1,8,0.0430672,FRAY 1,87,416,10,-421
-1,3,0.0430962,FRAY 1,87,416,9,-424
-1,4,0.0431137,FRAY 1,87,416,8,-428
-1,4,0.0431485,FRAY 1,87,416,7,-432
-1,4,0.0431775,FRAY 1,87,416,6,-436
-1,6,0.0432181,FRAY 1,87,416,5,-442
-2,4,0.043253,FRAY 1,87,416,3,-446
-2,4,0.0432762,FRAY 1,87,416,1,-450
-2,3,0.0432994,FRAY 1,87,416,-1,-453
-2,4,0.0433284,FRAY 1,87,416,-3,-457
-2,8,0.0433633,FRAY 1,87,416,-5,-465
-2,3,0.0433981,FRAY 1,87,416,-7,-468
-2,4,0.0434097,FRAY 1,87,416,-9,-472
-2,4,0.0434445,FRAY 1,87,416,-11,-476
-2,4,0.0434736,FRAY 1,87,416,-13,-480
-2,3,0.0435084,FRAY 1,87,416,-15,-483
-2,4,0.0435254,FRAY 1,87,416,-17,-487
-2,4,0.043549,FRAY 1,87,416,-19,-491
-2,4,0.043578,FRAY 1,87,416,-21,-495
-2,3,0.0435955,FRAY 1,87,416,-23,-498
-2,4,0.0436361,FRAY 1,87,416,-25,-502
-2,4,0.0436593,FRAY 1,87,416,-27,-506
-2,4,0.0436651,FRAY 1,87,416,-29,-510
-2,3,0.0436941,FRAY 1,87,416,-31,-513
-2,4,0.0437232,FRAY 1,87,416,-33,-517
-2,4,0.0437406,FRAY 1,87,416,-35,-521
-2,4,0.0437754,FRAY 1,87,416,-37,-525
-2,3,0.0437754,FRAY 1,87,416,-39,-528
-2,4,0.0438102,FRAY 1,87,416,-41,-532
-2,4,0.0438335,FRAY 1,87,416,-43,-536
-2,4,0.0438683,FRAY 1,87,416,-45,-540
-2,3,0.0438973,FRAY 1,87,416,-47,-543
-2,5,0.0439322,FRAY 1,87,416,-49,-548
-2,2,0.043967,FRAY 1,87,416,-51,-550
-2,1,0.0439869,FRAY 1,87,416,-53,-551
-2,1,0.0440493,FRAY 1,87,416,-55,-552
-2,-1,0.0547701,SAN- 2,387,311,-57,-551
-1,-1,0.0548165,SAN- 2,387,311,-58,-550
-1,-1,0.0548339,SAN- 2,387,311,-59,-549
-1,-2,0.0548862,SAN- 2,387,311,-60,-547
-1,-2,0.0549152,SAN- 2,387,311,-61,-545
-1,-2,0.0549442,SAN- 2,387,311,-62,-543
-1,-2,0.0549616,SAN- 2,387,311,-63,-541
-1,-2,0.0550023,SAN- 2,387,311,-64,-539
-2,-3,0.0550197,SAN- 2,387,311,-66,-536
-2,-2,0.0550429,SAN- 2,387,311,-68,-534
-1,-3,0.0550661,SAN- 2,387,311,-69,-531
-2,-3,0.055101,SAN- 2,387,311,-71,-528
-2,-3,0.0551184,SAN- 2,387,311,-73,-525
-2,-3,0.05513,SAN- 2,387,311,-75,-522
-2,-2,0.055159,SAN- 2,387,311,-77,-520
-2,-3,0.0551764,SAN- 2,387,311,-79,-517
1,-3,0.0552112,SAN- 2,387,311,-78,-514
2,-3,0.0552439,SAN- 2,387,311,-76,-511
2,-3,0.0552519,SAN- 2,387,311,-74,-508
3,-3,0.0552751,SAN- 2,387,311,-71,-505
2,-2,0.0553041,SAN- 2,387,311,-69,-503
3,-2,0.0553464,SAN- 2,387,311,-66,-501
3,-2,0.0553796,SAN- 2,387,311,-63,-499
3,-2,0.055397,SAN- 2,387,311,-60,-497
3,-2,0.0554028,SAN- 2,387,311,-57,-495
2,-2,0.055426,SAN- 2,387,311,-55,-493
3,-2,0.0554609,SAN- 2,387,311,-52,-491
3,-1,0.0554899,SAN- 2,387,311,-49,-490
3,-2,0.0555073,SAN- 2,387,311,-46,-488
3,-2,0.0555479,SAN- 2,387,311,-43,-486
2,-2,0.0555537,SAN- 2,387,311,-41,-484
1,-2,0.055577,SAN- 2,387,311,-40,-482
1,-2,0.0556118,SAN- 2,387,311,-39,-480
1,-2,0.0556408,SAN- 2,387,311,-38,-478
1,-2,0.0556756,SAN- 2,387,311,-37,-476
-1,-1,0.0557047,SAN- 2,387,311,-38,-475
-1,-1,0.0557395,SAN- 2,387,311,-39,-474
-1,-1,0.0557917,SAN- 2,387,311,-40,-473
1,-1,0.0558266,SAN- 2,387,311,-39,-472
1,-1,0.0558614,SAN- 2,387,311,-38,-471
2,-1,0.0558672,SAN- 2,387,311,-36,-470
2,-1,0.0558904,SAN- 2,387,311,-34,-469
2,-1,0.0559137,SAN- 2,387,311,-32,-468
3,-1,0.0559485,SAN- 2,387,311,-29,-467
3,-1,0.0559775,SAN- 2,387,311,-26,-466
3,-2,0.0559949,SAN- 2,387,311,-23,-464
3,-2,0.0560123,SAN- 2,387,311,-20,-462
2,-2,0.0560414,SAN- 2,387,311,-18,-460
3,-2,0.0560588,SAN- 2,387,311,-15,-458
3,-2,0.0560994,SAN- 2,387,311,-12,-456
3,-2,0.0561226,SAN- 2,387,311,-9,-454
3,-2,0.0561459,SAN- 2,387,311,-6,-452
2,-1,0.0561633,SAN- 2,387,311,-4,-451
3,-2,0.0561923,SAN- 2,387,311,-1,-449
3,-2,0.0562271,SAN- 2,387,311,2,-447
3,-2,0.0562503,SAN- 2,387,311,5,-445
3,-2,0.0562678,SAN- 2,387,311,8,-443
3,-3,0.0563084,SAN- 2,387,311,11,-440
2,-3,0.0563228,SAN- 2,387,311,13,-437
3,-2,0.0563432,SAN- 2,387,311,16,-435
3,-3,0.056378,SAN- 2,387,311,19,-432
3,-6,0.0564071,SAN- 2,387,311,22,-426
5,-4,0.0564593,SAN- 2,387,311,27,-422
6,-2,0.0564905,SAN- 2,387,311,33,-420
3,-2,0.0565174,SAN- 2,387,311,36,-418
3,-1,0.0565464,SAN- 2,387,311,39,-417
2,-1,0.056558,SAN- 2,387,311,41,-416
3,-1,0.056587,SAN- 2,387,311,44,-415
3,-1,0.0566102,SAN- 2,387,311,47,-414
3,-1,0.0566335,SAN- 2,387,311,50,-413
3,-1,0.0566683,SAN- 2,387,311,53,-412
3,-1,0.0566973,SAN- 2,387,311,56,-411
2,-1,0.0567147,SAN- 2,387,311,58,-410
3,-1,0.0567438,SAN- 2,387,311,61,-409
3,-2,0.0567728,SAN- 2,387,311,64,-407
3,-1,0.0568018,SAN- 2,387,311,67,-406
3,-2,0.0568134,SAN- 2,387,311,70,-404
2,-2,0.0568366,SAN- 2,387,311,72,-402
3,-2,0.0568541,SAN- 2,387,311,75,-400
3,-2,0.0568773,SAN- 2,387,311,78,-398
3,-2,0.0569005,SAN- 2,387,311,81,-396
3,-2,0.0569237,SAN- 2,387,311,84,-394
2,-2,0.0569585,SAN- 2,387,311,86,-392
3,-1,0.0569876,SAN- 2,387,311,89,-391
3,-2,0.057005,SAN- 2,387,311,92,-389
3,-2,0.0570282,SAN- 2,387,311,95,-387
3,-2,0.0570514,SAN- 2,387,311,98,-385
2,-2,0.0570863,SAN- 2,387,311,100,-383
3,-2,0.0571095,SAN- 2,387,311,103,-381
3,-2,0.0571443,SAN- 2,387,311,106,-379
3,-2,0.0571501,SAN- 2,387,311,109,-377
3,-1,0.0571733,SAN- 2,387,311,112,-376
3,-2,0.0572024,SAN- 2,387,311,115,-374
2,-2,0.0572372,SAN- 2,387,311,117,-372
3,-2,0.0572662,SAN- 2,387,311,120,-370
3,-2,0.0572952,SAN- 2,387,311,123,-368
3,-2,0.057301,SAN- 2,387,311,126,-366
3,-2,0.0573243,SAN- 2,387,311,129,-364
2,-2,0.0573475,SAN- 2,387,311,131,-362
3,-1,0.0573881,SAN- 2,387,311,134,-361
3,-2,0.0574229,SAN- 2,387,311,137,-359
3,-5,0.057452,SAN- 2,387,311,140,-354
5,-3,0.0574868,SAN- 2,387,311,145,-351
3,-3,0.0574984,SAN- 2,387,311,148,-348
3,-2,0.057539,SAN- 2,387,311,151,-346
3,-3,0.0575739,SAN- 2,387,311,154,-343
3,-6,0.0576029,SAN- 2,387,311,157,-337
5,-3,0.0576377,SAN- 2,387,311,162,-334
3,-2,0.0576551,SAN- 2,387,311,165,-332
3,-3,0.0576842,SAN- 2,387,311,168,-329
3,-3,0.0577132,SAN- 2,387,311,171,-326
3,-3,0.0577422,SAN- 2,387,311,174,-323
2,-3,0.0577596,SAN- 2,387,311,176,-320
3,-3,0.0577712,SAN- 2,387,311,179,-317
3,-2,0.0578003,SAN- 2,387,311,182,-315
3,-3,0.0578293,SAN- 2,387,311,185,-312
3,-3,0.0578583,SAN- 2,387,311,188,-309
2,-3,0.0578932,SAN- 2,387,311,190,-306
3,-3,0.0579106,SAN- 2,387,311,193,-303
3,-2,0.0579338,SAN- 2,387,311,196,-301
3,-3,0.057957,SAN- 2,387,311,199,-298
3,-3,0.0579802,SAN- 2,387,311,202,-295
3,-2,0.0580151,SAN- 2,387,311,205,-293
2,-2,0.0580209,SAN- 2,387,311,207,-291
3,-2,0.0580615,SAN- 2,387,311,210,-289
3,-2,0.0580789,SAN- 2,387,311,213,-287
3,-1,0.0581021,SAN- 2,387,311,216,-286
3,-1,0.0581312,SAN- 2,387,311,219,-285
2,-1,0.058166,SAN- 2,387,311,221,-284
3,1,0.0582124,SAN- 2,387,311,224,-285
3,1,0.0582298,SAN- 2,387,311,227,-286
3,1,0.0582531,SAN- 2,387,311,230,-287
2,2,0.0582879,SAN- 2,387,311,232,-289
3,2,0.0583169,SAN- 2,387,311,235,-291
3,3,0.0583343,SAN- 2,387,311,238,-294
3,3,0.0583634,SAN- 2,387,311,241,-297
3,3,0.0583808,SAN- 2,387,311,244,-300
2,2,0.0584156,SAN- 2,387,311,246,-302
3,3,0.0584446,SAN- 2,387,311,249,-305
3,3,0.058462,SAN- 2,387,311,252,-308
3,3,0.0584853,SAN- 2,387,311,255,-311
3,3,0.0585085,SAN- 2,387,311,258,-314
3,3,0.0585317,SAN- 2,387,311,261,-317
2,2,0.0585665,SAN- 2,387,311,263,-319
3,3,0.0585956,SAN- 2,387,311,266,-322
3,3,0.0586188,SAN- 2,387,311,269,-325
3,3,0.0586304,SAN- 2,387,311,272,-328
3,3,0.058642,SAN- 2,387,311,275,-331
2,2,0.0586826,SAN- 2,387,311,277,-333
3,3,0.0587059,SAN- 2,387,311,280,-336
3,3,0.0587291,SAN- 2,387,311,283,-339
3,3,0.0587523,SAN- 2,387,311,286,-342
3,3,0.0587813,SAN- 2,387,311,289,-345
2,2,0.0588045,SAN- 2,387,311,291,-347
3,3,0.0588278,SAN- 2,387,311,294,-350
3,3,0.058851,SAN- 2,387,311,297,-353
3,3,0.05888,SAN- 2,387,311,300,-356
3,3,0.0589206,SAN- 2,387,311,303,-359
3,3,0.058938,SAN- 2,387,311,306,-362
2,2,0.0589555,SAN- 2,387,311,308,-364
3,3,0.0589787,SAN- 2,387,311,311,-367
3,3,0.0590019,SAN- 2,387,311,314,-370
3,3,0.0590367,SAN- 2,387,311,317,-373
3,3,0.0590658,SAN- 2,387,311,320,-376
2,3,0.0591006,SAN- 2,387,311,322,-379
6,2,0.0591296,SAN- 2,387,311,328,-381
3,2,0.0591528,SAN- 2,387,311,331,-383
3,2,0.0591761,SAN- 2,387,311,334,-385
2,1,0.0592051,SAN- 2,387,311,336,-386
3,1,0.0592399,SAN- 2,387,311,339,-387
3,1,0.0592457,SAN- 2,387,311,342,-388
3,1,0.0592631,SAN- 2,387,311,345,-389
3,1,0.0592922,SAN- 2,387,311,348,-390
2,1,0.059327,SAN- 2,387,311,350,-391
3,1,0.0593588,SAN- 2,387,311,353,-392
3,1,0.0593908,SAN- 2,387,311,356,-393
3,2,0.0594024,SAN- 2,387,311,359,-395
3,2,0.0594199,SAN- 2,387,311,362,-397
3,3,0.0594547,SAN- 2,387,311,365,-400
2,3,0.0594953,SAN- 2,387,311,367,-403
3,3,0.0595127,SAN- 2,387,311,370,-406
3,5,0.0595418,SAN- 2,387,311,373,-411
6,3,0.0595766,SAN- 2,387,311,379,-414
2,3,0.0595998,SAN- 2,387,311,381,-417
3,3,0.059623,SAN- 2,387,311,384,-420
3,2,0.0596521,SAN- 2,387,311,387,-422
3,3,0.0596985,SAN- 2,387,311,390,-425
3,2,0.0596999,SAN- 2,387,311,393,-427
2,2,0.0597173,SAN- 2,387,311,395,-429
3,1,0.0597507,SAN- 2,387,311,398,-430
3,1,0.059774,SAN- 2,387,311,401,-431
3,-1,0.0598552,SAN- 2,387,311,404,-430
2,-1,0.0598727,SAN- 2,387,311,406,-429
3,-1,0.0598959,SAN- 2,387,311,409,-428
3,-1,0.0599249,SAN- 2,387,311,412,-427
3,-1,0.0599597,SAN- 2,387,311,415,-426
3,-1,0.0599888,SAN- 2,387,311,418,-425
1,-1,0.0600062,SAN- 2,387,311,419,-424
2,-1,0.0600236,SAN- 2,387,311,421,-423
1,-1,0.06007,SAN- 2,387,311,422,-422
1,-1,0.0601861,SAN- 2,387,311,423,-421
1,-1,0.0602384,SAN- 2,387,311,424,-420
1,-2,0.0602449,SAN- 2,387,311,425,-418
1,-2,0.060279,SAN- 2,387,311,426,-416
1,-2,0.0603022,SAN- 2,387,311,427,-414
1,-1,0.0603254,SAN- 2,387,311,428,-413
1,-2,0.0603603,SAN- 2,387,311,429,-411
1,-2,0.0603893,SAN- 2,387,311,430,-409
1,-2,0.0604241,SAN- 2,387,311,431,-407
1,-2,0.0604299,SAN- 2,387,311,432,-405
1,-2,0.0604648,SAN- 2,387,311,433,-403
1,-2,0.0604764,SAN- 2,387,311,434,-401
-1,-2,0.0605112,SAN- 2,387,311,433,-399
-1,-1,0.060546,SAN- 2,387,311,432,-398
-2,-4,0.0605867,SAN- 2,387,311,430,-394
-4,-2,0.0606099,SAN- 2,387,311,426,-392
-2,-1,0.0606389,SAN- 2,387,311,424,-391
-1,-1,0.0606621,SAN- 2,387,311,423,-390
-1,-1,0.060697,SAN- 2,387,311,422,-389
1,1,0.0607724,SAN- 2,387,311,423,-390
1,1,0.0607988,SAN- 2,387,311,424,-391
1,-1,0.0702578,-TIA- 3,329,115,425,-390
1,-1,0.0703158,-TIA- 3,329,115,426,-389
1,-2,0.070339,-TIA- 3,329,115,427,-387
2,-4,0.0703797,-TIA- 3,329,115,429,-383
3,-1,0.0704087,-TIA- 3,329,115,432,-382
2,-2,0.0704377,-TIA- 3,329,115,434,-380
2,-2,0.0704784,-TIA- 3,329,115,436,-378
2,-2,0.0705074,-TIA- 3,329,115,438,-376
2,-2,0.0705248,-TIA- 3,329,115,440,-374
2,-2,0.0705364,-TIA- 3,329,115,442,-372
2,-2,0.0705654,-TIA- 3,329,115,444,-370
2,-2,0.0705887,-TIA- 3,329,115,446,-368
1,-1,0.0706525,-TIA- 3,329,115,447,-367
1,-1,0.070966,-TIA- 3,329,115,448,-366
1,-2,0.0710124,-TIA- 3,329,115,449,-364
1,-2,0.0710473,-TIA- 3,329,115,450,-362
1,-2,0.0710705,-TIA- 3,329,115,451,-360
-1,-3,0.0710995,-TIA- 3,329,115,450,-357
-1,-2,0.0711111,-TIA- 3,329,115,449,-355
-1,-3,0.0711459,-TIA- 3,329,115,448,-352
-2,-3,0.0711708,-TIA- 3,329,115,446,-349
-1,-3,0.071204,-TIA- 3,329,115,445,-346
-2,-3,0.0712388,-TIA- 3,329,115,443,-343
-2,-2,0.0712493,-TIA- 3,329,115,441,-341
-2,-3,0.0712795,-TIA- 3,329,115,439,-338
-2,-3,0.0712969,-TIA- 3,329,115,437,-335
-2,-3,0.0713259,-TIA- 3,329,115,435,-332
-2,-3,0.0713549,-TIA- 3,329,115,433,-329
-2,-2,0.0713665,-TIA- 3,329,115,431,-327
-1,-3,0.0713956,-TIA- 3,329,115,430,-324
-2,-3,0.0714188,-TIA- 3,329,115,428,-321
-2,-3,0.0714536,-TIA- 3,329,115,426,-318
-3,-3,0.071471,-TIA- 3,329,115,423,-315
-3,-3,0.0715,-TIA- 3,329,115,420,-312
-3,-2,0.0715175,-TIA- 3,329,115,417,-310
-2,-3,0.0715349,-TIA- 3,329,115,415,-307
-3,-3,0.0715639,-TIA- 3,329,115,412,-304
-3,-3,0.0715987,-TIA- 3,329,115,409,-301
-3,-3,0.0716278,-TIA- 3,329,115,406,-298
-3,-2,0.0716452,-TIA- 3,329,115,403,-296
-3,-3,0.071651,-TIA- 3,329,115,400,-293
-2,-3,0.071682,-TIA- 3,329,115,398,-290
-3,-3,0.071709,-TIA- 3,329,115,395,-287
-3,-3,0.0717439,-TIA- 3,329,115,392,-284
-3,-2,0.0717729,-TIA- 3,329,115,389,-282
-3,-3,0.0718019,-TIA- 3,329,115,386,-279
-2,-3,0.0718135,-TIA- 3,329,115,384,-276
-3,-3,0.0718367,-TIA- 3,329,115,381,-273
-3,-3,0.07186,-TIA- 3,329,115,378,-270
-3,-3,0.0718832,-TIA- 3,329,115,375,-267
-2,-2,0.0719122,-TIA- 3,329,115,373,-265
-2,-3,0.071947,-TIA- 3,329,115,371,-262
-1,-3,0.0719528,-TIA- 3,329,115,370,-259
-2,-3,0.0719819,-TIA- 3,329,115,368,-256
-2,-3,0.0720051,-TIA- 3,329,115,366,-253
-2,-2,0.0720341,-TIA- 3,329,115,364,-251
-2,-3,0.0720399,-TIA- 3,329,115,362,-248
-2,-3,0.0720922,-TIA- 3,329,115,360,-245
-2,-3,0.072098,-TIA- 3,329,115,358,-242
-1,-3,0.0721328,-TIA- 3,329,115,357,-239
-1,-2,0.0721618,-TIA- 3,329,115,356,-237
-1,-3,0.0721792,-TIA- 3,329,115,355,-234
-1,-3,0.0722024,-TIA- 3,329,115,354,-231
-1,-3,0.0722257,-TIA- 3,329,115,353,-228
1,-3,0.0722605,-TIA- 3,329,115,354,-225
1,-3,0.0722837,-TIA- 3,329,115,355,-222
1,-2,0.0723127,-TIA- 3,329,115,356,-220
1,-3,0.0723476,-TIA- 3,329,115,357,-217
1,-3,0.0723592,-TIA- 3,329,115,358,-214
1,-3,0.0723824,-TIA- 3,329,115,359,-211
1,-3,0.0724114,-TIA- 3,329,115,360,-208
1,-2,0.0724346,-TIA- 3,329,115,361,-206
1,-3,0.0724637,-TIA- 3,329,115,362,-203
1,-3,0.0724985,-TIA- 3,329,115,363,-200
1,-3,0.0725043,-TIA- 3,329,115,364,-197
1,-3,0.0725333,-TIA- 3,329,115,365,-194
1,-2,0.0725548,-TIA- 3,329,115,366,-192
1,-3,0.0725798,-TIA- 3,329,115,367,-189
1,-3,0.0726088,-TIA- 3,329,115,368,-186
1,-3,0.0726494,-TIA- 3,329,115,369,-183
1,-3,0.0726577,-TIA- 3,329,115,370,-180
1,-3,0.0726843,-TIA- 3,329,115,371,-177
1,-2,0.0727133,-TIA- 3,329,115,372,-175
1,-3,0.0727365,-TIA- 3,329,115,373,-172
1,-3,0.0727597,-TIA- 3,329,115,374,-169
1,-3,0.0727946,-TIA- 3,329,115,375,-166
1,-3,0.072812,-TIA- 3,329,115,376,-163
1,-2,0.0728352,-TIA- 3,329,115,377,-161
1,-3,0.0728642,-TIA- 3,329,115,378,-158
1,-3,0.0728932,-TIA- 3,329,115,379,-155
1,-3,0.0729165,-TIA- 3,329,115,380,-152
1,-3,0.0729455,-TIA- 3,329,115,381,-149
2,-2,0.0729629,-TIA- 3,329,115,383,-147
1,-3,0.0729803,-TIA- 3,329,115,384,-144
2,-3,0.0730093,-TIA- 3,329,115,386,-141
2,-3,0.0730442,-TIA- 3,329,115,388,-138
2,-3,0.0730674,-TIA- 3,329,115,390,-135
2,-3,0.0730964,-TIA- 3,329,115,392,-132
2,-2,0.073108,-TIA- 3,329,115,394,-130
2,-3,0.0731138,-TIA- 3,329,115,396,-127
1,-3,0.0731487,-TIA- 3,329,115,397,-124
1,-3,0.0731719,-TIA- 3,329,115,398,-121
-1,-3,0.0732009,-TIA- 3,329,115,397,-118
-1,-2,0.0732241,-TIA- 3,329,115,396,-116
-2,-3,0.0732473,-TIA- 3,329,115,394,-113
-3,-3,0.0732648,-TIA- 3,329,115,391,-110
