deltaX,deltaY,WHEN,SYLLABLE,XofButton,YofButton,XofTrace,YofTrace
3,3,0.0396655,Yield,0,0,-137,121
3,3,0.0397003,Yield,0,0,-134,118
3,2,0.0397061,Yield,0,0,-131,116
3,3,0.0397293,Yield,0,0,-128,113
3,3,0.0397526,Yield,0,0,-125,110
2,3,0.0397874,Yield,0,0,-123,107
3,3,0.0398222,Yield,0,0,-120,104
3,2,0.0398512,Yield,0,0,-117,102
3,3,0.0398629,Yield,0,0,-114,99
3,3,0.0398861,Yield,0,0,-111,96
2,2,0.0399151,Yield,0,0,-109,94
3,2,0.0399499,Yield,0,0,-106,92
3,2,0.0399732,Yield,0,0,-103,90
2,1,0.0399848,Yield,0,0,-101,89
1,1,0.040037,Yield,0,0,-100,88
1,1,0.040066,Yield,0,0,-99,87
-1,1,0.0465792,FRAY 1,233,106,-100,86
-1,1,0.0465908,FRAY 1,233,106,-101,85
-1,1,0.0466431,FRAY 1,233,106,-102,84
-1,1,0.0466721,FRAY 1,233,106,-103,83
-1,1,0.0466953,FRAY 1,233,106,-104,82
-1,2,0.0467302,FRAY 1,233,106,-105,80
-1,2,0.046736,FRAY 1,233,106,-106,78
-1,2,0.0467708,FRAY 1,233,106,-107,76
-1,2,0.046794,FRAY 1,233,106,-108,74
-2,3,0.0468288,FRAY 1,233,106,-110,71
-2,3,0.0468637,FRAY 1,233,106,-112,68
-3,4,0.0468829,FRAY 1,233,106,-115,64
-3,3,0.0468927,FRAY 1,233,106,-118,61
-3,4,0.0469217,FRAY 1,233,106,-121,57
-4,4,0.0469496,FRAY 1,233,106,-125,53
-4,4,0.046974,FRAY 1,233,106,-129,49
-4,3,0.047003,FRAY 1,233,106,-133,46
-3,8,0.0470378,FRAY 1,233,106,-136,38
-8,4,0.0470668,FRAY 1,233,106,-144,34
-4,3,0.0470901,FRAY 1,233,106,-148,31
-3,4,0.0471133,FRAY 1,233,106,-151,27
-4,4,0.0471481,FRAY 1,233,106,-155,23
-4,4,0.0471655,FRAY 1,233,106,-159,19
-4,3,0.0471888,FRAY 1,233,106,-163,16
-3,4,0.0472178,FRAY 1,233,106,-166,12
-4,4,0.0472468,FRAY 1,233,106,-170,8
-4,4,0.04727,FRAY 1,233,106,-174,4
-4,3,0.047299,FRAY 1,233,106,-178,1
-3,4,0.0473165,FRAY 1,233,106,-181,-3
-4,4,0.0473397,FRAY 1,233,106,-185,-7
-4,4,0.0473745,FRAY 1,233,106,-189,-11
-4,3,0.0473977,FRAY 1,233,106,-193,-14
-3,4,0.0474268,FRAY 1,233,106,-196,-18
-4,4,0.0474397,FRAY 1,233,106,-200,-22
-4,4,0.0474616,FRAY 1,233,106,-204,-26
-3,3,0.047479,FRAY 1,233,106,-207,-29
-2,4,0.047508,FRAY 1,233,106,-209,-33
-2,4,0.0475371,FRAY 1,233,106,-211,-37
-2,4,0.0475777,FRAY 1,233,106,-213,-41
1,7,0.0476067,FRAY 1,233,106,-212,-48
2,4,0.0476357,FRAY 1,233,106,-210,-52
2,4,0.047659,FRAY 1,233,106,-208,-56
2,3,0.047688,FRAY 1,233,106,-206,-59
3,4,0.0477228,FRAY 1,233,106,-203,-63
3,4,0.0477518,FRAY 1,233,106,-200,-67
3,4,0.0477634,FRAY 1,233,106,-197,-71
2,3,0.0477867,FRAY 1,233,106,-195,-74
3,4,0.0478099,FRAY 1,233,106,-192,-78
3,4,0.047844,FRAY 1,233,106,-189,-82
3,4,0.0478737,FRAY 1,233,106,-186,-86
3,3,0.0479035,FRAY 1,233,106,-183,-89
2,2,0.0479144,FRAY 1,233,106,-181,-91
3,3,0.0479376,FRAY 1,233,106,-178,-94
3,2,0.0479608,FRAY 1,233,106,-175,-96
3,2,0.0479956,FRAY 1,233,106,-172,-98
3,2,0.0480189,FRAY 1,233,106,-169,-100
3,2,0.0480479,FRAY 1,233,106,-166,-102
2,1,0.0480653,FRAY 1,233,106,-164,-103
3,1,0.0480885,FRAY 1,233,106,-161,-104
3,1,0.0481466,FRAY 1,233,106,-158,-105
3,2,0.0481756,FRAY 1,233,106,-155,-107
2,2,0.0482104,FRAY 1,233,106,-153,-109
3,2,0.048222,FRAY 1,233,106,-150,-111
3,2,0.0482511,FRAY 1,233,106,-147,-113
3,2,0.0482743,FRAY 1,233,106,-144,-115
3,2,0.0483033,FRAY 1,233,106,-141,-117
2,2,0.0483091,FRAY 1,233,106,-139,-119
3,1,0.0483323,FRAY 1,233,106,-136,-120
3,2,0.0483672,FRAY 1,233,106,-133,-122
3,3,0.0483904,FRAY 1,233,106,-130,-125
3,3,0.0484136,FRAY 1,233,106,-127,-128
3,3,0.0484484,FRAY 1,233,106,-124,-131
2,3,0.04846,FRAY 1,233,106,-122,-134
3,2,0.0484862,FRAY 1,233,106,-119,-136
3,3,0.0485181,FRAY 1,233,106,-116,-139
3,3,0.0485413,FRAY 1,233,106,-113,-142
3,2,0.0485587,FRAY 1,233,106,-110,-144
2,2,0.0485994,FRAY 1,233,106,-108,-146
3,2,0.0486052,FRAY 1,233,106,-105,-148
3,1,0.0486284,FRAY 1,233,106,-102,-149
3,2,0.0486632,FRAY 1,233,106,-99,-151
3,2,0.0486864,FRAY 1,233,106,-96,-153
2,2,0.0487097,FRAY 1,233,106,-94,-155
3,2,0.0487387,FRAY 1,233,106,-91,-157
3,2,0.0487561,FRAY 1,233,106,-88,-159
3,2,0.0487793,FRAY 1,233,106,-85,-161
3,2,0.0488141,FRAY 1,233,106,-82,-163
2,1,0.0488374,FRAY 1,233,106,-80,-164
3,2,0.0488606,FRAY 1,233,106,-77,-166
3,2,0.0488994,FRAY 1,233,106,-74,-168
3,2,0.0489244,FRAY 1,233,106,-71,-170
3,2,0.0489361,FRAY 1,233,106,-68,-172
3,2,0.0489593,FRAY 1,233,106,-65,-174
2,3,0.0489883,FRAY 1,233,106,-63,-177
3,2,0.0490115,FRAY 1,233,106,-60,-179
3,3,0.0490463,FRAY 1,233,106,-57,-182
3,3,0.0490754,FRAY 1,233,106,-54,-185
3,3,0.049087,FRAY 1,233,106,-51,-188
2,3,0.0491102,FRAY 1,233,106,-49,-191
3,3,0.0491392,FRAY 1,233,106,-46,-194
3,2,0.0491661,FRAY 1,233,106,-43,-196
3,3,0.0491973,FRAY 1,233,106,-40,-199
3,3,0.0492205,FRAY 1,233,106,-37,-202
2,3,0.0492379,FRAY 1,233,106,-35,-205
3,3,0.0492611,FRAY 1,233,106,-32,-208
3,2,0.049296,FRAY 1,233,106,-29,-210
3,3,0.049325,FRAY 1,233,106,-26,-213
3,3,0.0493482,FRAY 1,233,106,-23,-216
3,3,0.0493714,FRAY 1,233,106,-20,-219
2,3,0.0493888,FRAY 1,233,106,-18,-222
3,2,0.0494121,FRAY 1,233,106,-15,-224
3,2,0.0494469,FRAY 1,233,106,-12,-226
3,2,0.0494759,FRAY 1,233,106,-9,-228
3,2,0.0495107,FRAY 1,233,106,-6,-230
2,2,0.0495166,FRAY 1,233,106,-4,-232
3,2,0.0495398,FRAY 1,233,106,-1,-234
3,2,0.049563,FRAY 1,233,106,2,-236
3,1,0.0495866,FRAY 1,233,106,5,-237
3,1,0.0496294,FRAY 1,233,106,8,-238
2,1,0.0496559,FRAY 1,233,106,10,-239
3,1,0.0496951,FRAY 1,233,106,13,-240
3,1,0.0497197,FRAY 1,233,106,16,-241
3,1,0.0497429,FRAY 1,233,106,19,-242
3,1,0.0497662,FRAY 1,233,106,22,-243
2,1,0.0497836,FRAY 1,233,106,24,-244
3,1,0.0498132,FRAY 1,233,106,27,-245
3,1,0.0498416,FRAY 1,233,106,30,-246
3,1,0.0498649,FRAY 1,233,106,33,-247
3,1,0.0498881,FRAY 1,233,106,36,-248
3,-1,0.0500274,FRAY 1,233,106,39,-247
2,-1,0.050039,FRAY 1,233,106,41,-246
3,-1,0.0500622,FRAY 1,233,106,44,-245
3,-1,0.0500912,FRAY 1,233,106,47,-244
3,-1,0.0501087,FRAY 1,233,106,50,-243
3,-1,0.0501435,FRAY 1,233,106,53,-242
2,-2,0.0501667,FRAY 1,233,106,55,-240
3,-1,0.0502015,FRAY 1,233,106,58,-239
3,-2,0.0502248,FRAY 1,233,106,61,-237
3,-2,0.0502422,FRAY 1,233,106,64,-235
3,-2,0.0502654,FRAY 1,233,106,67,-233
3,-2,0.0502944,FRAY 1,233,106,70,-231
2,-2,0.0503176,FRAY 1,233,106,72,-229
3,-2,0.0503525,FRAY 1,233,106,75,-227
3,-2,0.0503757,FRAY 1,233,106,78,-225
3,-1,0.0503931,FRAY 1,233,106,81,-224
3,-2,0.0504163,FRAY 1,233,106,84,-222
2,-2,0.0504395,FRAY 1,233,106,86,-220
3,-2,0.0504686,FRAY 1,233,106,89,-218
3,-2,0.0505034,FRAY 1,233,106,92,-216
3,-2,0.0505382,FRAY 1,233,106,95,-214
3,-2,0.050544,FRAY 1,233,106,98,-212
2,-2,0.0505673,FRAY 1,233,106,100,-210
3,-1,0.0505905,FRAY 1,233,106,103,-209
2,-1,0.0506543,FRAY 1,233,106,105,-208
1,-2,0.0506717,FRAY 1,233,106,106,-206
1,-2,0.050695,FRAY 1,233,106,107,-204
-1,-2,0.0507182,FRAY 1,233,106,106,-202
-2,-2,0.0507414,FRAY 1,233,106,104,-200
-2,-2,0.0507762,FRAY 1,233,106,102,-198
-3,-2,0.0508053,FRAY 1,233,106,99,-196
-2,-2,0.0508343,FRAY 1,233,106,97,-194
-3,-3,0.0508459,FRAY 1,233,106,94,-191
-3,-3,0.0508691,FRAY 1,233,106,91,-188
-3,-3,0.0508931,FRAY 1,233,106,88,-185
-3,-3,0.0509272,FRAY 1,233,106,85,-182
-2,-2,0.0509504,FRAY 1,233,106,83,-180
-3,-3,0.050991,FRAY 1,233,106,80,-177
-3,-3,0.0510026,FRAY 1,233,106,77,-174
-3,-3,0.0510259,FRAY 1,233,106,74,-171
-2,-3,0.0510549,FRAY 1,233,106,72,-168
-2,-3,0.0510897,FRAY 1,233,106,70,-165
-2,-2,0.0511129,FRAY 1,233,106,68,-163
-2,-3,0.0511361,FRAY 1,233,106,66,-160
-1,-3,0.0511536,FRAY 1,233,106,65,-157
-1,-3,0.0511768,FRAY 1,233,106,64,-154
-1,-3,0.0512058,FRAY 1,233,106,63,-151
-1,-2,0.051229,FRAY 1,233,106,62,-149
1,-3,0.0512464,FRAY 1,233,106,63,-146
1,-3,0.0512639,FRAY 1,233,106,64,-143
1,-3,0.0512755,FRAY 1,233,106,65,-140
2,-3,0.0512929,FRAY 1,233,106,67,-137
3,-2,0.0513161,FRAY 1,233,106,70,-135
3,-2,0.0513451,FRAY 1,233,106,73,-133
3,-2,0.0513741,FRAY 1,233,106,76,-131
3,-2,0.0513858,FRAY 1,233,106,79,-129
2,-2,0.0513974,FRAY 1,233,106,81,-127
3,-2,0.0514148,FRAY 1,233,106,84,-125
3,-2,0.051438,FRAY 1,233,106,87,-123
3,-2,0.0514612,FRAY 1,233,106,90,-121
3,-1,0.0514786,FRAY 1,233,106,93,-120
2,-3,0.0514961,FRAY 1,233,106,95,-117
3,-3,0.0515193,FRAY 1,233,106,98,-114
3,-3,0.0515425,FRAY 1,233,106,101,-111
3,-3,0.0515599,FRAY 1,233,106,104,-108
3,-3,0.0515831,FRAY 1,233,106,107,-105
2,-2,0.0516005,FRAY 1,233,106,109,-103
3,-3,0.051618,FRAY 1,233,106,112,-100
3,-3,0.051647,FRAY 1,233,106,115,-97
3,-3,0.051676,FRAY 1,233,106,118,-94
3,-3,0.0516876,FRAY 1,233,106,121,-91
3,-2,0.0517108,FRAY 1,233,106,124,-89
2,-3,0.0517224,FRAY 1,233,106,126,-86
3,-3,0.0517399,FRAY 1,233,106,129,-83
3,-2,0.0517631,FRAY 1,233,106,132,-81
3,-2,0.0517979,FRAY 1,233,106,135,-79
3,-2,0.0518132,FRAY 1,233,106,138,-77
2,-1,0.0518385,FRAY 1,233,106,140,-76
3,-1,0.0518444,FRAY 1,233,106,143,-75
3,-1,0.051885,FRAY 1,233,106,146,-74
3,-1,0.051914,FRAY 1,233,106,149,-73
2,-1,0.0519314,FRAY 1,233,106,151,-72
3,-1,0.0519663,FRAY 1,233,106,154,-71
3,-1,0.0519721,FRAY 1,233,106,157,-70
3,-2,0.0519895,FRAY 1,233,106,160,-68
3,-2,0.0520011,FRAY 1,233,106,163,-66
2,-2,0.0520359,FRAY 1,233,106,165,-64
3,-2,0.0520533,FRAY 1,233,106,168,-62
2,-3,0.0520882,FRAY 1,233,106,170,-59
4,-2,0.0521056,FRAY 1,233,106,174,-57
2,-2,0.052123,FRAY 1,233,106,176,-55
2,-2,0.052152,FRAY 1,233,106,178,-53
2,-2,0.0521752,FRAY 1,233,106,180,-51
3,-2,0.0521927,FRAY 1,233,106,183,-49
3,-2,0.0522101,FRAY 1,233,106,186,-47
3,-2,0.0522275,FRAY 1,233,106,189,-45
3,-1,0.0522565,FRAY 1,233,106,192,-44
3,-2,0.0522739,FRAY 1,233,106,195,-42
2,-1,0.0522971,FRAY 1,233,106,197,-41
3,-1,0.0523204,FRAY 1,233,106,200,-40
3,1,0.0523436,FRAY 1,233,106,203,-41
3,1,0.0523726,FRAY 1,233,106,206,-42
2,2,0.0524016,FRAY 1,233,106,208,-44
3,1,0.0524074,FRAY 1,233,106,211,-45
1,1,0.0524713,FRAY 1,233,106,212,-46
-1,-1,0.0525468,FRAY 1,233,106,211,-45
-2,-2,0.0525816,FRAY 1,233,106,209,-43
-1,-2,0.052599,FRAY 1,233,106,208,-41
-3,-2,0.0526164,FRAY 1,233,106,205,-39
-3,-2,0.0526396,FRAY 1,233,106,202,-37
-3,-1,0.0526687,FRAY 1,233,106,199,-36
-3,-1,0.0526977,FRAY 1,233,106,196,-35
-1,1,0.053046,FRAY 1,233,106,195,-36
1,1,0.0530808,FRAY 1,233,106,196,-37
2,1,0.0531156,FRAY 1,233,106,198,-38
2,1,0.0531273,FRAY 1,233,106,200,-39
3,1,0.0531621,FRAY 1,233,106,203,-40
3,1,0.0531795,FRAY 1,233,106,206,-41
3,1,0.0532027,FRAY 1,233,106,209,-42
2,1,0.0532259,FRAY 1,233,106,211,-43
3,1,0.0532724,FRAY 1,233,106,214,-44
2,2,0.0533014,FRAY 1,233,106,216,-46
2,4,0.0533362,FRAY 1,233,106,218,-50
3,2,0.0533595,FRAY 1,233,106,221,-52
3,3,0.0533885,FRAY 1,233,106,224,-55
-1,3,0.0534117,FRAY 1,233,106,223,-58
-2,2,0.0534581,FRAY 1,233,106,221,-60
-3,7,0.0534872,FRAY 1,233,106,218,-67
-6,4,0.053522,FRAY 1,233,106,212,-71
-4,3,0.0535394,FRAY 1,233,106,208,-74
-4,4,0.0535684,FRAY 1,233,106,204,-78
-4,4,0.0536033,FRAY 1,233,106,200,-82
-3,3,0.0536371,FRAY 1,233,106,197,-85
-4,3,0.0536439,FRAY 1,233,106,193,-88
-4,1,0.0536787,FRAY 1,233,106,189,-89
-2,1,0.0536903,FRAY 1,233,106,187,-90
-1,1,0.0537252,FRAY 1,233,106,186,-91
-2,1,0.0537484,FRAY 1,233,106,184,-92
-1,1,0.0537716,FRAY 1,233,106,183,-93
-1,1,0.0538006,FRAY 1,233,106,182,-94
1,-1,0.0539167,FRAY 1,233,106,183,-93
1,-1,0.0539516,FRAY 1,233,106,184,-92
2,-2,0.0539632,FRAY 1,233,106,186,-90
2,-2,0.0540038,FRAY 1,233,106,188,-88
3,-1,0.0540154,FRAY 1,233,106,191,-87
3,-3,0.0540386,FRAY 1,233,106,194,-84
2,-3,0.0540677,FRAY 1,233,106,196,-81
3,-3,0.0541025,FRAY 1,233,106,199,-78
3,-3,0.0541373,FRAY 1,233,106,202,-75
3,-4,0.0541663,FRAY 1,233,106,205,-71
6,-2,0.0541896,FRAY 1,233,106,211,-69
1,-2,0.0542244,FRAY 1,233,106,212,-67
1,-2,0.0542476,FRAY 1,233,106,213,-65
1,-2,0.0542883,FRAY 1,233,106,214,-63
1,-2,0.0542999,FRAY 1,233,106,215,-61
-1,-2,0.0543173,FRAY 1,233,106,214,-59
-1,-1,0.0543521,FRAY 1,233,106,213,-58
-2,-1,0.0544102,FRAY 1,233,106,211,-57
-2,-1,0.0544334,FRAY 1,233,106,209,-56
-2,-2,0.0544504,FRAY 1,233,106,207,-54
-2,-2,0.054474,FRAY 1,233,106,205,-52
-2,-2,0.054503,FRAY 1,233,106,203,-50
-2,-2,0.0545379,FRAY 1,233,106,201,-48
-2,-2,0.0545669,FRAY 1,233,106,199,-46
-1,-2,0.0545843,FRAY 1,233,106,198,-44
-1,-2,0.0546017,FRAY 1,233,106,197,-42
-1,-3,0.0546249,FRAY 1,233,106,196,-39
-1,-3,0.0546598,FRAY 1,233,106,195,-36
-1,-3,0.054683,FRAY 1,233,106,194,-33
2,-3,0.0547236,FRAY 1,233,106,196,-30
2,-2,0.0547294,FRAY 1,233,106,198,-28
2,-3,0.0547527,FRAY 1,233,106,200,-25
3,-3,0.0547759,FRAY 1,233,106,203,-22
3,-3,0.0548049,FRAY 1,233,106,206,-19
3,-3,0.0548339,FRAY 1,233,106,209,-16
2,-3,0.0548513,FRAY 1,233,106,211,-13
3,-1,0.0548804,FRAY 1,233,106,214,-12
3,-2,0.0549057,FRAY 1,233,106,217,-10
3,-1,0.0549326,FRAY 1,233,106,220,-9
3,-1,0.0549616,FRAY 1,233,106,223,-8
3,1,0.0550023,FRAY 1,233,106,226,-9
3,2,0.0550371,FRAY 1,233,106,229,-11
3,2,0.0550603,FRAY 1,233,106,232,-13
3,3,0.0550893,FRAY 1,233,106,235,-16
2,3,0.0551165,FRAY 1,233,106,237,-19
3,3,0.0551474,FRAY 1,233,106,240,-22
3,3,0.0551577,FRAY 1,233,106,243,-25
3,3,0.0551822,FRAY 1,233,106,246,-28
3,2,0.0552112,FRAY 1,233,106,249,-30
2,2,0.0552461,FRAY 1,233,106,251,-32
3,1,0.0552809,FRAY 1,233,106,254,-33
-1,-1,0.0594104,SAN- 2,24,221,253,-32
-1,-2,0.0594605,SAN- 2,24,221,252,-30
-1,-2,0.0594663,SAN- 2,24,221,251,-28
-1,-1,0.0595011,SAN- 2,24,221,250,-27
-1,-1,0.0595302,SAN- 2,24,221,249,-26
-1,1,0.0600932,SAN- 2,24,221,248,-27
-1,1,0.0601339,SAN- 2,24,221,247,-28
-2,1,0.0601414,SAN- 2,24,221,245,-29
-1,1,0.0603138,SAN- 2,24,221,244,-30
13,5,0.0603429,SAN- 2,24,221,257,-35
17,4,0.0603487,SAN- 2,24,221,274,-39
8,7,0.0603835,SAN- 2,24,221,282,-46
18,3,0.0604125,SAN- 2,24,221,300,-49
7,3,0.0607202,SAN- 2,24,221,307,-52
6,9,0.0607434,SAN- 2,24,221,313,-61
15,7,0.0607599,SAN- 2,24,221,328,-68
9,9,0.0607666,SAN- 2,24,221,337,-77
