deltaX,deltaY,WHEN,SYLLABLE,XofButton,YofButton,XofTrace,YofTrace
-1,3,0.0470727,FRAY 1,22,359,-100,-31
-1,2,0.0470901,FRAY 1,22,359,-101,-33
-2,3,0.0471211,FRAY 1,22,359,-103,-36
-2,3,0.0471655,FRAY 1,22,359,-105,-39
-2,3,0.0471771,FRAY 1,22,359,-107,-42
-2,2,0.0471946,FRAY 1,22,359,-109,-44
-3,2,0.0472178,FRAY 1,22,359,-112,-46
-3,2,0.0472526,FRAY 1,22,359,-115,-48
-3,3,0.0472816,FRAY 1,22,359,-118,-51
-3,3,0.0473165,FRAY 1,22,359,-121,-54
-2,3,0.0473397,FRAY 1,22,359,-123,-57
-3,3,0.0473487,FRAY 1,22,359,-126,-60
-3,3,0.0473687,FRAY 1,22,359,-129,-63
-3,2,0.0474035,FRAY 1,22,359,-132,-65
-3,3,0.0474326,FRAY 1,22,359,-135,-68
-3,3,0.0474674,FRAY 1,22,359,-138,-71
-1,3,0.0474732,FRAY 1,22,359,-139,-74
-2,4,0.0475022,FRAY 1,22,359,-141,-78
-1,3,0.0475312,FRAY 1,22,359,-142,-81
-1,4,0.0475641,FRAY 1,22,359,-143,-85
-1,4,0.0475719,FRAY 1,22,359,-144,-89
-1,4,0.0475835,FRAY 1,22,359,-145,-93
1,3,0.0476143,FRAY 1,22,359,-144,-96
1,4,0.0476415,FRAY 1,22,359,-143,-100
1,4,0.0476706,FRAY 1,22,359,-142,-104
1,4,0.0477054,FRAY 1,22,359,-141,-108
1,3,0.047717,FRAY 1,22,359,-140,-111
2,4,0.047746,FRAY 1,22,359,-138,-115
2,4,0.0477751,FRAY 1,22,359,-136,-119
2,4,0.0478099,FRAY 1,22,359,-134,-123
2,3,0.0478331,FRAY 1,22,359,-132,-126
2,4,0.0478563,FRAY 1,22,359,-130,-130
3,4,0.0478621,FRAY 1,22,359,-127,-134
2,4,0.0478854,FRAY 1,22,359,-125,-138
3,3,0.0479202,FRAY 1,22,359,-122,-141
2,4,0.0479608,FRAY 1,22,359,-120,-145
2,8,0.0479956,FRAY 1,22,359,-118,-153
4,3,0.0480247,FRAY 1,22,359,-114,-156
2,4,0.0480421,FRAY 1,22,359,-112,-160
2,4,0.0480711,FRAY 1,22,359,-110,-164
1,4,0.0481045,FRAY 1,22,359,-109,-168
2,3,0.048135,FRAY 1,22,359,-107,-171
2,4,0.0481466,FRAY 1,22,359,-105,-175
2,4,0.0481756,FRAY 1,22,359,-103,-179
2,4,0.0481988,FRAY 1,22,359,-101,-183
2,3,0.048222,FRAY 1,22,359,-99,-186
2,4,0.0482569,FRAY 1,22,359,-97,-190
2,4,0.0482743,FRAY 1,22,359,-95,-194
1,4,0.0482975,FRAY 1,22,359,-94,-198
2,3,0.0483207,FRAY 1,22,359,-92,-201
2,2,0.0483498,FRAY 1,22,359,-90,-203
1,4,0.0483846,FRAY 1,22,359,-89,-207
1,4,0.0483904,FRAY 1,22,359,-88,-211
1,3,0.0484252,FRAY 1,22,359,-87,-214
1,4,0.0484542,FRAY 1,22,359,-86,-218
1,4,0.0484717,FRAY 1,22,359,-85,-222
1,4,0.0485065,FRAY 1,22,359,-84,-226
1,3,0.0485123,FRAY 1,22,359,-83,-229
1,4,0.0485355,FRAY 1,22,359,-82,-233
1,4,0.0485703,FRAY 1,22,359,-81,-237
1,4,0.0485936,FRAY 1,22,359,-80,-241
1,3,0.0486284,FRAY 1,22,359,-79,-244
1,4,0.0486516,FRAY 1,22,359,-78,-248
1,4,0.048669,FRAY 1,22,359,-77,-252
1,4,0.0486922,FRAY 1,22,359,-76,-256
1,3,0.0487213,FRAY 1,22,359,-75,-259
1,4,0.0487445,FRAY 1,22,359,-74,-263
1,4,0.0487677,FRAY 1,22,359,-73,-267
1,4,0.0487851,FRAY 1,22,359,-72,-271
2,3,0.0488083,FRAY 1,22,359,-70,-274
2,4,0.0488374,FRAY 1,22,359,-68,-278
2,4,0.0488664,FRAY 1,22,359,-66,-282
2,4,0.0488838,FRAY 1,22,359,-64,-286
2,3,0.0489012,FRAY 1,22,359,-62,-289
1,4,0.0489244,FRAY 1,22,359,-61,-293
2,4,0.0489302,FRAY 1,22,359,-59,-297
2,4,0.0489651,FRAY 1,22,359,-57,-301
2,3,0.0489941,FRAY 1,22,359,-55,-304
2,4,0.0490057,FRAY 1,22,359,-53,-308
2,4,0.0490347,FRAY 1,22,359,-51,-312
2,4,0.049058,FRAY 1,22,359,-49,-316
2,3,0.0490928,FRAY 1,22,359,-47,-319
1,4,0.0491102,FRAY 1,22,359,-46,-323
1,4,0.0491508,FRAY 1,22,359,-45,-327
1,4,0.0491566,FRAY 1,22,359,-44,-331
1,3,0.0491915,FRAY 1,22,359,-43,-334
1,4,0.0492147,FRAY 1,22,359,-42,-338
1,4,0.0492379,FRAY 1,22,359,-41,-342
1,4,0.0492611,FRAY 1,22,359,-40,-346
1,3,0.0492902,FRAY 1,22,359,-39,-349
1,4,0.0493076,FRAY 1,22,359,-38,-353
1,4,0.0493308,FRAY 1,22,359,-37,-357
1,4,0.0493656,FRAY 1,22,359,-36,-361
1,3,0.0493946,FRAY 1,22,359,-35,-364
1,4,0.0494179,FRAY 1,22,359,-34,-368
1,4,0.0494469,FRAY 1,22,359,-33,-372
1,4,0.0494585,FRAY 1,22,359,-32,-376
1,3,0.0494817,FRAY 1,22,359,-31,-379
1,4,0.0495166,FRAY 1,22,359,-30,-383
1,4,0.0495398,FRAY 1,22,359,-29,-387
1,4,0.049563,FRAY 1,22,359,-28,-391
1,4,0.0495978,FRAY 1,22,359,-27,-395
1,4,0.0496152,FRAY 1,22,359,-26,-399
1,3,0.0496385,FRAY 1,22,359,-25,-402
1,4,0.0496617,FRAY 1,22,359,-24,-406
1,4,0.0496907,FRAY 1,22,359,-23,-410
1,4,0.0497255,FRAY 1,22,359,-22,-414
1,3,0.0497488,FRAY 1,22,359,-21,-417
1,4,0.0497662,FRAY 1,22,359,-20,-421
1,4,0.0497836,FRAY 1,22,359,-19,-425
1,3,0.0498068,FRAY 1,22,359,-18,-428
1,2,0.0498358,FRAY 1,22,359,-17,-430
-1,3,0.0498707,FRAY 1,22,359,-18,-433
-1,3,0.0498997,FRAY 1,22,359,-19,-436
-1,3,0.0499113,FRAY 1,22,359,-20,-439
-1,3,0.0499345,FRAY 1,22,359,-21,-442
-1,3,0.0499577,FRAY 1,22,359,-22,-445
-1,2,0.0499868,FRAY 1,22,359,-23,-447
-1,3,0.0500158,FRAY 1,22,359,-24,-450
-1,3,0.0500506,FRAY 1,22,359,-25,-453
-1,3,0.0500622,FRAY 1,22,359,-26,-456
-1,3,0.0500854,FRAY 1,22,359,-27,-459
-1,2,0.0501087,FRAY 1,22,359,-28,-461
-1,3,0.0501319,FRAY 1,22,359,-29,-464
-1,3,0.0501725,FRAY 1,22,359,-30,-467
-1,3,0.0501957,FRAY 1,22,359,-31,-470
-1,3,0.0502132,FRAY 1,22,359,-32,-473
-1,2,0.0502364,FRAY 1,22,359,-33,-475
-1,3,0.0502596,FRAY 1,22,359,-34,-478
-1,3,0.0502944,FRAY 1,22,359,-35,-481
-1,3,0.0503176,FRAY 1,22,359,-36,-484
-1,3,0.0503467,FRAY 1,22,359,-37,-487
-1,3,0.0503641,FRAY 1,22,359,-38,-490
-1,2,0.0503873,FRAY 1,22,359,-39,-492
-1,3,0.0504105,FRAY 1,22,359,-40,-495
-1,3,0.0504395,FRAY 1,22,359,-41,-498
-1,3,0.0504686,FRAY 1,22,359,-42,-501
-1,3,0.0505034,FRAY 1,22,359,-43,-504
-1,2,0.050515,FRAY 1,22,359,-44,-506
-1,3,0.0505405,FRAY 1,22,359,-45,-509
-1,3,0.0505673,FRAY 1,22,359,-46,-512
-1,3,0.0505963,FRAY 1,22,359,-47,-515
-2,3,0.0506195,FRAY 1,22,359,-49,-518
-2,2,0.0506543,FRAY 1,22,359,-51,-520
-2,3,0.0506665,FRAY 1,22,359,-53,-523
-1,3,0.050695,FRAY 1,22,359,-54,-526
-1,3,0.0507182,FRAY 1,22,359,-55,-529
-1,3,0.0507472,FRAY 1,22,359,-56,-532
-1,3,0.050782,FRAY 1,22,359,-57,-535
-1,1,0.0507878,FRAY 1,22,359,-58,-536
-1,2,0.0508227,FRAY 1,22,359,-59,-538
-1,2,0.0508459,FRAY 1,22,359,-60,-540
-1,2,0.0508633,FRAY 1,22,359,-61,-542
-1,2,0.0508923,FRAY 1,22,359,-62,-544
-1,1,0.0509272,FRAY 1,22,359,-63,-545
-1,1,0.050933,FRAY 1,22,359,-64,-546
-1,1,0.050991,FRAY 1,22,359,-65,-547
-1,1,0.0510142,FRAY 1,22,359,-66,-548
-1,1,0.0609292,SAN- 2,372,457,-67,-549
-1,1,0.0609756,SAN- 2,372,457,-68,-550
-1,1,0.0609988,SAN- 2,372,457,-69,-551
1,2,0.0610395,SAN- 2,372,457,-68,-553
1,3,0.0610453,SAN- 2,372,457,-67,-556
1,3,0.0610975,SAN- 2,372,457,-66,-559
1,3,0.0611033,SAN- 2,372,457,-65,-562
1,3,0.0611265,SAN- 2,372,457,-64,-565
1,2,0.0611605,SAN- 2,372,457,-63,-567
1,4,0.0611904,SAN- 2,372,457,-62,-571
1,4,0.061202,SAN- 2,372,457,-61,-575
1,4,0.0612252,SAN- 2,372,457,-60,-579
1,3,0.0612542,SAN- 2,372,457,-59,-582
1,3,0.0612775,SAN- 2,372,457,-58,-585
1,3,0.0613123,SAN- 2,372,457,-57,-588
1,2,0.0613297,SAN- 2,372,457,-56,-590
1,3,0.0613529,SAN- 2,372,457,-55,-593
1,4,0.0613761,SAN- 2,372,457,-54,-597
1,4,0.0614052,SAN- 2,372,457,-53,-601
2,3,0.06144,SAN- 2,372,457,-51,-604
2,4,0.0614558,SAN- 2,372,457,-49,-608
2,4,0.0614864,SAN- 2,372,457,-47,-612
3,4,0.0615039,SAN- 2,372,457,-44,-616
3,3,0.0615271,SAN- 2,372,457,-41,-619
3,4,0.0615561,SAN- 2,372,457,-38,-623
2,4,0.0615909,SAN- 2,372,457,-36,-627
3,4,0.06162,SAN- 2,372,457,-33,-631
3,3,0.0616374,SAN- 2,372,457,-30,-634
3,4,0.0616548,SAN- 2,372,457,-27,-638
3,4,0.061678,SAN- 2,372,457,-24,-642
2,4,0.0617012,SAN- 2,372,457,-22,-646
3,3,0.0617361,SAN- 2,372,457,-19,-649
3,4,0.0617651,SAN- 2,372,457,-16,-653
3,4,0.0617883,SAN- 2,372,457,-13,-657
3,4,0.0618057,SAN- 2,372,457,-10,-661
2,3,0.0618289,SAN- 2,372,457,-8,-664
3,4,0.0618522,SAN- 2,372,457,-5,-668
3,4,0.061887,SAN- 2,372,457,-2,-672
3,4,0.061916,SAN- 2,372,457,1,-676
3,3,0.0619508,SAN- 2,372,457,4,-679
3,4,0.0619566,SAN- 2,372,457,7,-683
2,4,0.0619799,SAN- 2,372,457,9,-687
3,4,0.0620089,SAN- 2,372,457,12,-691
3,3,0.0620379,SAN- 2,372,457,15,-694
3,4,0.0620727,SAN- 2,372,457,18,-698
3,4,0.0621018,SAN- 2,372,457,21,-702
2,4,0.0621076,SAN- 2,372,457,23,-706
3,3,0.0621366,SAN- 2,372,457,26,-709
3,4,0.0621598,SAN- 2,372,457,29,-713
3,4,0.0621888,SAN- 2,372,457,32,-717
3,4,0.0622121,SAN- 2,372,457,35,-721
2,3,0.0622527,SAN- 2,372,457,37,-724
3,4,0.0622643,SAN- 2,372,457,40,-728
3,4,0.0622875,SAN- 2,372,457,43,-732
3,4,0.0623107,SAN- 2,372,457,46,-736
3,3,0.062334,SAN- 2,372,457,49,-739
2,4,0.062363,SAN- 2,372,457,51,-743
3,4,0.062392,SAN- 2,372,457,54,-747
3,4,0.0624152,SAN- 2,372,457,57,-751
3,2,0.0624385,SAN- 2,372,457,60,-753
3,3,0.0624617,SAN- 2,372,457,63,-756
3,3,0.0624849,SAN- 2,372,457,66,-759
2,3,0.0625197,SAN- 2,372,457,68,-762
3,3,0.0625488,SAN- 2,372,457,71,-765
3,2,0.0625662,SAN- 2,372,457,74,-767
3,3,0.0625894,SAN- 2,372,457,77,-770
3,3,0.0626242,SAN- 2,372,457,80,-773
2,3,0.0626474,SAN- 2,372,457,82,-776
3,2,0.0626707,SAN- 2,372,457,85,-778
3,3,0.0626881,SAN- 2,372,457,88,-781
3,3,0.0627171,SAN- 2,372,457,91,-784
3,3,0.0627403,SAN- 2,372,457,94,-787
2,3,0.0627635,SAN- 2,372,457,96,-790
3,2,0.0627984,SAN- 2,372,457,99,-792
3,3,0.0628216,SAN- 2,372,457,102,-795
3,2,0.062839,SAN- 2,372,457,105,-797
3,2,0.062868,SAN- 2,372,457,108,-799
3,2,0.0628971,SAN- 2,372,457,111,-801
2,2,0.0629203,SAN- 2,372,457,113,-803
3,2,0.0629493,SAN- 2,372,457,116,-805
3,1,0.0629841,SAN- 2,372,457,119,-806
3,2,0.0629899,SAN- 2,372,457,122,-808
3,2,0.0630132,SAN- 2,372,457,125,-810
2,2,0.063048,SAN- 2,372,457,127,-812
3,1,0.0630712,SAN- 2,372,457,130,-813
3,1,0.0631002,SAN- 2,372,457,133,-814
3,1,0.0631351,SAN- 2,372,457,136,-815
3,2,0.0631409,SAN- 2,372,457,139,-817
2,2,0.0631641,SAN- 2,372,457,141,-819
3,2,0.0631989,SAN- 2,372,457,144,-821
3,1,0.0632221,SAN- 2,372,457,147,-822
3,2,0.063257,SAN- 2,372,457,150,-824
3,2,0.063286,SAN- 2,372,457,153,-826
2,2,0.0633009,SAN- 2,372,457,155,-828
3,2,0.063315,SAN- 2,372,457,158,-830
3,1,0.0633382,SAN- 2,372,457,161,-831
3,1,0.0633731,SAN- 2,372,457,164,-832
3,1,0.0634021,SAN- 2,372,457,167,-833
3,1,0.0634195,SAN- 2,372,457,170,-834
2,1,0.0634485,SAN- 2,372,457,172,-835
3,1,0.0634659,SAN- 2,372,457,175,-836
3,-1,0.0639245,SAN- 2,372,457,178,-835
3,-1,0.0639478,SAN- 2,372,457,181,-834
2,-1,0.0639884,SAN- 2,372,457,183,-833
3,-1,0.0640174,SAN- 2,372,457,186,-832
3,-2,0.0640522,SAN- 2,372,457,189,-830
6,-2,0.0640755,SAN- 2,372,457,195,-828
2,-2,0.0640987,SAN- 2,372,457,197,-826
3,-2,0.0641335,SAN- 2,372,457,200,-824
2,-2,0.0641451,SAN- 2,372,457,202,-822
2,-1,0.06418,SAN- 2,372,457,204,-821
2,-2,0.0642032,SAN- 2,372,457,206,-819
3,-2,0.064238,SAN- 2,372,457,209,-817
3,-2,0.0642612,SAN- 2,372,457,212,-815
2,-2,0.0642844,SAN- 2,372,457,214,-813
3,-2,0.0643019,SAN- 2,372,457,217,-811
3,-2,0.0643367,SAN- 2,372,457,220,-809
3,-2,0.0643541,SAN- 2,372,457,223,-807
3,-1,0.0643773,SAN- 2,372,457,226,-806
2,-2,0.064418,SAN- 2,372,457,228,-804
3,-2,0.0644296,SAN- 2,372,457,231,-802
3,-2,0.0644528,SAN- 2,372,457,234,-800
3,-2,0.064476,SAN- 2,372,457,237,-798
3,-2,0.064505,SAN- 2,372,457,240,-796
2,-2,0.0645283,SAN- 2,372,457,242,-794
3,-2,0.0645631,SAN- 2,372,457,245,-792
3,-1,0.0645805,SAN- 2,372,457,248,-791
3,-2,0.0646037,SAN- 2,372,457,251,-789
3,-2,0.0646311,SAN- 2,372,457,254,-787
2,-2,0.064656,SAN- 2,372,457,256,-785
2,-2,0.0646908,SAN- 2,372,457,258,-783
2,-2,0.064714,SAN- 2,372,457,260,-781
2,-2,0.0647314,SAN- 2,372,457,262,-779
2,-2,0.0647546,SAN- 2,372,457,264,-777
1,-1,0.0647855,SAN- 2,372,457,265,-776
1,-2,0.0648011,SAN- 2,372,457,266,-774
2,-2,0.0648417,SAN- 2,372,457,268,-772
2,-1,0.0648591,SAN- 2,372,457,270,-771
1,-1,0.0648824,SAN- 2,372,457,271,-770
2,-1,0.0649056,SAN- 2,372,457,273,-769
2,-1,0.0649288,SAN- 2,372,457,275,-768
3,-1,0.0649752,SAN- 2,372,457,278,-767
3,-1,0.0649868,SAN- 2,372,457,281,-766
3,-1,0.0650159,SAN- 2,372,457,284,-765
2,-1,0.0650333,SAN- 2,372,457,286,-764
3,-1,0.0650565,SAN- 2,372,457,289,-763
3,-1,0.0650797,SAN- 2,372,457,292,-762
2,-1,0.0651146,SAN- 2,372,457,294,-761
2,-1,0.0651726,SAN- 2,372,457,296,-760
2,-1,0.0651842,SAN- 2,372,457,298,-759
2,-1,0.0652074,SAN- 2,372,457,300,-758
1,-1,0.0652307,SAN- 2,372,457,301,-757
1,-2,0.0652655,SAN- 2,372,457,302,-755
1,-2,0.0653003,SAN- 2,372,457,303,-753
2,-2,0.0653235,SAN- 2,372,457,305,-751
2,-1,0.0653526,SAN- 2,372,457,307,-750
2,-2,0.0653641,SAN- 2,372,457,309,-748
2,-2,0.0653874,SAN- 2,372,457,311,-746
1,-2,0.0654164,SAN- 2,372,457,312,-744
2,-2,0.0654512,SAN- 2,372,457,314,-742
2,-2,0.0654571,SAN- 2,372,457,316,-740
2,-2,0.0654919,SAN- 2,372,457,318,-738
2,-1,0.0655151,SAN- 2,372,457,320,-737
2,-1,0.0655383,SAN- 2,372,457,322,-736
2,-1,0.0655673,SAN- 2,372,457,324,-735
1,-1,0.0656138,SAN- 2,372,457,325,-734
2,-1,0.0656428,SAN- 2,372,457,327,-733
2,-1,0.065666,SAN- 2,372,457,329,-732
2,-1,0.0656893,SAN- 2,372,457,331,-731
2,-1,0.0657183,SAN- 2,372,457,333,-730
2,-1,0.0657473,SAN- 2,372,457,335,-729
2,-1,0.0657647,SAN- 2,372,457,337,-728
2,-1,0.0657821,SAN- 2,372,457,339,-727
1,-1,0.065817,SAN- 2,372,457,340,-726
2,-2,0.0658402,SAN- 2,372,457,342,-724
1,-2,0.0658692,SAN- 2,372,457,343,-722
1,-2,0.0658982,SAN- 2,372,457,344,-720
1,-1,0.0659156,SAN- 2,372,457,345,-719
1,-2,0.0659389,SAN- 2,372,457,346,-717
1,-2,0.0659679,SAN- 2,372,457,347,-715
1,-2,0.0659911,SAN- 2,372,457,348,-713
2,-2,0.0660143,SAN- 2,372,457,350,-711
2,-2,0.0660492,SAN- 2,372,457,352,-709
2,-2,0.0660666,SAN- 2,372,457,354,-707
1,-2,0.0660898,SAN- 2,372,457,355,-705
2,-1,0.0661188,SAN- 2,372,457,357,-704
2,-1,0.066142,SAN- 2,372,457,359,-703
2,-1,0.0661711,SAN- 2,372,457,361,-702
2,-1,0.0662001,SAN- 2,372,457,363,-701
2,-1,0.0662175,SAN- 2,372,457,365,-700
2,-1,0.0662407,SAN- 2,372,457,367,-699
2,-1,0.0662639,SAN- 2,372,457,369,-698
1,-1,0.0662988,SAN- 2,372,457,370,-697
2,-1,0.066322,SAN- 2,372,457,372,-696
2,-1,0.0663568,SAN- 2,372,457,374,-695
3,-1,0.06638,SAN- 2,372,457,377,-694
3,-1,0.0663975,SAN- 2,372,457,380,-693
3,-1,0.0664207,SAN- 2,372,457,383,-692
3,-1,0.0665078,SAN- 2,372,457,386,-691
3,-1,0.066531,SAN- 2,372,457,389,-690
2,-1,0.0665716,SAN- 2,372,457,391,-689
3,-1,0.0666006,SAN- 2,372,457,394,-688
2,-1,0.0666297,SAN- 2,372,457,396,-687
2,-1,0.0666587,SAN- 2,372,457,398,-686
2,-1,0.0666935,SAN- 2,372,457,400,-685
1,-1,0.0666993,SAN- 2,372,457,401,-684
1,-1,0.0667225,SAN- 2,372,457,402,-683
1,-1,0.0667458,SAN- 2,372,457,403,-682
1,-1,0.0668038,SAN- 2,372,457,404,-681
1,-1,0.0668328,SAN- 2,372,457,405,-680
1,-1,0.0668444,SAN- 2,372,457,406,-679
1,-1,0.0668677,SAN- 2,372,457,407,-678
1,-1,0.0669257,SAN- 2,372,457,408,-677
1,-1,0.0669547,SAN- 2,372,457,409,-676
1,-1,0.066978,SAN- 2,372,457,410,-675
1,-1,0.0670012,SAN- 2,372,457,411,-674
1,-1,0.0670186,SAN- 2,372,457,412,-673
1,-1,0.0672914,SAN- 2,372,457,413,-672
1,-1,0.0673205,SAN- 2,372,457,414,-671
1,-1,0.0673495,SAN- 2,372,457,415,-670
1,-1,0.0674017,SAN- 2,372,457,416,-669
1,-1,0.0674424,SAN- 2,372,457,417,-668
1,-1,0.0674772,SAN- 2,372,457,418,-667
1,-1,0.0675062,SAN- 2,372,457,419,-666
1,-1,0.0675294,SAN- 2,372,457,420,-665
1,-1,0.0675817,SAN- 2,372,457,421,-664
1,-1,0.0676049,SAN- 2,372,457,422,-663
1,-1,0.0676281,SAN- 2,372,457,423,-662
1,-1,0.0676571,SAN- 2,372,457,424,-661
1,-1,0.0676978,SAN- 2,372,457,425,-660
1,-1,0.067721,SAN- 2,372,457,426,-659
1,-1,0.0677558,SAN- 2,372,457,427,-658
1,-1,0.067779,SAN- 2,372,457,428,-657
1,-1,0.0678429,SAN- 2,372,457,429,-656
1,-1,0.0678545,SAN- 2,372,457,430,-655
1,-1,0.0678777,SAN- 2,372,457,431,-654
1,-1,0.0679068,SAN- 2,372,457,432,-653
1,-1,0.0679648,SAN- 2,372,457,433,-652
1,-1,0.0679822,SAN- 2,372,457,434,-651
1,-1,0.0680054,SAN- 2,372,457,435,-650
1,-1,0.0680287,SAN- 2,372,457,436,-649
1,-1,0.0680635,SAN- 2,372,457,437,-648
1,-1,0.0681157,SAN- 2,372,457,438,-647
1,-1,0.0681332,SAN- 2,372,457,439,-646
1,-1,0.0681564,SAN- 2,372,457,440,-645
1,-1,0.0681796,SAN- 2,372,457,441,-644
1,-1,0.0682376,SAN- 2,372,457,442,-643
1,-1,0.0682609,SAN- 2,372,457,443,-642
1,-1,0.0682783,SAN- 2,372,457,444,-641
1,-1,0.0683015,SAN- 2,372,457,445,-640
1,-1,0.0683537,SAN- 2,372,457,446,-639
1,-1,0.068377,SAN- 2,372,457,447,-638
1,-1,0.0684002,SAN- 2,372,457,448,-637
1,-1,0.068435,SAN- 2,372,457,449,-636
1,-1,0.0684524,SAN- 2,372,457,450,-635
1,-1,0.0684989,SAN- 2,372,457,451,-634
1,-1,0.0685285,SAN- 2,372,457,452,-633
1,-1,0.0685569,SAN- 2,372,457,453,-632
1,-1,0.0685801,SAN- 2,372,457,454,-631
-1,-1,0.0775372,-TIA- 3,253,418,453,-630
-2,-1,0.0775779,-TIA- 3,253,418,451,-629
-2,-1,0.0776011,-TIA- 3,253,418,449,-628
-1,-1,0.0776127,-TIA- 3,253,418,448,-627
-2,-1,0.0776359,-TIA- 3,253,418,446,-626
-2,-1,0.0776649,-TIA- 3,253,418,444,-625
-2,-1,0.0776882,-TIA- 3,253,418,442,-624
-2,-1,0.0777288,-TIA- 3,253,418,440,-623
-2,-2,0.0777674,-TIA- 3,253,418,438,-621
-5,-1,0.0777868,-TIA- 3,253,418,433,-620
-3,-1,0.0778217,-TIA- 3,253,418,430,-619
-3,-1,0.0778449,-TIA- 3,253,418,427,-618
-3,-1,0.0779088,-TIA- 3,253,418,424,-617
-3,-1,0.0779146,-TIA- 3,253,418,421,-616
-2,-1,0.0779494,-TIA- 3,253,418,419,-615
-3,-1,0.077961,-TIA- 3,253,418,416,-614
-3,-1,0.0779842,-TIA- 3,253,418,413,-613
-3,-1,0.078019,-TIA- 3,253,418,410,-612
-3,-1,0.0780523,-TIA- 3,253,418,407,-611
-2,-1,0.0780597,-TIA- 3,253,418,405,-610
-3,-1,0.0780829,-TIA- 3,253,418,402,-609
-3,-1,0.0781061,-TIA- 3,253,418,399,-608
-3,-1,0.078141,-TIA- 3,253,418,396,-607
-3,-1,0.0781642,-TIA- 3,253,418,393,-606
-2,-1,0.0782048,-TIA- 3,253,418,391,-605
-3,-1,0.0782106,-TIA- 3,253,418,388,-604
-3,-1,0.0782338,-TIA- 3,253,418,385,-603
-3,-1,0.0782977,-TIA- 3,253,418,382,-602
-2,-1,0.0783209,-TIA- 3,253,418,380,-601
-3,-1,0.0783398,-TIA- 3,253,418,377,-600
-3,-1,0.0783615,-TIA- 3,253,418,374,-599
-3,-1,0.0783906,-TIA- 3,253,418,371,-598
-1,-1,0.0815311,-TIA- 3,253,418,370,-597
-1,-1,0.0815659,-TIA- 3,253,418,369,-596
-1,-1,0.0816123,-TIA- 3,253,418,368,-595
-1,-1,0.0816298,-TIA- 3,253,418,367,-594
-1,-1,0.081682,-TIA- 3,253,418,366,-593
-1,-1,0.0817068,-TIA- 3,253,418,365,-592
-1,-1,0.0817633,-TIA- 3,253,418,364,-591
-1,-1,0.0817807,-TIA- 3,253,418,363,-590
-1,-1,0.0818387,-TIA- 3,253,418,362,-589
-1,-1,0.081862,-TIA- 3,253,418,361,-588
-1,-1,0.081891,-TIA- 3,253,418,360,-587
-1,-2,0.0819142,-TIA- 3,253,418,359,-585
-1,-2,0.0819258,-TIA- 3,253,418,358,-583
-1,-2,0.081949,-TIA- 3,253,418,357,-581
-2,-2,0.081978,-TIA- 3,253,418,355,-579
-2,-2,0.0820071,-TIA- 3,253,418,353,-577
-2,-2,0.0820361,-TIA- 3,253,418,351,-575
-2,-2,0.0820651,-TIA- 3,253,418,349,-573
-1,-1,0.0820709,-TIA- 3,253,418,348,-572
-2,-2,0.0820941,-TIA- 3,253,418,346,-570
