deltaX,deltaY,WHEN,SYLLABLE,XofButton,YofButton,XofTrace,YofTrace
3,-3,0.0668735,Yield,0,0,-171,-21
2,-2,0.0668964,Yield,0,0,-169,-19
3,-2,0.0669141,Yield,0,0,-166,-17
3,-2,0.0669489,Yield,0,0,-163,-15
3,-1,0.0669722,Yield,0,0,-160,-14
3,-1,0.067007,Yield,0,0,-157,-13
2,-1,0.0670128,Yield,0,0,-155,-12
3,-1,0.0670476,Yield,0,0,-152,-11
3,-1,0.067065,Yield,0,0,-149,-10
3,-1,0.0670999,Yield,0,0,-146,-9
2,-1,0.0671405,Yield,0,0,-144,-8
3,-1,0.0671637,Yield,0,0,-141,-7
3,-1,0.0671869,Yield,0,0,-138,-6
2,-2,0.0672334,Yield,0,0,-136,-4
2,-2,0.0672508,Yield,0,0,-134,-2
1,-2,0.0672856,Yield,0,0,-133,0
1,-2,0.0672914,Yield,0,0,-132,2
-1,-3,0.0673146,Yield,0,0,-133,5
-2,-2,0.0673495,Yield,0,0,-135,7
-2,-3,0.0673785,Yield,0,0,-137,10
-2,-3,0.0673901,Yield,0,0,-139,13
-2,-3,0.0674112,Yield,0,0,-141,16
-2,-3,0.0674366,Yield,0,0,-143,19
-2,-2,0.0674482,Yield,0,0,-145,21
-2,-3,0.0674788,Yield,0,0,-147,24
-2,-3,0.0675062,Yield,0,0,-149,27
-2,-3,0.0675352,Yield,0,0,-151,30
1,-3,0.067541,Yield,0,0,-150,33
2,-2,0.0675759,Yield,0,0,-148,35
2,-1,0.0676049,Yield,0,0,-146,36
1,1,0.0777462,FRAY 1,87,416,-145,35
1,2,0.0777985,FRAY 1,87,416,-144,33
2,2,0.0778217,FRAY 1,87,416,-142,31
2,2,0.0778507,FRAY 1,87,416,-140,29
2,1,0.0778739,FRAY 1,87,416,-138,28
2,1,0.0778971,FRAY 1,87,416,-136,27
2,1,0.0779088,FRAY 1,87,416,-134,26
1,1,0.0782048,FRAY 1,87,416,-133,25
1,2,0.078228,FRAY 1,87,416,-132,23
2,2,0.0782615,FRAY 1,87,416,-130,21
2,3,0.0782745,FRAY 1,87,416,-128,18
2,3,0.0783093,FRAY 1,87,416,-126,15
3,4,0.0783209,FRAY 1,87,416,-123,11
2,4,0.0783441,FRAY 1,87,416,-121,7
3,3,0.0783673,FRAY 1,87,416,-118,4
3,4,0.0783964,FRAY 1,87,416,-115,0
3,4,0.0784138,FRAY 1,87,416,-112,-4
3,4,0.078437,FRAY 1,87,416,-109,-8
3,3,0.0784776,FRAY 1,87,416,-106,-11
2,4,0.0784893,FRAY 1,87,416,-104,-15
3,4,0.0785241,FRAY 1,87,416,-101,-19
3,4,0.0785531,FRAY 1,87,416,-98,-23
3,3,0.0785705,FRAY 1,87,416,-95,-26
3,4,0.0785937,FRAY 1,87,416,-92,-30
2,4,0.078617,FRAY 1,87,416,-90,-34
3,4,0.078646,FRAY 1,87,416,-87,-38
3,3,0.0786692,FRAY 1,87,416,-84,-41
3,4,0.0786924,FRAY 1,87,416,-81,-45
3,4,0.0787156,FRAY 1,87,416,-78,-49
2,4,0.0787331,FRAY 1,87,416,-76,-53
3,3,0.0787563,FRAY 1,87,416,-73,-56
3,4,0.0787853,FRAY 1,87,416,-70,-60
3,4,0.0788201,FRAY 1,87,416,-67,-64
3,4,0.0788666,FRAY 1,87,416,-64,-68
2,3,0.0788666,FRAY 1,87,416,-62,-71
3,4,0.0788898,FRAY 1,87,416,-59,-75
3,4,0.0789188,FRAY 1,87,416,-56,-79
3,4,0.0789362,FRAY 1,87,416,-53,-83
3,3,0.0789595,FRAY 1,87,416,-50,-86
3,4,0.0790046,FRAY 1,87,416,-47,-90
2,4,0.0790059,FRAY 1,87,416,-45,-94
2,4,0.0790244,FRAY 1,87,416,-43,-98
2,3,0.0790523,FRAY 1,87,416,-41,-101
1,4,0.0790756,FRAY 1,87,416,-40,-105
1,4,0.0791162,FRAY 1,87,416,-39,-109
1,4,0.079122,FRAY 1,87,416,-38,-113
-1,3,0.0791568,FRAY 1,87,416,-39,-116
-2,4,0.07918,FRAY 1,87,416,-41,-120
-3,4,0.0792207,FRAY 1,87,416,-44,-124
-2,4,0.0792323,FRAY 1,87,416,-46,-128
-3,3,0.0792671,FRAY 1,87,416,-49,-131
-3,4,0.0792729,FRAY 1,87,416,-52,-135
-3,4,0.0793078,FRAY 1,87,416,-55,-139
-3,4,0.0793542,FRAY 1,87,416,-58,-143
-3,3,0.0793542,FRAY 1,87,416,-61,-146
-1,4,0.0793716,FRAY 1,87,416,-62,-150
-2,4,0.0794122,FRAY 1,87,416,-64,-154
-2,4,0.079418,FRAY 1,87,416,-66,-158
-1,3,0.0794413,FRAY 1,87,416,-67,-161
-1,4,0.0794761,FRAY 1,87,416,-68,-165
-1,4,0.0795051,FRAY 1,87,416,-69,-169
-1,4,0.0795225,FRAY 1,87,416,-70,-173
-1,3,0.0795458,FRAY 1,87,416,-71,-176
-1,4,0.0795806,FRAY 1,87,416,-72,-180
-1,4,0.079598,FRAY 1,87,416,-73,-184
-1,4,0.0796328,FRAY 1,87,416,-74,-188
-1,3,0.0796502,FRAY 1,87,416,-75,-191
-1,4,0.0796909,FRAY 1,87,416,-76,-195
-1,4,0.0797083,FRAY 1,87,416,-77,-199
-2,4,0.0797315,FRAY 1,87,416,-79,-203
-2,3,0.0797489,FRAY 1,87,416,-81,-206
-2,4,0.0797838,FRAY 1,87,416,-83,-210
-3,4,0.0798012,FRAY 1,87,416,-86,-214
-3,4,0.0798186,FRAY 1,87,416,-89,-218
-2,3,0.0798476,FRAY 1,87,416,-91,-221
-3,4,0.0798592,FRAY 1,87,416,-94,-225
-3,4,0.0798824,FRAY 1,87,416,-97,-229
-3,4,0.0799057,FRAY 1,87,416,-100,-233
-3,3,0.0799289,FRAY 1,87,416,-103,-236
-2,4,0.0799405,FRAY 1,87,416,-105,-240
-2,4,0.0799637,FRAY 1,87,416,-107,-244
-2,4,0.0799811,FRAY 1,87,416,-109,-248
-2,3,0.0799985,FRAY 1,87,416,-111,-251
-1,4,0.0800392,FRAY 1,87,416,-112,-255
-1,4,0.080045,FRAY 1,87,416,-113,-259
-1,4,0.0800798,FRAY 1,87,416,-114,-263
-1,3,0.080103,FRAY 1,87,416,-115,-266
-1,4,0.0801263,FRAY 1,87,416,-116,-270
-1,4,0.0801611,FRAY 1,87,416,-117,-274
-1,4,0.0801843,FRAY 1,87,416,-118,-278
-1,3,0.0801959,FRAY 1,87,416,-119,-281
-1,4,0.0802424,FRAY 1,87,416,-120,-285
-1,4,0.0802598,FRAY 1,87,416,-121,-289
-1,4,0.0802772,FRAY 1,87,416,-122,-293
-1,3,0.0803039,FRAY 1,87,416,-123,-296
-1,4,0.0803352,FRAY 1,87,416,-124,-300
-1,4,0.0803527,FRAY 1,87,416,-125,-304
-1,4,0.0803817,FRAY 1,87,416,-126,-308
-1,3,0.0804107,FRAY 1,87,416,-127,-311
-1,4,0.0804223,FRAY 1,87,416,-128,-315
-1,4,0.0804397,FRAY 1,87,416,-129,-319
-1,4,0.0804688,FRAY 1,87,416,-130,-323
-1,3,0.0804862,FRAY 1,87,416,-131,-326
-1,4,0.0805152,FRAY 1,87,416,-132,-330
-1,4,0.0805384,FRAY 1,87,416,-133,-334
-1,4,0.08055,FRAY 1,87,416,-134,-338
-1,3,0.0805732,FRAY 1,87,416,-135,-341
-1,4,0.0806081,FRAY 1,87,416,-136,-345
-1,4,0.0806371,FRAY 1,87,416,-137,-349
-1,4,0.0806487,FRAY 1,87,416,-138,-353
-1,3,0.0806835,FRAY 1,87,416,-139,-356
1,4,0.080701,FRAY 1,87,416,-138,-360
1,4,0.08073,FRAY 1,87,416,-137,-364
2,4,0.0807416,FRAY 1,87,416,-135,-368
2,3,0.0807706,FRAY 1,87,416,-133,-371
2,4,0.0807938,FRAY 1,87,416,-131,-375
3,4,0.0808112,FRAY 1,87,416,-128,-379
3,4,0.0808461,FRAY 1,87,416,-125,-383
2,3,0.0808751,FRAY 1,87,416,-123,-386
3,4,0.0809099,FRAY 1,87,416,-120,-390
3,4,0.0809157,FRAY 1,87,416,-117,-394
3,4,0.0809506,FRAY 1,87,416,-114,-398
3,3,0.080968,FRAY 1,87,416,-111,-401
2,4,0.080997,FRAY 1,87,416,-109,-405
3,4,0.0810318,FRAY 1,87,416,-106,-409
3,4,0.0810551,FRAY 1,87,416,-103,-413
3,3,0.0810625,FRAY 1,87,416,-100,-416
3,4,0.0810899,FRAY 1,87,416,-97,-420
2,4,0.0811131,FRAY 1,87,416,-95,-424
3,4,0.0811247,FRAY 1,87,416,-92,-428
3,3,0.0811479,FRAY 1,87,416,-89,-431
3,4,0.081177,FRAY 1,87,416,-86,-435
3,4,0.0811828,FRAY 1,87,416,-83,-439
2,4,0.0812176,FRAY 1,87,416,-81,-443
3,3,0.081235,FRAY 1,87,416,-78,-446
3,4,0.0812466,FRAY 1,87,416,-75,-450
3,4,0.0812698,FRAY 1,87,416,-72,-454
3,4,0.0813047,FRAY 1,87,416,-69,-458
3,3,0.0813163,FRAY 1,87,416,-66,-461
2,4,0.0813453,FRAY 1,87,416,-64,-465
3,4,0.0813685,FRAY 1,87,416,-61,-469
3,4,0.0814034,FRAY 1,87,416,-58,-473
3,3,0.081415,FRAY 1,87,416,-55,-476
3,4,0.0814498,FRAY 1,87,416,-52,-480
2,4,0.0814672,FRAY 1,87,416,-50,-484
3,4,0.0814904,FRAY 1,87,416,-47,-488
3,4,0.0815078,FRAY 1,87,416,-44,-492
2,4,0.0815427,FRAY 1,87,416,-42,-496
2,3,0.0815659,FRAY 1,87,416,-40,-499
2,4,0.0816007,FRAY 1,87,416,-38,-503
2,4,0.0816181,FRAY 1,87,416,-36,-507
2,4,0.0816414,FRAY 1,87,416,-34,-511
2,3,0.0816646,FRAY 1,87,416,-32,-514
1,4,0.0816936,FRAY 1,87,416,-31,-518
1,4,0.08174,FRAY 1,87,416,-30,-522
1,4,0.0817575,FRAY 1,87,416,-29,-526
1,3,0.0817691,FRAY 1,87,416,-28,-529
2,4,0.0817807,FRAY 1,87,416,-26,-533
2,4,0.0818155,FRAY 1,87,416,-24,-537
2,4,0.0818445,FRAY 1,87,416,-22,-541
3,7,0.0818794,FRAY 1,87,416,-19,-548
5,4,0.0819142,FRAY 1,87,416,-14,-552
3,3,0.0819606,FRAY 1,87,416,-11,-555
3,2,0.0819664,FRAY 1,87,416,-8,-557
3,3,0.0819839,FRAY 1,87,416,-5,-560
3,2,0.0820187,FRAY 1,87,416,-2,-562
3,2,0.0820303,FRAY 1,87,416,1,-564
1,1,0.0820593,FRAY 1,87,416,2,-565
1,-1,0.0823205,FRAY 1,87,416,3,-564
1,-1,0.0823786,FRAY 1,87,416,4,-563
1,-1,0.0824308,FRAY 1,87,416,5,-562
1,-1,0.0824424,FRAY 1,87,416,6,-561
-1,1,0.0864421,FRAY 1,87,416,5,-562
-1,1,0.0864885,FRAY 1,87,416,4,-563
-2,1,0.0865059,FRAY 1,87,416,2,-564
-1,1,0.086535,FRAY 1,87,416,1,-565
-2,1,0.0865408,FRAY 1,87,416,-1,-566
-2,1,0.0865756,FRAY 1,87,416,-3,-567
-2,1,0.0865988,FRAY 1,87,416,-5,-568
-1,-1,0.0921658,SAN- 2,387,311,-6,-567
-1,-1,0.092189,SAN- 2,387,311,-7,-566
1,-2,0.0922122,SAN- 2,387,311,-6,-564
1,-3,0.0922355,SAN- 2,387,311,-5,-561
1,-3,0.0922645,SAN- 2,387,311,-4,-558
1,-2,0.0922761,SAN- 2,387,311,-3,-556
1,-1,0.0922877,SAN- 2,387,311,-2,-555
2,-1,0.092574,SAN- 2,387,311,0,-554
2,-1,0.0926009,SAN- 2,387,311,2,-553
1,-1,0.0926302,SAN- 2,387,311,3,-552
2,-1,0.0926534,SAN- 2,387,311,5,-551
2,-1,0.092665,SAN- 2,387,311,7,-550
2,-1,0.0926999,SAN- 2,387,311,9,-549
3,-1,0.0927289,SAN- 2,387,311,12,-548
3,-1,0.0927289,SAN- 2,387,311,15,-547
2,-1,0.0927637,SAN- 2,387,311,17,-546
3,-1,0.0927985,SAN- 2,387,311,20,-545
3,-1,0.0928044,SAN- 2,387,311,23,-544
3,-1,0.0928276,SAN- 2,387,311,26,-543
3,-1,0.0928682,SAN- 2,387,311,29,-542
2,-1,0.0929088,SAN- 2,387,311,31,-541
3,-1,0.0929495,SAN- 2,387,311,34,-540
3,-1,0.0929553,SAN- 2,387,311,37,-539
3,-1,0.0929785,SAN- 2,387,311,40,-538
3,-1,0.0930249,SAN- 2,387,311,43,-537
2,-1,0.0930424,SAN- 2,387,311,45,-536
3,-1,0.0930598,SAN- 2,387,311,48,-535
3,-1,0.093083,SAN- 2,387,311,51,-534
3,-1,0.093112,SAN- 2,387,311,54,-533
3,-1,0.0931352,SAN- 2,387,311,57,-532
2,-1,0.0931643,SAN- 2,387,311,59,-531
3,-1,0.0934545,SAN- 2,387,311,62,-530
3,-1,0.0934893,SAN- 2,387,311,65,-529
3,-1,0.0935184,SAN- 2,387,311,68,-528
2,-1,0.0935242,SAN- 2,387,311,70,-527
1,-1,0.0935764,SAN- 2,387,311,71,-526
2,-1,0.0935996,SAN- 2,387,311,73,-525
2,-1,0.0936403,SAN- 2,387,311,75,-524
2,-1,0.0936635,SAN- 2,387,311,77,-523
2,-2,0.0936751,SAN- 2,387,311,79,-521
2,-2,0.0936983,SAN- 2,387,311,81,-519
3,-2,0.0937202,SAN- 2,387,311,84,-517
2,-2,0.0937448,SAN- 2,387,311,86,-515
3,-2,0.0937796,SAN- 2,387,311,89,-513
3,-2,0.0937912,SAN- 2,387,311,92,-511
3,-3,0.0938202,SAN- 2,387,311,95,-508
3,-3,0.0938434,SAN- 2,387,311,98,-505
2,-3,0.0938609,SAN- 2,387,311,100,-502
3,-3,0.0939015,SAN- 2,387,311,103,-499
3,-2,0.0939247,SAN- 2,387,311,106,-497
3,-3,0.0939421,SAN- 2,387,311,109,-494
3,-3,0.0939712,SAN- 2,387,311,112,-491
3,-3,0.0939886,SAN- 2,387,311,115,-488
2,-3,0.0940234,SAN- 2,387,311,117,-485
2,-3,0.0940524,SAN- 2,387,311,119,-482
2,-2,0.0940756,SAN- 2,387,311,121,-480
2,-3,0.0940931,SAN- 2,387,311,123,-477
2,-3,0.0941279,SAN- 2,387,311,125,-474
1,-3,0.0941511,SAN- 2,387,311,126,-471
1,-3,0.0941743,SAN- 2,387,311,127,-468
1,-2,0.0942034,SAN- 2,387,311,128,-466
1,-6,0.0942382,SAN- 2,387,311,129,-460
1,-3,0.0942672,SAN- 2,387,311,130,-457
1,-3,0.0942962,SAN- 2,387,311,131,-454
-1,-2,0.0943253,SAN- 2,387,311,130,-452
-1,-3,0.0943369,SAN- 2,387,311,129,-449
-1,-5,0.0943717,SAN- 2,387,311,128,-444
2,1,0.0944356,SAN- 2,387,311,130,-445
1,2,0.0944588,SAN- 2,387,311,131,-447
3,3,0.094482,SAN- 2,387,311,134,-450
3,2,0.0945226,SAN- 2,387,311,137,-452
3,3,0.0945334,SAN- 2,387,311,140,-455
3,3,0.0945691,SAN- 2,387,311,143,-458
3,3,0.0945807,SAN- 2,387,311,146,-461
2,3,0.0946039,SAN- 2,387,311,148,-464
3,3,0.0946155,SAN- 2,387,311,151,-467
3,2,0.0946503,SAN- 2,387,311,154,-469
3,2,0.0946678,SAN- 2,387,311,157,-471
3,2,0.094691,SAN- 2,387,311,160,-473
2,2,0.0947142,SAN- 2,387,311,162,-475
3,1,0.094749,SAN- 2,387,311,165,-476
3,1,0.0947722,SAN- 2,387,311,168,-477
3,-1,0.0949232,SAN- 2,387,311,171,-476
3,-1,0.0949464,SAN- 2,387,311,174,-475
3,-1,0.0949696,SAN- 2,387,311,177,-474
2,-1,0.0949928,SAN- 2,387,311,179,-473
3,-1,0.0950219,SAN- 2,387,311,182,-472
3,-1,0.0950393,SAN- 2,387,311,185,-471
3,-1,0.0950741,SAN- 2,387,311,188,-470
3,1,0.0954921,SAN- 2,387,311,191,-471
3,1,0.0954979,SAN- 2,387,311,194,-472
2,1,0.0955327,SAN- 2,387,311,196,-473
3,1,0.0955501,SAN- 2,387,311,199,-474
3,1,0.0955675,SAN- 2,387,311,202,-475
3,1,0.0955966,SAN- 2,387,311,205,-476
3,1,0.095614,SAN- 2,387,311,208,-477
2,1,0.095643,SAN- 2,387,311,210,-478
3,1,0.095672,SAN- 2,387,311,213,-479
3,1,0.0956778,SAN- 2,387,311,216,-480
3,1,0.0957127,SAN- 2,387,311,219,-481
3,1,0.0957359,SAN- 2,387,311,222,-482
3,1,0.0957765,SAN- 2,387,311,225,-483
3,1,0.0958171,SAN- 2,387,311,228,-484
3,1,0.0958229,SAN- 2,387,311,231,-485
3,1,0.095852,SAN- 2,387,311,234,-486
3,1,0.0958834,SAN- 2,387,311,237,-487
2,1,0.0959042,SAN- 2,387,311,239,-488
3,1,0.0959274,SAN- 2,387,311,242,-489
3,1,0.0959507,SAN- 2,387,311,245,-490
3,1,0.0959681,SAN- 2,387,311,248,-491
3,1,0.0959913,SAN- 2,387,311,251,-492
2,1,0.0960145,SAN- 2,387,311,253,-493
2,-1,0.0961358,SAN- 2,387,311,255,-492
3,-1,0.0961712,SAN- 2,387,311,258,-491
3,-2,0.0962003,SAN- 2,387,311,261,-489
3,-2,0.0962003,SAN- 2,387,311,264,-487
3,-2,0.0962293,SAN- 2,387,311,267,-485
2,-3,0.0962525,SAN- 2,387,311,269,-482
3,-2,0.0962641,SAN- 2,387,311,272,-480
3,-3,0.096299,SAN- 2,387,311,275,-477
3,-3,0.0963222,SAN- 2,387,311,278,-474
3,-3,0.0963454,SAN- 2,387,311,281,-471
3,-3,0.0963918,SAN- 2,387,311,284,-468
2,-2,0.0963976,SAN- 2,387,311,286,-466
3,-3,0.0964209,SAN- 2,387,311,289,-463
3,-3,0.0964441,SAN- 2,387,311,292,-460
3,-3,0.0964731,SAN- 2,387,311,295,-457
3,-3,0.0965079,SAN- 2,387,311,298,-454
2,-2,0.0965195,SAN- 2,387,311,300,-452
3,-3,0.096537,SAN- 2,387,311,303,-449
3,-3,0.0965602,SAN- 2,387,311,306,-446
3,-3,0.0965834,SAN- 2,387,311,309,-443
3,-3,0.0966124,SAN- 2,387,311,312,-440
2,-3,0.0966473,SAN- 2,387,311,314,-437
3,-1,0.0966647,SAN- 2,387,311,317,-436
3,-2,0.0966879,SAN- 2,387,311,320,-434
3,-2,0.0967051,SAN- 2,387,311,323,-432
3,-1,0.0967576,SAN- 2,387,311,326,-431
3,-1,0.0967576,SAN- 2,387,311,329,-430
2,-1,0.0967924,SAN- 2,387,311,331,-429
3,-1,0.0968272,SAN- 2,387,311,334,-428
3,-1,0.0968272,SAN- 2,387,311,337,-427
3,-1,0.0968446,SAN- 2,387,311,340,-426
3,-1,0.0968737,SAN- 2,387,311,343,-425
2,-1,0.0968911,SAN- 2,387,311,345,-424
3,-1,0.0969224,SAN- 2,387,311,348,-423
3,-1,0.0969665,SAN- 2,387,311,351,-422
3,-1,0.0969956,SAN- 2,387,311,354,-421
3,-1,0.0971291,SAN- 2,387,311,357,-420
2,-1,0.0971639,SAN- 2,387,311,359,-419
3,-1,0.0971871,SAN- 2,387,311,362,-418
3,-2,0.097222,SAN- 2,387,311,365,-416
3,-2,0.097251,SAN- 2,387,311,368,-414
2,-2,0.0972684,SAN- 2,387,311,370,-412
1,-5,0.097309,SAN- 2,387,311,371,-407
-1,-3,0.0973439,SAN- 2,387,311,370,-404
-2,-3,0.0973497,SAN- 2,387,311,368,-401
-3,-3,0.0973671,SAN- 2,387,311,365,-398
-3,-3,0.0974135,SAN- 2,387,311,362,-395
-4,-3,0.0974251,SAN- 2,387,311,358,-392
-3,-2,0.0974483,SAN- 2,387,311,355,-390
-4,-3,0.0974716,SAN- 2,387,311,351,-387
-4,-3,0.0975064,SAN- 2,387,311,347,-384
-4,-3,0.097518,SAN- 2,387,311,343,-381
-2,-3,0.097563,SAN- 2,387,311,341,-378
-2,-1,0.0975702,SAN- 2,387,311,339,-377
-2,-2,0.0975935,SAN- 2,387,311,337,-375
1,-2,0.0976109,SAN- 2,387,311,338,-373
1,-2,0.0976399,SAN- 2,387,311,339,-371
1,-2,0.0976747,SAN- 2,387,311,340,-369
2,-2,0.0977096,SAN- 2,387,311,342,-367
2,-2,0.0977212,SAN- 2,387,311,344,-365
2,-2,0.0977444,SAN- 2,387,311,346,-363
2,-1,0.0977792,SAN- 2,387,311,348,-362
2,-2,0.0977966,SAN- 2,387,311,350,-360
2,-2,0.0978257,SAN- 2,387,311,352,-358
1,-2,0.0978315,SAN- 2,387,311,353,-356
1,-2,0.0978721,SAN- 2,387,311,354,-354
1,-2,0.0979069,SAN- 2,387,311,355,-352
1,-2,0.0979185,SAN- 2,387,311,356,-350
-1,-2,0.097936,SAN- 2,387,311,355,-348
-2,-2,0.097965,SAN- 2,387,311,353,-346
-2,-3,0.0979766,SAN- 2,387,311,351,-343
-3,-3,0.0980172,SAN- 2,387,311,348,-340
-3,-3,0.0980172,SAN- 2,387,311,345,-337
-3,-3,0.0980521,SAN- 2,387,311,342,-334
-4,-2,0.0980811,SAN- 2,387,311,338,-332
-4,-3,0.0981159,SAN- 2,387,311,334,-329
-4,-2,0.0981217,SAN- 2,387,311,330,-327
-3,-2,0.0981449,SAN- 2,387,311,327,-325
-4,-1,0.0981682,SAN- 2,387,311,323,-324
-3,-1,0.098203,SAN- 2,387,311,320,-323
1,2,0.0993234,SAN- 2,387,311,321,-325
2,3,0.0993466,SAN- 2,387,311,323,-328
1,3,0.0993872,SAN- 2,387,311,324,-331
2,3,0.0994046,SAN- 2,387,311,326,-334
2,2,0.0994162,SAN- 2,387,311,328,-336
2,4,0.0994453,SAN- 2,387,311,330,-340
3,4,0.0994685,SAN- 2,387,311,333,-344
3,4,0.0994917,SAN- 2,387,311,336,-348
3,3,0.0995207,SAN- 2,387,311,339,-351
1,4,0.0995556,SAN- 2,387,311,340,-355
2,4,0.0995846,SAN- 2,387,311,342,-359
2,4,0.0995962,SAN- 2,387,311,344,-363
2,3,0.0996194,SAN- 2,387,311,346,-366
2,3,0.0996426,SAN- 2,387,311,348,-369
2,3,0.0996659,SAN- 2,387,311,350,-372
2,3,0.0997007,SAN- 2,387,311,352,-375
2,2,0.0997297,SAN- 2,387,311,354,-377
2,2,0.0997471,SAN- 2,387,311,356,-379
1,1,0.0997936,SAN- 2,387,311,357,-380
1,1,0.0998168,SAN- 2,387,311,358,-381
1,-1,0.100124,SAN- 2,387,311,359,-380
1,-1,0.100153,SAN- 2,387,311,360,-379
1,-1,0.100171,SAN- 2,387,311,361,-378
1,-2,0.1002,SAN- 2,387,311,362,-376
2,-2,0.100217,SAN- 2,387,311,364,-374
