deltaX,deltaY,WHEN,SYLLABLE,XofButton,YofButton,XofTrace,YofTrace
2,1,0.0324557,FRAY 1,348,103,-18,-96
3,1,0.0324789,FRAY 1,348,103,-15,-97
3,1,0.0325254,FRAY 1,348,103,-12,-98
3,4,0.0325602,FRAY 1,348,103,-9,-102
5,2,0.0325834,FRAY 1,348,103,-4,-104
3,2,0.0326182,FRAY 1,348,103,-1,-106
3,2,0.0326531,FRAY 1,348,103,2,-108
3,1,0.0326531,FRAY 1,348,103,5,-109
3,2,0.0327053,FRAY 1,348,103,8,-111
2,2,0.0327111,FRAY 1,348,103,10,-113
3,2,0.0327343,FRAY 1,348,103,13,-115
3,2,0.0327692,FRAY 1,348,103,16,-117
3,2,0.032804,FRAY 1,348,103,19,-119
3,2,0.0328214,FRAY 1,348,103,22,-121
3,2,0.0328498,FRAY 1,348,103,25,-123
2,1,0.0328621,FRAY 1,348,103,27,-124
3,2,0.0328853,FRAY 1,348,103,30,-126
3,2,0.0329201,FRAY 1,348,103,33,-128
3,2,0.0329491,FRAY 1,348,103,36,-130
3,1,0.0329607,FRAY 1,348,103,39,-131
2,1,0.0329839,FRAY 1,348,103,41,-132
3,1,0.0330188,FRAY 1,348,103,44,-133
3,1,0.033042,FRAY 1,348,103,47,-134
3,1,0.0330652,FRAY 1,348,103,50,-135
3,1,0.0330942,FRAY 1,348,103,53,-136
2,1,0.0331117,FRAY 1,348,103,55,-137
3,1,0.0331349,FRAY 1,348,103,58,-138
3,1,0.0331697,FRAY 1,348,103,61,-139
3,1,0.0332103,FRAY 1,348,103,64,-140
3,1,0.0332394,FRAY 1,348,103,67,-141
2,1,0.0332568,FRAY 1,348,103,69,-142
3,1,0.03328,FRAY 1,348,103,72,-143
3,1,0.0332974,FRAY 1,348,103,75,-144
3,1,0.0333264,FRAY 1,348,103,78,-145
3,1,0.0333497,FRAY 1,348,103,81,-146
2,1,0.0333903,FRAY 1,348,103,83,-147
3,1,0.0359909,FRAY 1,348,103,86,-148
2,1,0.0360141,FRAY 1,348,103,88,-149
3,1,0.036049,FRAY 1,348,103,91,-150
3,1,0.0360722,FRAY 1,348,103,94,-151
3,1,0.0365018,FRAY 1,348,103,97,-152
2,1,0.0365482,FRAY 1,348,103,99,-153
3,1,0.0365772,FRAY 1,348,103,102,-154
3,1,0.0366005,FRAY 1,348,103,105,-155
3,1,0.0366295,FRAY 1,348,103,108,-156
3,1,0.0366527,FRAY 1,348,103,111,-157
3,1,0.0366701,FRAY 1,348,103,114,-158
2,1,0.0366991,FRAY 1,348,103,116,-159
3,1,0.0369139,FRAY 1,348,103,119,-160
2,1,0.0369546,FRAY 1,348,103,121,-161
3,1,0.0369662,FRAY 1,348,103,124,-162
3,1,0.0369894,FRAY 1,348,103,127,-163
3,2,0.0370184,FRAY 1,348,103,130,-165
3,2,0.0370416,FRAY 1,348,103,133,-167
2,1,0.0370649,FRAY 1,348,103,135,-168
2,2,0.0370939,FRAY 1,348,103,137,-170
2,2,0.0370997,FRAY 1,348,103,139,-172
2,2,0.0371229,FRAY 1,348,103,141,-174
1,1,0.0371577,FRAY 1,348,103,142,-175
1,1,0.037181,FRAY 1,348,103,143,-176
1,1,0.037239,FRAY 1,348,103,144,-177
1,1,0.0372506,FRAY 1,348,103,145,-178
1,1,0.0467882,SAN- 2,310,468,146,-179
1,1,0.0468114,SAN- 2,310,468,147,-180
1,3,0.0468463,SAN- 2,310,468,148,-183
1,3,0.0468579,SAN- 2,310,468,149,-186
2,3,0.0468985,SAN- 2,310,468,151,-189
1,3,0.0469043,SAN- 2,310,468,152,-192
2,4,0.0469275,SAN- 2,310,468,154,-196
2,4,0.0469507,SAN- 2,310,468,156,-200
1,4,0.046974,SAN- 2,310,468,157,-204
1,3,0.0470146,SAN- 2,310,468,158,-207
1,4,0.0470378,SAN- 2,310,468,159,-211
1,4,0.0470552,SAN- 2,310,468,160,-215
-1,4,0.0470785,SAN- 2,310,468,159,-219
-2,3,0.0471017,SAN- 2,310,468,157,-222
-2,4,0.0471365,SAN- 2,310,468,155,-226
-2,4,0.0471655,SAN- 2,310,468,153,-230
-3,4,0.0471946,SAN- 2,310,468,150,-234
-3,3,0.047212,SAN- 2,310,468,147,-237
-3,4,0.0472294,SAN- 2,310,468,144,-241
-3,4,0.0472468,SAN- 2,310,468,141,-245
-2,4,0.0472874,SAN- 2,310,468,139,-249
-3,3,0.0473107,SAN- 2,310,468,136,-252
-2,4,0.0473513,SAN- 2,310,468,134,-256
-2,4,0.0473629,SAN- 2,310,468,132,-260
-2,4,0.0473861,SAN- 2,310,468,130,-264
-2,3,0.0474151,SAN- 2,310,468,128,-267
-2,4,0.0474326,SAN- 2,310,468,126,-271
-1,4,0.0474616,SAN- 2,310,468,125,-275
-2,4,0.0474732,SAN- 2,310,468,123,-279
-2,3,0.0475138,SAN- 2,310,468,121,-282
-2,4,0.0475371,SAN- 2,310,468,119,-286
-2,4,0.0475603,SAN- 2,310,468,117,-290
-2,4,0.0475835,SAN- 2,310,468,115,-294
-2,3,0.0476183,SAN- 2,310,468,113,-297
-2,4,0.0476299,SAN- 2,310,468,111,-301
-1,4,0.0476648,SAN- 2,310,468,110,-305
-2,4,0.047688,SAN- 2,310,468,108,-309
-2,3,0.047717,SAN- 2,310,468,106,-312
-2,4,0.0477344,SAN- 2,310,468,104,-316
-2,4,0.0477693,SAN- 2,310,468,102,-320
-2,4,0.0477809,SAN- 2,310,468,100,-324
-2,3,0.0478099,SAN- 2,310,468,98,-327
-1,4,0.0478389,SAN- 2,310,468,97,-331
-2,4,0.0478621,SAN- 2,310,468,95,-335
-2,4,0.0478854,SAN- 2,310,468,93,-339
-2,3,0.0479202,SAN- 2,310,468,91,-342
-2,4,0.047926,SAN- 2,310,468,89,-346
-2,4,0.0479608,SAN- 2,310,468,87,-350
-2,4,0.047984,SAN- 2,310,468,85,-354
-2,3,0.0480131,SAN- 2,310,468,83,-357
-2,4,0.0480479,SAN- 2,310,468,81,-361
-3,8,0.0480769,SAN- 2,310,468,78,-369
-6,3,0.0481117,SAN- 2,310,468,72,-372
-3,4,0.0481408,SAN- 2,310,468,69,-376
-2,4,0.0481582,SAN- 2,310,468,67,-380
-3,4,0.0481988,SAN- 2,310,468,64,-384
-3,3,0.0482162,SAN- 2,310,468,61,-387
-3,4,0.0482395,SAN- 2,310,468,58,-391
-3,4,0.0482627,SAN- 2,310,468,55,-395
-2,4,0.0482859,SAN- 2,310,468,53,-399
-1,3,0.0483149,SAN- 2,310,468,52,-402
-2,4,0.0483439,SAN- 2,310,468,50,-406
-2,4,0.0483672,SAN- 2,310,468,48,-410
-2,4,0.0483904,SAN- 2,310,468,46,-414
-1,3,0.0484136,SAN- 2,310,468,45,-417
-1,4,0.0484484,SAN- 2,310,468,44,-421
-2,4,0.0484717,SAN- 2,310,468,42,-425
-2,4,0.0484949,SAN- 2,310,468,40,-429
-2,3,0.0485123,SAN- 2,310,468,38,-432
-1,4,0.0485471,SAN- 2,310,468,37,-436
-2,4,0.0485656,SAN- 2,310,468,35,-440
-2,4,0.0485994,SAN- 2,310,468,33,-444
-2,3,0.0486168,SAN- 2,310,468,31,-447
-2,4,0.0486458,SAN- 2,310,468,29,-451
-1,4,0.048669,SAN- 2,310,468,28,-455
-1,4,0.048698,SAN- 2,310,468,27,-459
-1,3,0.0487202,SAN- 2,310,468,26,-462
1,4,0.0487445,SAN- 2,310,468,27,-466
1,4,0.0487845,SAN- 2,310,468,28,-470
1,4,0.0488083,SAN- 2,310,468,29,-474
1,3,0.0488204,SAN- 2,310,468,30,-477
1,4,0.0488548,SAN- 2,310,468,31,-481
1,4,0.0488606,SAN- 2,310,468,32,-485
1,4,0.0488954,SAN- 2,310,468,33,-489
1,4,0.0489244,SAN- 2,310,468,34,-493
1,4,0.0489419,SAN- 2,310,468,35,-497
1,3,0.0489651,SAN- 2,310,468,36,-500
1,4,0.0489999,SAN- 2,310,468,37,-504
1,4,0.0490231,SAN- 2,310,468,38,-508
1,4,0.0490463,SAN- 2,310,468,39,-512
1,3,0.0490812,SAN- 2,310,468,40,-515
1,4,0.049087,SAN- 2,310,468,41,-519
1,4,0.0491276,SAN- 2,310,468,42,-523
1,4,0.0491508,SAN- 2,310,468,43,-527
1,3,0.0491683,SAN- 2,310,468,44,-530
1,4,0.0491973,SAN- 2,310,468,45,-534
-1,4,0.0492321,SAN- 2,310,468,44,-538
-1,4,0.0492455,SAN- 2,310,468,43,-542
-1,3,0.0492785,SAN- 2,310,468,42,-545
-1,4,0.049296,SAN- 2,310,468,41,-549
-1,4,0.0493192,SAN- 2,310,468,40,-553
-1,4,0.0493515,SAN- 2,310,468,39,-557
-1,3,0.0493772,SAN- 2,310,468,38,-560
-1,4,0.0493946,SAN- 2,310,468,37,-564
-1,4,0.0494237,SAN- 2,310,468,36,-568
-1,4,0.0494527,SAN- 2,310,468,35,-572
-1,3,0.0494701,SAN- 2,310,468,34,-575
1,4,0.0495034,SAN- 2,310,468,35,-579
2,4,0.0495282,SAN- 2,310,468,37,-583
1,4,0.0495514,SAN- 2,310,468,38,-587
2,3,0.0495688,SAN- 2,310,468,40,-590
2,4,0.0496094,SAN- 2,310,468,42,-594
3,4,0.0496327,SAN- 2,310,468,45,-598
3,4,0.0496559,SAN- 2,310,468,48,-602
3,3,0.0496791,SAN- 2,310,468,51,-605
2,4,0.0497023,SAN- 2,310,468,53,-609
3,4,0.0497255,SAN- 2,310,468,56,-613
3,4,0.0497488,SAN- 2,310,468,59,-617
3,3,0.0497836,SAN- 2,310,468,62,-620
3,4,0.0498068,SAN- 2,310,468,65,-624
2,4,0.04983,SAN- 2,310,468,67,-628
3,4,0.0498649,SAN- 2,310,468,70,-632
3,3,0.0498707,SAN- 2,310,468,73,-635
3,4,0.0498939,SAN- 2,310,468,76,-639
3,4,0.0499345,SAN- 2,310,468,79,-643
3,4,0.0499693,SAN- 2,310,468,82,-647
2,3,0.0499926,SAN- 2,310,468,84,-650
3,4,0.05001,SAN- 2,310,468,87,-654
3,4,0.0500274,SAN- 2,310,468,90,-658
3,4,0.0500564,SAN- 2,310,468,93,-662
3,3,0.0500796,SAN- 2,310,468,96,-665
2,4,0.0501145,SAN- 2,310,468,98,-669
2,4,0.0501435,SAN- 2,310,468,100,-673
2,4,0.0501783,SAN- 2,310,468,102,-677
2,4,0.0501841,SAN- 2,310,468,104,-681
1,4,0.0502073,SAN- 2,310,468,105,-685
1,3,0.0502306,SAN- 2,310,468,106,-688
1,3,0.0502654,SAN- 2,310,468,107,-691
1,3,0.0502944,SAN- 2,310,468,108,-694
1,3,0.0503118,SAN- 2,310,468,109,-697
-1,3,0.0503351,SAN- 2,310,468,108,-700
-1,1,0.0503525,SAN- 2,310,468,107,-701
-1,2,0.0503815,SAN- 2,310,468,106,-703
-1,2,0.0504163,SAN- 2,310,468,105,-705
-1,1,0.0504395,SAN- 2,310,468,104,-706
-1,1,0.0504802,SAN- 2,310,468,103,-707
-1,1,0.0505118,SAN- 2,310,468,102,-708
-1,1,0.0505382,SAN- 2,310,468,101,-709
1,-1,0.0507124,SAN- 2,310,468,102,-708
1,-1,0.050753,SAN- 2,310,468,103,-707
1,-1,0.0507762,SAN- 2,310,468,104,-706
1,-1,0.050782,SAN- 2,310,468,105,-705
1,-2,0.0508169,SAN- 2,310,468,106,-703
1,-2,0.0508401,SAN- 2,310,468,107,-701
1,-2,0.0508633,SAN- 2,310,468,108,-699
1,-3,0.0508981,SAN- 2,310,468,109,-696
1,-3,0.0509272,SAN- 2,310,468,110,-693
-1,-3,0.0509388,SAN- 2,310,468,109,-690
-1,-2,0.0509678,SAN- 2,310,468,108,-688
-1,-3,0.050991,SAN- 2,310,468,107,-685
-1,-2,0.05102,SAN- 2,310,468,106,-683
-1,-2,0.0510375,SAN- 2,310,468,105,-681
-1,-2,0.0510781,SAN- 2,310,468,104,-679
1,-2,0.0510955,SAN- 2,310,468,105,-677
1,-2,0.0511187,SAN- 2,310,468,106,-675
1,-1,0.051171,SAN- 2,310,468,107,-674
2,-1,0.0511942,SAN- 2,310,468,109,-673
-1,1,0.0617187,-TIA- 3,341,349,108,-674
-1,1,0.0617361,-TIA- 3,341,349,107,-675
1,1,0.0617593,-TIA- 3,341,349,108,-676
1,2,0.0617941,-TIA- 3,341,349,109,-678
1,1,0.0618173,-TIA- 3,341,349,110,-679
1,1,0.061858,-TIA- 3,341,349,111,-680
1,1,0.0618638,-TIA- 3,341,349,112,-681
-1,-3,0.0620147,-TIA- 3,341,349,111,-678
-5,-2,0.0620425,-TIA- 3,341,349,106,-676
-3,-3,0.0620727,-TIA- 3,341,349,103,-673
-4,-3,0.062096,-TIA- 3,341,349,99,-670
-3,-3,0.0621192,-TIA- 3,341,349,96,-667
-4,-2,0.0621366,-TIA- 3,341,349,92,-665
-4,-3,0.0621701,-TIA- 3,341,349,88,-662
-3,-3,0.0621946,-TIA- 3,341,349,85,-659
-3,-3,0.0622237,-TIA- 3,341,349,82,-656
-1,-3,0.0622469,-TIA- 3,341,349,81,-653
-1,-2,0.0622701,-TIA- 3,341,349,80,-651
-1,-3,0.0622875,-TIA- 3,341,349,79,-648
1,-3,0.0623224,-TIA- 3,341,349,80,-645
1,-2,0.0623514,-TIA- 3,341,349,81,-643
2,-2,0.0623746,-TIA- 3,341,349,83,-641
2,-2,0.0623978,-TIA- 3,341,349,85,-639
3,-2,0.0624152,-TIA- 3,341,349,88,-637
3,-1,0.0624385,-TIA- 3,341,349,91,-636
3,-2,0.0624733,-TIA- 3,341,349,94,-634
2,-2,0.0624965,-TIA- 3,341,349,96,-632
3,-2,0.0625313,-TIA- 3,341,349,99,-630
3,-2,0.0625604,-TIA- 3,341,349,102,-628
3,-2,0.062572,-TIA- 3,341,349,105,-626
3,-2,0.062601,-TIA- 3,341,349,108,-624
3,-3,0.0626126,-TIA- 3,341,349,111,-621
1,-2,0.0626416,-TIA- 3,341,349,112,-619
2,-3,0.0626765,-TIA- 3,341,349,114,-616
2,-3,0.0626881,-TIA- 3,341,349,116,-613
1,-3,0.0627113,-TIA- 3,341,349,117,-610
1,-3,0.0627403,-TIA- 3,341,349,118,-607
1,-2,0.0627635,-TIA- 3,341,349,119,-605
-1,-3,0.0627926,-TIA- 3,341,349,118,-602
-1,-3,0.0628274,-TIA- 3,341,349,117,-599
-1,-3,0.0628506,-TIA- 3,341,349,116,-596
-1,-3,0.062868,-TIA- 3,341,349,115,-593
-1,-2,0.0628912,-TIA- 3,341,349,114,-591
-1,-3,0.0629203,-TIA- 3,341,349,113,-588
1,-3,0.0629435,-TIA- 3,341,349,114,-585
1,-3,0.0629783,-TIA- 3,341,349,115,-582
1,-2,0.0630073,-TIA- 3,341,349,116,-580
2,-2,0.063019,-TIA- 3,341,349,118,-578
2,-2,0.0630422,-TIA- 3,341,349,120,-576
2,-1,0.063077,-TIA- 3,341,349,122,-575
2,-2,0.063106,-TIA- 3,341,349,124,-573
1,-2,0.0631293,-TIA- 3,341,349,125,-571
2,-2,0.0631641,-TIA- 3,341,349,127,-569
2,-2,0.0631757,-TIA- 3,341,349,129,-567
2,-2,0.0631931,-TIA- 3,341,349,131,-565
2,-2,0.0632279,-TIA- 3,341,349,133,-563
2,-2,0.063257,-TIA- 3,341,349,135,-561
2,-1,0.0632918,-TIA- 3,341,349,137,-560
2,-2,0.063315,-TIA- 3,341,349,139,-558
1,-2,0.0633266,-TIA- 3,341,349,140,-556
1,-3,0.063344,-TIA- 3,341,349,141,-553
1,-3,0.0633717,-TIA- 3,341,349,142,-550
1,-3,0.0633963,-TIA- 3,341,349,143,-547
1,-2,0.0634369,-TIA- 3,341,349,144,-545
1,-3,0.0634485,-TIA- 3,341,349,145,-542
1,-3,0.0634776,-TIA- 3,341,349,146,-539
1,-3,0.0635008,-TIA- 3,341,349,147,-536
-1,-3,0.063524,-TIA- 3,341,349,146,-533
-1,-2,0.063553,-TIA- 3,341,349,145,-531
-1,-3,0.0635878,-TIA- 3,341,349,144,-528
-1,-3,0.0636169,-TIA- 3,341,349,143,-525
-1,-3,0.0636285,-TIA- 3,341,349,142,-522
-1,-3,0.0636517,-TIA- 3,341,349,141,-519
-1,-3,0.0636749,-TIA- 3,341,349,140,-516
-1,-2,0.0637098,-TIA- 3,341,349,139,-514
-1,-3,0.0637214,-TIA- 3,341,349,138,-511
1,-3,0.0637446,-TIA- 3,341,349,139,-508
1,-3,0.0637794,-TIA- 3,341,349,140,-505
1,-3,0.0638026,-TIA- 3,341,349,141,-502
1,-2,0.0638259,-TIA- 3,341,349,142,-500
1,-3,0.0638607,-TIA- 3,341,349,143,-497
1,-2,0.0638897,-TIA- 3,341,349,144,-495
1,-2,0.0639012,-TIA- 3,341,349,145,-493
1,-2,0.0639303,-TIA- 3,341,349,146,-491
1,-2,0.0639536,-TIA- 3,341,349,147,-489
1,-2,0.0639768,-TIA- 3,341,349,148,-487
1,-1,0.0640116,-TIA- 3,341,349,149,-486
1,-2,0.0640406,-TIA- 3,341,349,150,-484
1,-2,0.0640522,-TIA- 3,341,349,151,-482
1,-2,0.0640755,-TIA- 3,341,349,152,-480
1,-2,0.0641045,-TIA- 3,341,349,153,-478
1,-2,0.0641294,-TIA- 3,341,349,154,-476
1,-2,0.0641625,-TIA- 3,341,349,155,-474
1,-2,0.0641858,-TIA- 3,341,349,156,-472
1,-1,0.0642264,-TIA- 3,341,349,157,-471
1,-1,0.0780771,GO 4,56,353,158,-470
1,-2,0.0781235,GO 4,56,353,159,-468
1,-2,0.0781539,GO 4,56,353,160,-466
1,-1,0.0781816,GO 4,56,353,161,-465
1,-2,0.0782048,GO 4,56,353,162,-463
1,-2,0.078228,GO 4,56,353,163,-461
1,-2,0.0782512,GO 4,56,353,164,-459
1,-2,0.0782745,GO 4,56,353,165,-457
1,-2,0.0782977,GO 4,56,353,166,-455
1,-2,0.0783383,GO 4,56,353,167,-453
1,-2,0.0783673,GO 4,56,353,168,-451
1,-1,0.0783848,GO 4,56,353,169,-450
2,-2,0.0784196,GO 4,56,353,171,-448
1,-1,0.0784312,GO 4,56,353,172,-447
1,-1,0.0784486,GO 4,56,353,173,-446
-1,1,0.0792671,GO 4,56,353,172,-447
-2,1,0.0792845,GO 4,56,353,170,-448
-2,1,0.0793136,GO 4,56,353,168,-449
-3,1,0.079331,GO 4,56,353,165,-450
-4,1,0.0793542,GO 4,56,353,161,-451
-4,1,0.0793774,GO 4,56,353,157,-452
-4,2,0.0794122,GO 4,56,353,153,-454
-3,2,0.0794529,GO 4,56,353,150,-456
-4,4,0.0794819,GO 4,56,353,146,-460
-8,2,0.0795051,GO 4,56,353,138,-462
-3,2,0.0795341,GO 4,56,353,135,-464
-4,2,0.0795632,GO 4,56,353,131,-466
-4,1,0.0795864,GO 4,56,353,127,-467
-4,2,0.079627,GO 4,56,353,123,-469
-3,2,0.0796386,GO 4,56,353,120,-471
-4,2,0.0796619,GO 4,56,353,116,-473
-4,1,0.0796851,GO 4,56,353,112,-474
-4,1,0.0797141,GO 4,56,353,108,-475
-3,1,0.0797489,GO 4,56,353,105,-476
-4,1,0.079778,GO 4,56,353,101,-477
-4,1,0.0797896,GO 4,56,353,97,-478
-4,1,0.0798186,GO 4,56,353,93,-479
-3,1,0.079836,GO 4,56,353,90,-480
-4,1,0.0798708,GO 4,56,353,86,-481
-4,1,0.0798999,GO 4,56,353,82,-482
-3,1,0.0799347,GO 4,56,353,79,-483
-4,2,0.0799405,GO 4,56,353,75,-485
-4,2,0.0799637,GO 4,56,353,71,-487
-4,2,0.0799985,GO 4,56,353,67,-489
-3,2,0.0800218,GO 4,56,353,64,-491
-4,2,0.0800392,GO 4,56,353,60,-493
-4,2,0.0800743,GO 4,56,353,56,-495
-4,2,0.0800914,GO 4,56,353,52,-497
-3,1,0.0801146,GO 4,56,353,49,-498
-4,2,0.0801495,GO 4,56,353,45,-500
-4,2,0.0801727,GO 4,56,353,41,-502
-4,2,0.0802075,GO 4,56,353,37,-504
-3,2,0.0802307,GO 4,56,353,34,-506
-4,2,0.0802424,GO 4,56,353,30,-508
-4,2,0.0802714,GO 4,56,353,26,-510
-4,2,0.0803004,GO 4,56,353,22,-512
-3,1,0.0803178,GO 4,56,353,19,-513
-4,2,0.0803468,GO 4,56,353,15,-515
-4,2,0.0803643,GO 4,56,353,11,-517
-4,1,0.0803991,GO 4,56,353,7,-518
-3,1,0.0804223,GO 4,56,353,4,-519
-4,1,0.0804513,GO 4,56,353,0,-520
-4,1,0.0804862,GO 4,56,353,-4,-521
-4,1,0.0805036,GO 4,56,353,-8,-522
-4,1,0.0808229,GO 4,56,353,-12,-523
-3,1,0.0808519,GO 4,56,353,-15,-524
-4,1,0.0808751,GO 4,56,353,-19,-525
-4,1,0.0809041,GO 4,56,353,-23,-526
-4,1,0.0809332,GO 4,56,353,-27,-527
-4,-1,0.081177,GO 4,56,353,-31,-526
-4,-1,0.0812008,GO 4,56,353,-35,-525
-4,-1,0.0812292,GO 4,56,353,-39,-524
-3,-1,0.0815775,GO 4,56,353,-42,-523
-3,-1,0.0816007,GO 4,56,353,-45,-522
-2,-1,0.0816356,GO 4,56,353,-47,-521
-3,-1,0.081653,GO 4,56,353,-50,-520
-3,-1,0.0816994,GO 4,56,353,-53,-519
-3,-1,0.0817052,GO 4,56,353,-56,-518
-3,-1,0.0817342,GO 4,56,353,-59,-517
-2,-1,0.0817575,GO 4,56,353,-61,-516
-3,-1,0.0817807,GO 4,56,353,-64,-515
-4,-1,0.0818097,GO 4,56,353,-68,-514
-4,-1,0.0818445,GO 4,56,353,-72,-513
-3,-1,0.0818678,GO 4,56,353,-75,-512
-4,-1,0.0819084,GO 4,56,353,-79,-511
-4,-1,0.0819316,GO 4,56,353,-83,-510
-3,-1,0.0819606,GO 4,56,353,-86,-509
-4,-1,0.081978,GO 4,56,353,-90,-508
-3,-1,0.0820293,GO 4,56,353,-93,-507
-3,-1,0.0820361,GO 4,56,353,-96,-506
-3,-1,0.0820651,GO 4,56,353,-99,-505
-2,-1,0.0820825,GO 4,56,353,-101,-504
-3,-1,0.0821174,GO 4,56,353,-104,-503
-3,-1,0.082129,GO 4,56,353,-107,-502
-3,-1,0.082158,GO 4,56,353,-110,-501
-3,-1,0.082187,GO 4,56,353,-113,-500
-3,-1,0.0822102,GO 4,56,353,-116,-499
-2,-1,0.0822335,GO 4,56,353,-118,-498
-3,-1,0.0822683,GO 4,56,353,-121,-497
-3,-1,0.0823089,GO 4,56,353,-124,-496
-3,-1,0.082338,GO 4,56,353,-127,-495
-2,-2,0.0823612,GO 4,56,353,-129,-493
-3,-2,0.0823844,GO 4,56,353,-132,-491
-3,-2,0.0824134,GO 4,56,353,-135,-489
