dX,dY,WHEN,SYLLABLE,X,Y,cX,cY
3,3,0.0312366,FRAY 1,384,199,-1,-104
3,4,0.0312599,FRAY 1,384,199,2,-108
3,4,0.0312831,FRAY 1,384,199,5,-112
2,4,0.0313226,FRAY 1,384,199,7,-116
3,3,0.0313469,FRAY 1,384,199,10,-119
3,4,0.0313702,FRAY 1,384,199,13,-123
3,4,0.031376,FRAY 1,384,199,16,-127
3,4,0.0313992,FRAY 1,384,199,19,-131
2,3,0.0314262,FRAY 1,384,199,21,-134
3,4,0.0314572,FRAY 1,384,199,24,-138
3,4,0.0314921,FRAY 1,384,199,27,-142
3,3,0.0315153,FRAY 1,384,199,30,-145
3,3,0.0315327,FRAY 1,384,199,33,-148
3,2,0.0315559,FRAY 1,384,199,36,-150
2,3,0.0315791,FRAY 1,384,199,38,-153
3,3,0.0316082,FRAY 1,384,199,41,-156
3,3,0.031643,FRAY 1,384,199,44,-159
3,2,0.0316488,FRAY 1,384,199,47,-161
3,2,0.0316836,FRAY 1,384,199,50,-163
2,1,0.0317185,FRAY 1,384,199,52,-164
3,1,0.0317359,FRAY 1,384,199,55,-165
3,1,0.0317591,FRAY 1,384,199,58,-166
3,1,0.0320726,FRAY 1,384,199,61,-167
3,1,0.03209,FRAY 1,384,199,64,-168
2,2,0.0321074,FRAY 1,384,199,66,-170
3,2,0.0321306,FRAY 1,384,199,69,-172
3,2,0.0321596,FRAY 1,384,199,72,-174
3,2,0.0321945,FRAY 1,384,199,75,-176
3,2,0.0322119,FRAY 1,384,199,78,-178
2,3,0.0322351,FRAY 1,384,199,80,-181
3,3,0.0322525,FRAY 1,384,199,83,-184
3,3,0.0322757,FRAY 1,384,199,86,-187
3,2,0.0323048,FRAY 1,384,199,89,-189
3,2,0.0323396,FRAY 1,384,199,92,-191
2,2,0.0323686,FRAY 1,384,199,94,-193
3,1,0.032386,FRAY 1,384,199,97,-194
3,1,0.0324034,FRAY 1,384,199,100,-195
3,1,0.0324267,FRAY 1,384,199,103,-196
3,1,0.0324557,FRAY 1,384,199,106,-197
3,1,0.0324789,FRAY 1,384,199,109,-198
2,1,0.0325079,FRAY 1,384,199,111,-199
3,1,0.0325254,FRAY 1,384,199,114,-200
3,1,0.0325486,FRAY 1,384,199,117,-201
3,1,0.0325834,FRAY 1,384,199,120,-202
3,1,0.0326058,FRAY 1,384,199,123,-203
2,1,0.0326298,FRAY 1,384,199,125,-204
3,1,0.0326589,FRAY 1,384,199,128,-205
3,1,0.0326763,FRAY 1,384,199,131,-206
3,1,0.0326995,FRAY 1,384,199,134,-207
3,1,0.0327285,FRAY 1,384,199,137,-208
3,1,0.0327866,FRAY 1,384,199,140,-209
3,1,0.0328209,FRAY 1,384,199,143,-210
3,1,0.0328272,FRAY 1,384,199,146,-211
3,1,0.0328504,FRAY 1,384,199,149,-212
3,1,0.0328737,FRAY 1,384,199,152,-213
2,1,0.0329143,FRAY 1,384,199,154,-214
3,1,0.0329375,FRAY 1,384,199,157,-215
3,1,0.0329723,FRAY 1,384,199,160,-216
3,1,0.0329781,FRAY 1,384,199,163,-217
3,1,0.0330014,FRAY 1,384,199,166,-218
2,1,0.0330246,FRAY 1,384,199,168,-219
3,1,0.0330594,FRAY 1,384,199,171,-220
3,1,0.033094,FRAY 1,384,199,174,-221
3,1,0.0331,FRAY 1,384,199,177,-222
3,1,0.0331291,FRAY 1,384,199,180,-223
3,1,0.0331812,FRAY 1,384,199,183,-224
3,1,0.0332103,FRAY 1,384,199,186,-225
3,1,0.0332439,FRAY 1,384,199,189,-226
3,1,0.033251,FRAY 1,384,199,192,-227
2,1,0.0332858,FRAY 1,384,199,194,-228
3,1,0.0333148,FRAY 1,384,199,197,-229
3,1,0.0333322,FRAY 1,384,199,200,-230
3,1,0.0333613,FRAY 1,384,199,203,-231
3,1,0.0333961,FRAY 1,384,199,206,-232
3,1,0.0334019,FRAY 1,384,199,209,-233
2,1,0.0334367,FRAY 1,384,199,211,-234
3,1,0.03346,FRAY 1,384,199,214,-235
3,1,0.033489,FRAY 1,384,199,217,-236
3,1,0.033516,FRAY 1,384,199,220,-237
3,1,0.0335296,FRAY 1,384,199,223,-238
3,1,0.0335812,FRAY 1,384,199,226,-239
3,1,0.0336109,FRAY 1,384,199,229,-240
3,1,0.0336341,FRAY 1,384,199,232,-241
3,1,0.0336689,FRAY 1,384,199,235,-242
2,1,0.0336863,FRAY 1,384,199,237,-243
3,1,0.0337096,FRAY 1,384,199,240,-244
3,1,0.0337328,FRAY 1,384,199,243,-245
3,1,0.0337618,FRAY 1,384,199,246,-246
3,1,0.0337966,FRAY 1,384,199,249,-247
3,1,0.0338199,FRAY 1,384,199,252,-248
2,1,0.0338431,FRAY 1,384,199,254,-249
3,1,0.0338605,FRAY 1,384,199,257,-250
3,1,0.0338837,FRAY 1,384,199,260,-251
3,1,0.0339127,FRAY 1,384,199,263,-252
3,1,0.0339476,FRAY 1,384,199,266,-253
3,1,0.033994,FRAY 1,384,199,269,-254
3,1,0.0340114,FRAY 1,384,199,272,-255
3,1,0.0340346,FRAY 1,384,199,275,-256
3,1,0.0340579,FRAY 1,384,199,278,-257
2,1,0.0340985,FRAY 1,384,199,280,-258
3,1,0.0341333,FRAY 1,384,199,283,-259
3,1,0.0341624,FRAY 1,384,199,286,-260
3,1,0.0341624,FRAY 1,384,199,289,-261
3,1,0.0341856,FRAY 1,384,199,292,-262
2,1,0.0342088,FRAY 1,384,199,294,-263
3,1,0.0342436,FRAY 1,384,199,297,-264
3,1,0.0342727,FRAY 1,384,199,300,-265
3,1,0.0342901,FRAY 1,384,199,303,-266
3,1,0.0343133,FRAY 1,384,199,306,-267
3,1,0.0343365,FRAY 1,384,199,309,-268
3,1,0.0343946,FRAY 1,384,199,312,-269
3,1,0.0344281,FRAY 1,384,199,315,-270
3,1,0.0344584,FRAY 1,384,199,318,-271
3,1,0.0344642,FRAY 1,384,199,321,-272
2,1,0.0344932,FRAY 1,384,199,323,-273
3,1,0.0345165,FRAY 1,384,199,326,-274
3,1,0.0355556,FRAY 1,384,199,329,-275
3,1,0.0355788,FRAY 1,384,199,332,-276
3,1,0.0356136,FRAY 1,384,199,335,-277
3,1,0.0356252,FRAY 1,384,199,338,-278
2,1,0.0356484,FRAY 1,384,199,340,-279
3,1,0.0357007,FRAY 1,384,199,343,-280
3,-1,0.0358284,FRAY 1,384,199,346,-279
3,-2,0.0358922,FRAY 1,384,199,349,-277
3,-2,0.0359155,FRAY 1,384,199,352,-275
2,-2,0.0359329,FRAY 1,384,199,354,-273
3,-3,0.0359561,FRAY 1,384,199,357,-270
3,-3,0.0359793,FRAY 1,384,199,360,-267
3,-3,0.0360083,FRAY 1,384,199,363,-264
3,-2,0.0360548,FRAY 1,384,199,366,-262
2,-3,0.0360722,FRAY 1,384,199,368,-259
3,-3,0.0360838,FRAY 1,384,199,371,-256
3,-3,0.036107,FRAY 1,384,199,374,-253
3,-3,0.0361302,FRAY 1,384,199,377,-250
3,-2,0.0361651,FRAY 1,384,199,380,-248
3,-3,0.0361941,FRAY 1,384,199,383,-245
2,-3,0.0362115,FRAY 1,384,199,385,-242
3,-3,0.0362405,FRAY 1,384,199,388,-239
3,-3,0.0362522,FRAY 1,384,199,391,-236
3,-2,0.0362754,FRAY 1,384,199,394,-234
3,-3,0.0363044,FRAY 1,384,199,397,-231
2,-3,0.0363392,FRAY 1,384,199,399,-228
3,-3,0.0363687,FRAY 1,384,199,402,-225
3,-6,0.0364031,FRAY 1,384,199,405,-219
5,-2,0.0364263,FRAY 1,384,199,410,-217
2,-2,0.0364572,FRAY 1,384,199,412,-215
1,-2,0.0364844,FRAY 1,384,199,413,-213
1,-1,0.0365018,FRAY 1,384,199,414,-212
1,1,0.0365772,FRAY 1,384,199,415,-213
-2,1,0.0366353,FRAY 1,384,199,413,-214
-3,1,0.0366527,FRAY 1,384,199,410,-215
-2,2,0.0367049,FRAY 1,384,199,408,-217
-4,-1,0.0368501,FRAY 1,384,199,404,-216
-3,-1,0.0368849,FRAY 1,384,199,401,-215
-4,-1,0.0369081,FRAY 1,384,199,397,-214
-4,-1,0.0369313,FRAY 1,384,199,393,-213
-4,1,0.0369952,FRAY 1,384,199,389,-214
-4,2,0.0370184,FRAY 1,384,199,385,-216
-4,2,0.0370532,FRAY 1,384,199,381,-218
-3,1,0.0370612,FRAY 1,384,199,378,-219
-2,1,0.0371055,FRAY 1,384,199,376,-220
-1,1,0.0465386,SAN- 2,116,388,375,-221
-1,1,0.0465734,SAN- 2,116,388,374,-222
-1,1,0.0465966,SAN- 2,116,388,373,-223
-1,1,0.0466141,SAN- 2,116,388,372,-224
-1,1,0.0466431,SAN- 2,116,388,371,-225
-1,2,0.0466721,SAN- 2,116,388,370,-227
-1,1,0.0467011,SAN- 2,116,388,369,-228
-1,1,0.0467244,SAN- 2,116,388,368,-229
-3,1,0.0469391,SAN- 2,116,388,365,-230
-4,1,0.046974,SAN- 2,116,388,361,-231
-3,1,0.0469972,SAN- 2,116,388,358,-232
-4,2,0.047032,SAN- 2,116,388,354,-234
-4,3,0.0470552,SAN- 2,116,388,350,-237
-4,3,0.0470727,SAN- 2,116,388,346,-240
-3,4,0.0470959,SAN- 2,116,388,343,-244
-4,3,0.0471249,SAN- 2,116,388,339,-247
-4,4,0.0471481,SAN- 2,116,388,335,-251
-4,4,0.0471829,SAN- 2,116,388,331,-255
-3,4,0.0472062,SAN- 2,116,388,328,-259
-4,3,0.0472236,SAN- 2,116,388,324,-262
-4,4,0.0472468,SAN- 2,116,388,320,-266
-4,4,0.04727,SAN- 2,116,388,316,-270
-3,4,0.047299,SAN- 2,116,388,313,-274
-4,3,0.0473339,SAN- 2,116,388,309,-277
-4,4,0.0473687,SAN- 2,116,388,305,-281
-4,4,0.0473687,SAN- 2,116,388,301,-285
-3,4,0.0473977,SAN- 2,116,388,298,-289
-4,3,0.047421,SAN- 2,116,388,294,-292
-4,4,0.0474558,SAN- 2,116,388,290,-296
-4,4,0.0474848,SAN- 2,116,388,286,-300
-3,4,0.0475196,SAN- 2,116,388,283,-304
-4,3,0.0475254,SAN- 2,116,388,279,-307
-4,4,0.0475487,SAN- 2,116,388,275,-311
-4,4,0.0475719,SAN- 2,116,388,271,-315
-3,4,0.0476009,SAN- 2,116,388,268,-319
-4,3,0.0476299,SAN- 2,116,388,264,-322
-4,4,0.0476648,SAN- 2,116,388,260,-326
-4,4,0.0476764,SAN- 2,116,388,256,-330
-3,4,0.0476996,SAN- 2,116,388,253,-334
-4,3,0.0477286,SAN- 2,116,388,249,-337
-4,4,0.0477518,SAN- 2,116,388,245,-341
-4,4,0.0477809,SAN- 2,116,388,241,-345
-3,4,0.0478157,SAN- 2,116,388,238,-349
-4,3,0.0478447,SAN- 2,116,388,234,-352
-4,4,0.0478563,SAN- 2,116,388,230,-356
-4,4,0.0478854,SAN- 2,116,388,226,-360
-3,4,0.0479028,SAN- 2,116,388,223,-364
-4,3,0.0479376,SAN- 2,116,388,219,-367
-4,4,0.0479666,SAN- 2,116,388,215,-371
-4,4,0.0479956,SAN- 2,116,388,211,-375
-3,4,0.0480073,SAN- 2,116,388,208,-379
-4,3,0.0480305,SAN- 2,116,388,204,-382
-4,4,0.0480537,SAN- 2,116,388,200,-386
-4,4,0.0480885,SAN- 2,116,388,196,-390
-3,4,0.0481176,SAN- 2,116,388,193,-394
-4,3,0.0481524,SAN- 2,116,388,189,-397
-4,4,0.0481582,SAN- 2,116,388,185,-401
-4,4,0.0481814,SAN- 2,116,388,181,-405
-3,4,0.0482162,SAN- 2,116,388,178,-409
-4,3,0.0482395,SAN- 2,116,388,174,-412
-4,4,0.0482558,SAN- 2,116,388,170,-416
-4,4,0.0483033,SAN- 2,116,388,166,-420
-3,4,0.0483091,SAN- 2,116,388,163,-424
-4,3,0.0483323,SAN- 2,116,388,159,-427
-4,4,0.0483672,SAN- 2,116,388,155,-431
-4,4,0.0483962,SAN- 2,116,388,151,-435
-3,4,0.0484078,SAN- 2,116,388,148,-439
-4,3,0.0484426,SAN- 2,116,388,144,-442
-4,4,0.04846,SAN- 2,116,388,140,-446
-4,4,0.0484833,SAN- 2,116,388,136,-450
-3,4,0.0485181,SAN- 2,116,388,133,-454
-4,3,0.0485471,SAN- 2,116,388,129,-457
-4,4,0.0485587,SAN- 2,116,388,125,-461
-4,4,0.0485936,SAN- 2,116,388,121,-465
-3,4,0.0486168,SAN- 2,116,388,118,-469
-4,3,0.04864,SAN- 2,116,388,114,-472
-4,4,0.048669,SAN- 2,116,388,110,-476
-4,4,0.0486922,SAN- 2,116,388,106,-480
-3,4,0.0487097,SAN- 2,116,388,103,-484
-4,3,0.0487329,SAN- 2,116,388,99,-487
-4,4,0.0487677,SAN- 2,116,388,95,-491
-4,3,0.0487909,SAN- 2,116,388,91,-494
-3,3,0.04882,SAN- 2,116,388,88,-497
-4,3,0.0488432,SAN- 2,116,388,84,-500
-4,2,0.0488606,SAN- 2,116,388,80,-502
-4,3,0.0488838,SAN- 2,116,388,76,-505
-3,3,0.0489186,SAN- 2,116,388,73,-508
-4,3,0.0489477,SAN- 2,116,388,69,-511
-4,3,0.0489651,SAN- 2,116,388,65,-514
-4,2,0.0489941,SAN- 2,116,388,61,-516
-3,3,0.0490115,SAN- 2,116,388,58,-519
-4,3,0.0490405,SAN- 2,116,388,54,-522
-4,3,0.0490638,SAN- 2,116,388,50,-525
-4,3,0.0490928,SAN- 2,116,388,46,-528
-2,3,0.0491276,SAN- 2,116,388,44,-531
-3,2,0.0491508,SAN- 2,116,388,41,-533
-3,2,0.0491683,SAN- 2,116,388,38,-535
-2,2,0.0491915,SAN- 2,116,388,36,-537
-2,2,0.0492147,SAN- 2,116,388,34,-539
-2,1,0.0492437,SAN- 2,116,388,32,-540
-1,1,0.0493018,SAN- 2,116,388,31,-541
-1,-1,0.049772,SAN- 2,116,388,30,-540
-1,-1,0.0497952,SAN- 2,116,388,29,-539
-2,-2,0.0498242,SAN- 2,116,388,27,-537
-2,-2,0.0498532,SAN- 2,116,388,25,-535
-1,-2,0.0498765,SAN- 2,116,388,24,-533
-3,-2,0.0498939,SAN- 2,116,388,21,-531
-3,-1,0.0499171,SAN- 2,116,388,18,-530
-3,-2,0.0499519,SAN- 2,116,388,15,-528
-3,-2,0.0499751,SAN- 2,116,388,12,-526
-2,-2,0.0499984,SAN- 2,116,388,10,-524
-3,-2,0.0500216,SAN- 2,116,388,7,-522
-2,-2,0.0500448,SAN- 2,116,388,5,-520
-2,-2,0.050068,SAN- 2,116,388,3,-518
-2,-2,0.0501029,SAN- 2,116,388,1,-516
-1,-1,0.0501319,SAN- 2,116,388,0,-515
-1,-2,0.0501551,SAN- 2,116,388,-1,-513
-1,-2,0.0501841,SAN- 2,116,388,-2,-511
-1,-2,0.0502015,SAN- 2,116,388,-3,-509
-1,-2,0.0502217,SAN- 2,116,388,-4,-507
-1,-2,0.050248,SAN- 2,116,388,-5,-505
-1,-2,0.050277,SAN- 2,116,388,-6,-503
-1,-2,0.0503002,SAN- 2,116,388,-7,-501
-1,-1,0.0503351,SAN- 2,116,388,-8,-500
-1,-3,0.0503525,SAN- 2,116,388,-9,-497
-1,-3,0.0503757,SAN- 2,116,388,-10,-494
-1,-3,0.0503989,SAN- 2,116,388,-11,-491
-2,-3,0.0504279,SAN- 2,116,388,-13,-488
-2,-2,0.0504686,SAN- 2,116,388,-15,-486
-2,-6,0.0505034,SAN- 2,116,388,-17,-480
-6,-3,0.0505266,SAN- 2,116,388,-23,-477
-3,-3,0.0505498,SAN- 2,116,388,-26,-474
-1,-3,0.0505847,SAN- 2,116,388,-27,-471
-1,-2,0.0506137,SAN- 2,116,388,-28,-469
-1,-2,0.0506469,SAN- 2,116,388,-29,-467
-1,-2,0.0506543,SAN- 2,116,388,-30,-465
1,-2,0.0506892,SAN- 2,116,388,-29,-463
2,-2,0.0507008,SAN- 2,116,388,-27,-461
1,-2,0.0507356,SAN- 2,116,388,-26,-459
2,-2,0.0507646,SAN- 2,116,388,-24,-457
3,-1,0.0507995,SAN- 2,116,388,-21,-456
3,-2,0.0508053,SAN- 2,116,388,-18,-454
3,-2,0.0508285,SAN- 2,116,388,-15,-452
3,-2,0.0508517,SAN- 2,116,388,-12,-450
1,-2,0.0508807,SAN- 2,116,388,-11,-448
2,-2,0.0509206,SAN- 2,116,388,-9,-446
2,-2,0.0509504,SAN- 2,116,388,-7,-444
2,-2,0.0509562,SAN- 2,116,388,-5,-442
2,-1,0.0509794,SAN- 2,116,388,-3,-441
2,2,0.0511013,SAN- 2,116,388,-1,-443
2,2,0.0511245,SAN- 2,116,388,1,-445
1,2,0.0511594,SAN- 2,116,388,2,-447
1,1,0.0511826,SAN- 2,116,388,3,-448
1,1,0.0512058,SAN- 2,116,388,4,-449
1,1,0.0512464,SAN- 2,116,388,5,-450
1,-1,0.0595069,-TIA- 3,349,487,6,-449
1,-1,0.0595302,-TIA- 3,349,487,7,-448
1,-2,0.059565,-TIA- 3,349,487,8,-446
2,-2,0.059594,-TIA- 3,349,487,10,-444
2,-1,0.059623,-TIA- 3,349,487,12,-443
1,-2,0.0596346,-TIA- 3,349,487,13,-441
2,-2,0.0596579,-TIA- 3,349,487,15,-439
2,-1,0.0596869,-TIA- 3,349,487,17,-438
1,1,0.0599075,-TIA- 3,349,487,18,-439
1,2,0.0599423,-TIA- 3,349,487,19,-441
1,2,0.0599655,-TIA- 3,349,487,20,-443
2,2,0.0599888,-TIA- 3,349,487,22,-445
2,3,0.0600178,-TIA- 3,349,487,24,-448
3,3,0.0600468,-TIA- 3,349,487,27,-451
3,3,0.0600642,-TIA- 3,349,487,30,-454
2,4,0.0600874,-TIA- 3,349,487,32,-458
3,3,0.0601165,-TIA- 3,349,487,35,-461
3,4,0.0601397,-TIA- 3,349,487,38,-465
3,4,0.0601659,-TIA- 3,349,487,41,-469
3,4,0.0601977,-TIA- 3,349,487,44,-473
3,3,0.0602035,-TIA- 3,349,487,47,-476
2,4,0.060221,-TIA- 3,349,487,49,-480
3,4,0.0602558,-TIA- 3,349,487,52,-484
3,4,0.0602906,-TIA- 3,349,487,55,-488
3,3,0.0602964,-TIA- 3,349,487,58,-491
3,7,0.0603312,-TIA- 3,349,487,61,-498
5,3,0.0603545,-TIA- 3,349,487,66,-501
3,3,0.0603893,-TIA- 3,349,487,69,-504
3,2,0.0604125,-TIA- 3,349,487,72,-506
3,3,0.0604532,-TIA- 3,349,487,75,-509
2,2,0.0604764,-TIA- 3,349,487,77,-511
3,2,0.0604822,-TIA- 3,349,487,80,-513
2,1,0.0605054,-TIA- 3,349,487,82,-514
2,1,0.0605286,-TIA- 3,349,487,84,-515
1,1,0.0605693,-TIA- 3,349,487,85,-516
-1,1,0.0606273,-TIA- 3,349,487,84,-517
-2,1,0.0606331,-TIA- 3,349,487,82,-518
-2,1,0.0606679,-TIA- 3,349,487,80,-519
-3,2,0.0606854,-TIA- 3,349,487,77,-521
-4,2,0.0607144,-TIA- 3,349,487,73,-523
-4,2,0.0607492,-TIA- 3,349,487,69,-525
-3,2,0.0607782,-TIA- 3,349,487,66,-527
-4,2,0.0607898,-TIA- 3,349,487,62,-529
-3,3,0.0608189,-TIA- 3,349,487,59,-532
-2,3,0.0608363,-TIA- 3,349,487,57,-535
-1,4,0.0608653,-TIA- 3,349,487,56,-539
1,3,0.0608885,-TIA- 3,349,487,57,-542
1,4,0.0609292,-TIA- 3,349,487,58,-546
2,4,0.0609408,-TIA- 3,349,487,60,-550
2,4,0.060964,-TIA- 3,349,487,62,-554
3,3,0.0609872,-TIA- 3,349,487,65,-557
2,4,0.061022,-TIA- 3,349,487,67,-561
3,4,0.0610511,-TIA- 3,349,487,70,-565
3,4,0.0610859,-TIA- 3,349,487,73,-569
3,3,0.0610917,-TIA- 3,349,487,76,-572
3,4,0.0611149,-TIA- 3,349,487,79,-576
2,4,0.0611498,-TIA- 3,349,487,81,-580
3,4,0.061173,-TIA- 3,349,487,84,-584
3,3,0.061202,-TIA- 3,349,487,87,-587
3,4,0.0612368,-TIA- 3,349,487,90,-591
