deltaX,deltaY,WHEN,SYLLABLE,XofButton,YofButton,XofTrace,YofTrace
3,4,0.075163,FRAY 1,87,416,-163,-379
2,4,0.0751862,FRAY 1,87,416,-161,-383
3,4,0.0752094,FRAY 1,87,416,-158,-387
3,3,0.0752385,FRAY 1,87,416,-155,-390
3,4,0.0752623,FRAY 1,87,416,-152,-394
3,4,0.0752907,FRAY 1,87,416,-149,-398
3,4,0.0753139,FRAY 1,87,416,-146,-402
2,3,0.0753371,FRAY 1,87,416,-144,-405
3,4,0.0753604,FRAY 1,87,416,-141,-409
3,4,0.0753898,FRAY 1,87,416,-138,-413
3,4,0.0754184,FRAY 1,87,416,-135,-417
3,3,0.0754474,FRAY 1,87,416,-132,-420
2,4,0.0754649,FRAY 1,87,416,-130,-424
3,4,0.0754881,FRAY 1,87,416,-127,-428
3,4,0.0755113,FRAY 1,87,416,-124,-432
3,3,0.0755345,FRAY 1,87,416,-121,-435
3,4,0.0755693,FRAY 1,87,416,-118,-439
2,4,0.0755926,FRAY 1,87,416,-116,-443
3,4,0.0756216,FRAY 1,87,416,-113,-447
3,3,0.075639,FRAY 1,87,416,-110,-450
3,4,0.0756622,FRAY 1,87,416,-107,-454
3,4,0.0756854,FRAY 1,87,416,-104,-458
3,4,0.0757203,FRAY 1,87,416,-101,-462
2,3,0.0757435,FRAY 1,87,416,-99,-465
3,4,0.0757727,FRAY 1,87,416,-96,-469
3,4,0.0757899,FRAY 1,87,416,-93,-473
3,4,0.0758132,FRAY 1,87,416,-90,-477
3,3,0.0758422,FRAY 1,87,416,-87,-480
2,4,0.0758712,FRAY 1,87,416,-85,-484
3,4,0.075906,FRAY 1,87,416,-82,-488
3,4,0.0759351,FRAY 1,87,416,-79,-492
3,3,0.0759409,FRAY 1,87,416,-76,-495
3,4,0.0759699,FRAY 1,87,416,-73,-499
2,4,0.0759931,FRAY 1,87,416,-71,-503
3,4,0.0760221,FRAY 1,87,416,-68,-507
3,3,0.076057,FRAY 1,87,416,-65,-510
3,4,0.076086,FRAY 1,87,416,-62,-514
3,4,0.0760976,FRAY 1,87,416,-59,-518
2,4,0.0761208,FRAY 1,87,416,-57,-522
3,3,0.076144,FRAY 1,87,416,-54,-525
3,4,0.0761731,FRAY 1,87,416,-51,-529
3,4,0.0761963,FRAY 1,87,416,-48,-533
3,4,0.0762369,FRAY 1,87,416,-45,-537
3,3,0.0762485,FRAY 1,87,416,-42,-540
2,4,0.0762717,FRAY 1,87,416,-40,-544
3,3,0.076295,FRAY 1,87,416,-37,-547
3,3,0.0763182,FRAY 1,87,416,-34,-550
3,3,0.076353,FRAY 1,87,416,-31,-553
2,1,0.0763937,FRAY 1,87,416,-29,-554
2,2,0.0763995,FRAY 1,87,416,-27,-556
2,2,0.0764227,FRAY 1,87,416,-25,-558
1,2,0.0764459,FRAY 1,87,416,-24,-560
1,2,0.0764691,FRAY 1,87,416,-23,-562
1,2,0.0765039,FRAY 1,87,416,-22,-564
1,2,0.076533,FRAY 1,87,416,-21,-566
1,2,0.0765504,FRAY 1,87,416,-20,-568
1,1,0.0765736,FRAY 1,87,416,-19,-569
1,2,0.0765968,FRAY 1,87,416,-18,-571
1,2,0.0766259,FRAY 1,87,416,-17,-573
1,1,0.0766491,FRAY 1,87,416,-16,-574
1,1,0.0766723,FRAY 1,87,416,-15,-575
1,-1,0.0873941,SAN- 2,387,311,-14,-574
1,-2,0.087458,SAN- 2,387,311,-13,-572
1,-2,0.0874812,SAN- 2,387,311,-12,-570
1,-2,0.087487,SAN- 2,387,311,-11,-568
1,-2,0.0875218,SAN- 2,387,311,-10,-566
1,-2,0.087545,SAN- 2,387,311,-9,-564
1,-1,0.0875683,SAN- 2,387,311,-8,-563
-1,-3,0.0876089,SAN- 2,387,311,-9,-560
-1,-4,0.0876379,SAN- 2,387,311,-10,-556
-1,-2,0.0876727,SAN- 2,387,311,-11,-554
-1,-2,0.087696,SAN- 2,387,311,-12,-552
1,-2,0.0877294,SAN- 2,387,311,-11,-550
2,-1,0.0877598,SAN- 2,387,311,-9,-549
1,-1,0.0877772,SAN- 2,387,311,-8,-548
2,-1,0.0877946,SAN- 2,387,311,-6,-547
3,-1,0.0878179,SAN- 2,387,311,-3,-546
3,-1,0.0878585,SAN- 2,387,311,0,-545
3,-1,0.0878817,SAN- 2,387,311,3,-544
3,-1,0.0879049,SAN- 2,387,311,6,-543
2,-1,0.0879341,SAN- 2,387,311,8,-542
3,-1,0.0879514,SAN- 2,387,311,11,-541
3,-1,0.0879688,SAN- 2,387,311,14,-540
3,-1,0.0879978,SAN- 2,387,311,17,-539
3,-1,0.0880327,SAN- 2,387,311,20,-538
2,-1,0.0880559,SAN- 2,387,311,22,-537
3,-1,0.0880791,SAN- 2,387,311,25,-536
3,-1,0.0880965,SAN- 2,387,311,28,-535
3,-1,0.0881197,SAN- 2,387,311,31,-534
3,-1,0.0881534,SAN- 2,387,311,34,-533
2,-2,0.0881836,SAN- 2,387,311,36,-531
3,-4,0.0882242,SAN- 2,387,311,39,-527
6,-2,0.088259,SAN- 2,387,311,45,-525
3,-2,0.0882707,SAN- 2,387,311,48,-523
2,-1,0.0883055,SAN- 2,387,311,50,-522
3,-1,0.0883345,SAN- 2,387,311,53,-521
3,-1,0.0883693,SAN- 2,387,311,56,-520
3,-1,0.0883868,SAN- 2,387,311,59,-519
3,-1,0.0884216,SAN- 2,387,311,62,-518
2,-1,0.0884564,SAN- 2,387,311,64,-517
3,-1,0.0884912,SAN- 2,387,311,67,-516
3,-1,0.0884971,SAN- 2,387,311,70,-515
3,-1,0.0885261,SAN- 2,387,311,73,-514
3,-2,0.0885507,SAN- 2,387,311,76,-512
2,-2,0.0885957,SAN- 2,387,311,78,-510
3,-2,0.0886073,SAN- 2,387,311,81,-508
3,-2,0.0886422,SAN- 2,387,311,84,-506
2,-2,0.088648,SAN- 2,387,311,86,-504
2,-1,0.0886828,SAN- 2,387,311,88,-503
1,-2,0.0887118,SAN- 2,387,311,89,-501
1,-2,0.0887351,SAN- 2,387,311,90,-499
1,-2,0.0887583,SAN- 2,387,311,91,-497
1,-1,0.0887815,SAN- 2,387,311,92,-496
1,-1,0.0887989,SAN- 2,387,311,93,-495
3,1,0.0889208,SAN- 2,387,311,96,-496
3,1,0.0889324,SAN- 2,387,311,99,-497
2,1,0.0889498,SAN- 2,387,311,101,-498
3,1,0.0889789,SAN- 2,387,311,104,-499
3,1,0.0890079,SAN- 2,387,311,107,-500
3,1,0.0890311,SAN- 2,387,311,110,-501
3,1,0.0890717,SAN- 2,387,311,113,-502
2,2,0.0891066,SAN- 2,387,311,115,-504
3,1,0.0891588,SAN- 2,387,311,118,-505
3,1,0.089182,SAN- 2,387,311,121,-506
2,1,0.0892227,SAN- 2,387,311,123,-507
3,1,0.0892401,SAN- 2,387,311,126,-508
3,1,0.0892575,SAN- 2,387,311,129,-509
3,1,0.0892923,SAN- 2,387,311,132,-510
3,1,0.0893098,SAN- 2,387,311,135,-511
3,1,0.0893388,SAN- 2,387,311,138,-512
2,1,0.0893678,SAN- 2,387,311,140,-513
3,1,0.089391,SAN- 2,387,311,143,-514
3,1,0.0894084,SAN- 2,387,311,146,-515
3,1,0.0894433,SAN- 2,387,311,149,-516
3,1,0.0894723,SAN- 2,387,311,152,-517
2,1,0.0894955,SAN- 2,387,311,154,-518
3,1,0.0895303,SAN- 2,387,311,157,-519
3,1,0.0895594,SAN- 2,387,311,160,-520
3,1,0.0895826,SAN- 2,387,311,163,-521
2,1,0.0896174,SAN- 2,387,311,165,-522
3,1,0.0896348,SAN- 2,387,311,168,-523
3,1,0.0896813,SAN- 2,387,311,171,-524
3,1,0.0896871,SAN- 2,387,311,174,-525
3,1,0.0897103,SAN- 2,387,311,177,-526
2,1,0.0897363,SAN- 2,387,311,179,-527
3,1,0.0897683,SAN- 2,387,311,182,-528
3,1,0.0898032,SAN- 2,387,311,185,-529
3,2,0.089838,SAN- 2,387,311,188,-531
6,1,0.0898786,SAN- 2,387,311,194,-532
2,1,0.0898961,SAN- 2,387,311,196,-533
3,1,0.0899193,SAN- 2,387,311,199,-534
3,-1,0.0906159,SAN- 2,387,311,202,-533
3,-1,0.0906507,SAN- 2,387,311,205,-532
2,-1,0.0906855,SAN- 2,387,311,207,-531
3,-2,0.0907146,SAN- 2,387,311,210,-529
6,-1,0.0907378,SAN- 2,387,311,216,-528
3,-1,0.0907668,SAN- 2,387,311,219,-527
3,-1,0.0908016,SAN- 2,387,311,222,-526
2,-1,0.0908365,SAN- 2,387,311,224,-525
3,-4,0.0908655,SAN- 2,387,311,227,-521
6,-2,0.0908887,SAN- 2,387,311,233,-519
3,-1,0.0909235,SAN- 2,387,311,236,-518
2,-2,0.0909526,SAN- 2,387,311,238,-516
3,-2,0.0909758,SAN- 2,387,311,241,-514
3,-2,0.0910048,SAN- 2,387,311,244,-512
3,-2,0.0910164,SAN- 2,387,311,247,-510
3,-2,0.0910512,SAN- 2,387,311,250,-508
2,-2,0.0910803,SAN- 2,387,311,252,-506
3,-2,0.0911035,SAN- 2,387,311,255,-504
3,-1,0.0911325,SAN- 2,387,311,258,-503
3,-2,0.0911441,SAN- 2,387,311,261,-501
3,-2,0.0911673,SAN- 2,387,311,264,-499
3,-2,0.0911931,SAN- 2,387,311,267,-497
2,-2,0.091237,SAN- 2,387,311,269,-495
3,-2,0.091266,SAN- 2,387,311,272,-493
3,-2,0.0912834,SAN- 2,387,311,275,-491
3,-2,0.0913067,SAN- 2,387,311,278,-489
3,-1,0.0913239,SAN- 2,387,311,281,-488
2,-2,0.0913531,SAN- 2,387,311,283,-486
3,-2,0.0913763,SAN- 2,387,311,286,-484
3,-2,0.0914112,SAN- 2,387,311,289,-482
3,-2,0.0914402,SAN- 2,387,311,292,-480
3,-2,0.0914518,SAN- 2,387,311,295,-478
2,-2,0.091475,SAN- 2,387,311,297,-476
3,-2,0.091504,SAN- 2,387,311,300,-474
3,-1,0.0915621,SAN- 2,387,311,303,-473
3,-1,0.0915679,SAN- 2,387,311,306,-472
3,-1,0.0916085,SAN- 2,387,311,309,-471
2,-1,0.0916259,SAN- 2,387,311,311,-470
3,-2,0.0916565,SAN- 2,387,311,314,-468
3,-2,0.091684,SAN- 2,387,311,317,-466
3,-2,0.0917188,SAN- 2,387,311,320,-464
3,-2,0.0917304,SAN- 2,387,311,323,-462
2,-2,0.0917537,SAN- 2,387,311,325,-460
3,-1,0.0917769,SAN- 2,387,311,328,-459
3,-2,0.0918001,SAN- 2,387,311,331,-457
3,-2,0.0918349,SAN- 2,387,311,334,-455
3,-2,0.0918639,SAN- 2,387,311,337,-453
2,-2,0.0918756,SAN- 2,387,311,339,-451
3,-2,0.0918988,SAN- 2,387,311,342,-449
2,-2,0.0919278,SAN- 2,387,311,344,-447
3,-2,0.091951,SAN- 2,387,311,347,-445
3,-2,0.09198,SAN- 2,387,311,350,-443
3,-2,0.0920207,SAN- 2,387,311,353,-441
2,-2,0.0920323,SAN- 2,387,311,355,-439
3,-2,0.0920555,SAN- 2,387,311,358,-437
3,-1,0.0920787,SAN- 2,387,311,361,-436
3,-2,0.0921136,SAN- 2,387,311,364,-434
3,-2,0.092131,SAN- 2,387,311,367,-432
2,-2,0.09216,SAN- 2,387,311,369,-430
3,-2,0.0921774,SAN- 2,387,311,372,-428
3,-2,0.0922006,SAN- 2,387,311,375,-426
3,-3,0.0922323,SAN- 2,387,311,378,-423
3,-2,0.0922645,SAN- 2,387,311,381,-421
3,-3,0.0922993,SAN- 2,387,311,384,-418
2,-3,0.0923167,SAN- 2,387,311,386,-415
3,-3,0.0923283,SAN- 2,387,311,389,-412
3,-2,0.0923516,SAN- 2,387,311,392,-410
3,-2,0.0923806,SAN- 2,387,311,395,-408
3,-2,0.0924154,SAN- 2,387,311,398,-406
2,-1,0.0924502,SAN- 2,387,311,400,-405
3,-2,0.0924677,SAN- 2,387,311,403,-403
3,-2,0.0924793,SAN- 2,387,311,406,-401
3,-1,0.0925072,SAN- 2,387,311,409,-400
3,-1,0.0925315,SAN- 2,387,311,412,-399
2,-1,0.0925605,SAN- 2,387,311,414,-398
2,-1,0.0925954,SAN- 2,387,311,416,-397
2,-1,0.0926186,SAN- 2,387,311,418,-396
2,-1,0.0927753,SAN- 2,387,311,420,-395
2,-1,0.0927869,SAN- 2,387,311,422,-394
2,-1,0.0928102,SAN- 2,387,311,424,-393
2,-1,0.0928334,SAN- 2,387,311,426,-392
2,-1,0.0928566,SAN- 2,387,311,428,-391
2,1,0.0930191,SAN- 2,387,311,430,-392
2,1,0.0930482,SAN- 2,387,311,432,-393
2,1,0.093083,SAN- 2,387,311,434,-394
1,1,0.0930946,SAN- 2,387,311,435,-395
2,1,0.093112,SAN- 2,387,311,437,-396
2,1,0.0931468,SAN- 2,387,311,439,-397
1,1,0.0931701,SAN- 2,387,311,440,-398
1,1,0.0931991,SAN- 2,387,311,441,-399
1,1,0.0932455,SAN- 2,387,311,442,-400
1,1,0.0932629,SAN- 2,387,311,443,-401
1,1,0.0932978,SAN- 2,387,311,444,-402
1,-1,0.093625,SAN- 2,387,311,445,-401
1,-1,0.0936403,SAN- 2,387,311,446,-400
1,-1,0.0936693,SAN- 2,387,311,447,-399
1,-1,0.0936925,SAN- 2,387,311,448,-398
1,-2,0.0937448,SAN- 2,387,311,449,-396
1,-2,0.0937854,SAN- 2,387,311,450,-394
1,-4,0.0938202,SAN- 2,387,311,451,-390
2,-2,0.0938493,SAN- 2,387,311,453,-388
2,-1,0.0938725,SAN- 2,387,311,455,-387
1,-2,0.0938957,SAN- 2,387,311,456,-385
1,-2,0.0939305,SAN- 2,387,311,457,-383
1,-2,0.0939595,SAN- 2,387,311,458,-381
1,-2,0.0939712,SAN- 2,387,311,459,-379
1,-2,0.094006,SAN- 2,387,311,460,-377
1,-2,0.0940176,SAN- 2,387,311,461,-375
1,-2,0.0940509,SAN- 2,387,311,462,-373
1,-1,0.0940815,SAN- 2,387,311,463,-372
1,-2,0.0941105,SAN- 2,387,311,464,-370
1,-2,0.0941221,SAN- 2,387,311,465,-368
1,-2,0.0941453,SAN- 2,387,311,466,-366
1,-2,0.0941743,SAN- 2,387,311,467,-364
1,-2,0.0942034,SAN- 2,387,311,468,-362
1,-2,0.0942324,SAN- 2,387,311,469,-360
1,-2,0.0942672,SAN- 2,387,311,470,-358
1,-1,0.094273,SAN- 2,387,311,471,-357
1,-2,0.094302,SAN- 2,387,311,472,-355
1,-1,0.0943311,SAN- 2,387,311,473,-354
1,-1,0.0943601,SAN- 2,387,311,474,-353
1,-1,0.0944181,SAN- 2,387,311,475,-352
1,-1,0.0944239,SAN- 2,387,311,476,-351
1,-1,0.094482,SAN- 2,387,311,477,-350
1,-1,0.0944994,SAN- 2,387,311,478,-349
-1,-1,0.0948477,SAN- 2,387,311,477,-348
-2,-1,0.0948825,SAN- 2,387,311,475,-347
-2,-1,0.0949058,SAN- 2,387,311,473,-346
-3,-2,0.094929,SAN- 2,387,311,470,-344
-3,-2,0.094958,SAN- 2,387,311,467,-342
-4,-2,0.0949928,SAN- 2,387,311,463,-340
-4,-2,0.0950044,SAN- 2,387,311,459,-338
-3,-2,0.0950335,SAN- 2,387,311,456,-336
-4,-2,0.0950567,SAN- 2,387,311,452,-334
-4,-1,0.0950826,SAN- 2,387,311,448,-333
-4,-1,0.0951147,SAN- 2,387,311,444,-332
-3,-1,0.0951322,SAN- 2,387,311,441,-331
-1,-1,0.1037,-TIA- 3,329,115,440,-330
