deltaX,deltaY,WHEN,SYLLABLE,XofButton,YofButton,XofTrace,YofTrace
-6,-1,0.0981624,FRAY 1,264,187,25,-83
-6,-4,0.0981967,FRAY 1,264,187,19,-79
-14,-3,0.098203,FRAY 1,264,187,5,-76
-8,-6,0.0982378,FRAY 1,264,187,-3,-70
-13,-3,0.0982494,FRAY 1,264,187,-16,-67
-6,-2,0.0982727,FRAY 1,264,187,-22,-65
-4,-2,0.0982727,FRAY 1,264,187,-26,-63
-3,-1,0.0982901,FRAY 1,264,187,-29,-62
-1,-3,0.0988125,FRAY 1,264,187,-30,-59
-4,-2,0.0988183,FRAY 1,264,187,-34,-57
-4,-3,0.0988357,FRAY 1,264,187,-38,-54
-4,-3,0.0988532,FRAY 1,264,187,-42,-51
-5,-7,0.0988764,FRAY 1,264,187,-47,-44
-8,-4,0.0989054,FRAY 1,264,187,-55,-40
-7,-4,0.0989402,FRAY 1,264,187,-62,-36
-9,-1,0.0989634,FRAY 1,264,187,-71,-35
-2,-1,0.0989934,FRAY 1,264,187,-73,-34
-1,1,0.100142,FRAY 1,264,187,-74,-35
4,1,0.100148,FRAY 1,264,187,-70,-36
6,2,0.100165,FRAY 1,264,187,-64,-38
6,2,0.100171,FRAY 1,264,187,-58,-40
7,6,0.100201,FRAY 1,264,187,-51,-46
14,4,0.100212,FRAY 1,264,187,-37,-50
8,9,0.100246,FRAY 1,264,187,-29,-59
15,4,0.100281,FRAY 1,264,187,-14,-63
6,3,0.100554,FRAY 1,264,187,-8,-66
6,6,0.100571,FRAY 1,264,187,-2,-72
7,13,0.1006,FRAY 1,264,187,5,-85
19,8,0.100612,FRAY 1,264,187,24,-93
12,18,0.100635,FRAY 1,264,187,36,-111
25,9,0.100647,FRAY 1,264,187,61,-120
12,3,0.10092,FRAY 1,264,187,73,-123
4,14,0.100955,FRAY 1,264,187,77,-137
22,13,0.100989,FRAY 1,264,187,99,-150
21,8,0.101001,FRAY 1,264,187,120,-158
12,8,0.10101,FRAY 1,264,187,132,-166
12,16,0.101033,FRAY 1,264,187,144,-182
24,7,0.101047,FRAY 1,264,187,168,-189
10,4,0.101291,FRAY 1,264,187,178,-193
4,4,0.101303,FRAY 1,264,187,182,-197
4,4,0.101314,FRAY 1,264,187,186,-201
5,8,0.101343,FRAY 1,264,187,191,-209
9,4,0.101355,FRAY 1,264,187,200,-213
4,2,0.101378,FRAY 1,264,187,204,-215
3,3,0.10139,FRAY 1,264,187,207,-218
2,3,0.101407,FRAY 1,264,187,209,-221
2,2,0.101419,FRAY 1,264,187,211,-223
1,5,0.101442,FRAY 1,264,187,212,-228
4,3,0.101465,FRAY 1,264,187,216,-231
4,1,0.101483,FRAY 1,264,187,220,-232
1,2,0.101506,FRAY 1,264,187,221,-234
3,1,0.101547,FRAY 1,264,187,224,-235
3,4,0.101564,FRAY 1,264,187,227,-239
2,2,0.101587,FRAY 1,264,187,229,-241
1,2,0.101599,FRAY 1,264,187,230,-243
1,4,0.101645,FRAY 1,264,187,231,-247
1,-1,0.102075,FRAY 1,264,187,232,-246
1,-1,0.102083,FRAY 1,264,187,233,-245
-1,-1,0.102092,FRAY 1,264,187,232,-244
-1,-1,0.10211,FRAY 1,264,187,231,-243
-1,-1,0.102116,FRAY 1,264,187,230,-242
-1,-1,0.102121,FRAY 1,264,187,229,-241
-1,-2,0.102145,FRAY 1,264,187,228,-239
-1,-1,0.102226,FRAY 1,264,187,227,-238
-1,-1,0.102348,FRAY 1,264,187,226,-237
