deltaX,deltaY,WHEN,SYLLABLE,XofButton,YofButton,XofTrace,YofTrace
0,-1,0.161535,Yield,0,0,0,1
-2,-1,0.161553,Yield,0,0,-2,2
-3,-1,0.161605,Yield,0,0,-5,3
-2,-2,0.161611,Yield,0,0,-7,5
-4,-2,0.16164,Yield,0,0,-11,7
-4,-2,0.161669,Yield,0,0,-15,9
-4,-2,0.161698,Yield,0,0,-19,11
-3,-3,0.161715,Yield,0,0,-22,14
-4,-3,0.161739,Yield,0,0,-26,17
-4,-2,0.16175,Yield,0,0,-30,19
-4,-2,0.161779,Yield,0,0,-34,21
-3,-2,0.161808,Yield,0,0,-37,23
-4,-2,0.161843,Yield,0,0,-41,25
-4,-1,0.161855,Yield,0,0,-45,26
-4,-1,0.161872,Yield,0,0,-49,27
-4,-1,0.161984,Yield,0,0,-53,28
-2,-1,0.162029,Yield,0,0,-55,29
-1,1,0.162656,Yield,0,0,-56,28
-1,1,0.16272,Yield,0,0,-57,27
-1,2,0.162731,Yield,0,0,-58,25
-1,1,0.16276,Yield,0,0,-59,24
1,3,0.162789,Yield,0,0,-58,21
1,3,0.162813,Yield,0,0,-57,18
1,3,0.162836,Yield,0,0,-56,15
2,3,0.162853,Yield,0,0,-54,12
1,3,0.162871,Yield,0,0,-53,9
2,4,0.1629,Yield,0,0,-51,5
2,4,0.16294,Yield,0,0,-49,1
2,4,0.162975,Yield,0,0,-47,-3
1,7,0.163004,Yield,0,0,-46,-10
1,4,0.163039,Yield,0,0,-45,-14
-2,3,0.163074,Yield,0,0,-47,-17
-2,3,0.163109,Yield,0,0,-49,-20
-3,5,0.163132,Yield,0,0,-52,-25
-7,3,0.163149,Yield,0,0,-59,-28
-4,3,0.163185,Yield,0,0,-63,-31
-4,3,0.163206,Yield,0,0,-67,-34
-3,2,0.163236,Yield,0,0,-70,-36
-4,3,0.163271,Yield,0,0,-74,-39
-4,6,0.163312,Yield,0,0,-78,-45
-7,3,0.163335,Yield,0,0,-85,-48
-4,2,0.163376,Yield,0,0,-89,-50
-4,1,0.163399,Yield,0,0,-93,-51
-4,2,0.163405,Yield,0,0,-97,-53
-3,2,0.163428,Yield,0,0,-100,-55
-4,2,0.163463,Yield,0,0,-104,-57
-4,3,0.163486,Yield,0,0,-108,-60
-4,3,0.163515,Yield,0,0,-112,-63
-3,3,0.163532,Yield,0,0,-115,-66
-4,2,0.163556,Yield,0,0,-119,-68
-4,3,0.163585,Yield,0,0,-123,-71
-4,4,0.163614,Yield,0,0,-127,-75
-2,4,0.163637,Yield,0,0,-129,-79
-1,2,0.163666,Yield,0,0,-130,-81
-1,2,0.163683,Yield,0,0,-131,-83
1,1,0.163712,Yield,0,0,-130,-84
1,-1,0.16373,Yield,0,0,-129,-83
1,-2,0.163765,Yield,0,0,-128,-81
2,-1,0.163788,Yield,0,0,-126,-80
2,-3,0.163811,Yield,0,0,-124,-77
3,-3,0.163828,Yield,0,0,-121,-74
2,-2,0.163852,Yield,0,0,-119,-72
2,-1,0.163886,Yield,0,0,-117,-71
2,-1,0.163898,Yield,0,0,-115,-70
1,-1,0.1646,Yield,0,0,-114,-69
1,-2,0.164641,Yield,0,0,-113,-67
2,-2,0.164647,Yield,0,0,-111,-65
3,-2,0.164664,Yield,0,0,-108,-63
2,-3,0.164682,Yield,0,0,-106,-60
3,-3,0.164705,Yield,0,0,-103,-57
3,-3,0.164722,Yield,0,0,-100,-54
3,-3,0.16474,Yield,0,0,-97,-51
3,-3,0.164769,Yield,0,0,-94,-48
2,-2,0.16478,Yield,0,0,-92,-46
1,-3,0.164804,Yield,0,0,-91,-43
2,-3,0.164815,Yield,0,0,-89,-40
1,-3,0.164844,Yield,0,0,-88,-37
1,-5,0.164867,Yield,0,0,-87,-32
1,-3,0.164897,Yield,0,0,-86,-29
-1,-3,0.164926,Yield,0,0,-87,-26
-1,-3,0.164937,Yield,0,0,-88,-23
-2,-3,0.16496,Yield,0,0,-90,-20
-1,-2,0.164978,Yield,0,0,-91,-18
-2,-3,0.164995,Yield,0,0,-93,-15
-2,-3,0.165024,Yield,0,0,-95,-12
-2,-3,0.165047,Yield,0,0,-97,-9
-2,-2,0.165068,Yield,0,0,-99,-7
-1,-1,0.165094,Yield,0,0,-100,-6
-1,-1,0.1651,Yield,0,0,-101,-5
-1,1,0.166795,FRAY 1,142,270,-102,-6
-1,1,0.166859,FRAY 1,142,270,-103,-7
-1,1,0.166876,FRAY 1,142,270,-104,-8
-1,2,0.166922,FRAY 1,142,270,-105,-10
-1,2,0.16694,FRAY 1,142,270,-106,-12
-1,3,0.166986,FRAY 1,142,270,-107,-15
-1,3,0.166998,FRAY 1,142,270,-108,-18
-1,2,0.167027,FRAY 1,142,270,-109,-20
-2,4,0.167044,FRAY 1,142,270,-111,-24
-2,4,0.167073,FRAY 1,142,270,-113,-28
-2,4,0.167105,FRAY 1,142,270,-115,-32
-2,3,0.16712,FRAY 1,142,270,-117,-35
-1,4,0.167149,FRAY 1,142,270,-118,-39
-1,4,0.167172,FRAY 1,142,270,-119,-43
1,4,0.167201,FRAY 1,142,270,-118,-47
1,3,0.167224,FRAY 1,142,270,-117,-50
2,4,0.167265,FRAY 1,142,270,-115,-54
2,4,0.167277,FRAY 1,142,270,-113,-58
2,4,0.1673,FRAY 1,142,270,-111,-62
2,3,0.167323,FRAY 1,142,270,-109,-65
2,4,0.167352,FRAY 1,142,270,-107,-69
2,4,0.167387,FRAY 1,142,270,-105,-73
2,4,0.167398,FRAY 1,142,270,-103,-77
1,3,0.167427,FRAY 1,142,270,-102,-80
2,4,0.167457,FRAY 1,142,270,-100,-84
2,4,0.167491,FRAY 1,142,270,-98,-88
2,4,0.16752,FRAY 1,142,270,-96,-92
2,3,0.167538,FRAY 1,142,270,-94,-95
2,4,0.167555,FRAY 1,142,270,-92,-99
2,4,0.167572,FRAY 1,142,270,-90,-103
1,4,0.167602,FRAY 1,142,270,-89,-107
1,3,0.167636,FRAY 1,142,270,-88,-110
1,4,0.167649,FRAY 1,142,270,-87,-114
-2,8,0.167706,FRAY 1,142,270,-89,-122
-5,3,0.167735,FRAY 1,142,270,-94,-125
-4,4,0.167758,FRAY 1,142,270,-98,-129
-3,4,0.167787,FRAY 1,142,270,-101,-133
-4,4,0.167805,FRAY 1,142,270,-105,-137
-4,3,0.16784,FRAY 1,142,270,-109,-140
-4,4,0.167857,FRAY 1,142,270,-113,-144
-3,4,0.16788,FRAY 1,142,270,-116,-148
-1,4,0.167903,FRAY 1,142,270,-117,-152
-1,3,0.167938,FRAY 1,142,270,-118,-155
1,4,0.167956,FRAY 1,142,270,-117,-159
1,4,0.168002,FRAY 1,142,270,-116,-163
2,4,0.168008,FRAY 1,142,270,-114,-167
2,3,0.168031,FRAY 1,142,270,-112,-170
2,4,0.16806,FRAY 1,142,270,-110,-174
2,4,0.168083,FRAY 1,142,270,-108,-178
2,4,0.168101,FRAY 1,142,270,-106,-182
3,3,0.168118,FRAY 1,142,270,-103,-185
2,4,0.168159,FRAY 1,142,270,-101,-189
3,4,0.168182,FRAY 1,142,270,-98,-193
3,4,0.168217,FRAY 1,142,270,-95,-197
3,3,0.16824,FRAY 1,142,270,-92,-200
3,4,0.168258,FRAY 1,142,270,-89,-204
2,3,0.168281,FRAY 1,142,270,-87,-207
3,3,0.168316,FRAY 1,142,270,-84,-210
3,3,0.168339,FRAY 1,142,270,-81,-213
3,2,0.168368,FRAY 1,142,270,-78,-215
3,3,0.168403,FRAY 1,142,270,-75,-218
3,3,0.168409,FRAY 1,142,270,-72,-221
2,3,0.168432,FRAY 1,142,270,-70,-224
3,3,0.168455,FRAY 1,142,270,-67,-227
3,2,0.168478,FRAY 1,142,270,-64,-229
3,4,0.168519,FRAY 1,142,270,-61,-233
3,4,0.168554,FRAY 1,142,270,-58,-237
2,4,0.168559,FRAY 1,142,270,-56,-241
3,3,0.168583,FRAY 1,142,270,-53,-244
3,4,0.168606,FRAY 1,142,270,-50,-248
3,4,0.168641,FRAY 1,142,270,-47,-252
3,4,0.16867,FRAY 1,142,270,-44,-256
2,3,0.168694,FRAY 1,142,270,-42,-259
3,4,0.16871,FRAY 1,142,270,-39,-263
3,4,0.168734,FRAY 1,142,270,-36,-267
3,4,0.168768,FRAY 1,142,270,-33,-271
3,3,0.168786,FRAY 1,142,270,-30,-274
3,4,0.168826,FRAY 1,142,270,-27,-278
2,4,0.168838,FRAY 1,142,270,-25,-282
3,4,0.168856,FRAY 1,142,270,-22,-286
3,3,0.168879,FRAY 1,142,270,-19,-289
3,4,0.168919,FRAY 1,142,270,-16,-293
3,4,0.168954,FRAY 1,142,270,-13,-297
2,4,0.168977,FRAY 1,142,270,-11,-301
3,3,0.169001,FRAY 1,142,270,-8,-304
3,3,0.169006,FRAY 1,142,270,-5,-307
3,3,0.169041,FRAY 1,142,270,-2,-310
3,3,0.169064,FRAY 1,142,270,1,-313
2,3,0.169094,FRAY 1,142,270,3,-316
3,1,0.169117,FRAY 1,142,270,6,-317
3,3,0.169152,FRAY 1,142,270,9,-320
3,3,0.169169,FRAY 1,142,270,12,-323
3,3,0.169192,FRAY 1,142,270,15,-326
3,2,0.169215,FRAY 1,142,270,18,-328
3,3,0.169256,FRAY 1,142,270,21,-331
2,3,0.169262,FRAY 1,142,270,23,-334
3,3,0.169297,FRAY 1,142,270,26,-337
3,2,0.16932,FRAY 1,142,270,29,-339
3,2,0.169343,FRAY 1,142,270,32,-341
3,1,0.169366,FRAY 1,142,270,35,-342
3,2,0.169401,FRAY 1,142,270,38,-344
2,2,0.169416,FRAY 1,142,270,40,-346
3,2,0.169448,FRAY 1,142,270,43,-348
2,2,0.169465,FRAY 1,142,270,45,-350
2,1,0.169494,FRAY 1,142,270,47,-351
2,1,0.169517,FRAY 1,142,270,49,-352
2,1,0.169552,FRAY 1,142,270,51,-353
3,-1,0.169645,FRAY 1,142,270,54,-352
3,-1,0.16968,FRAY 1,142,270,57,-351
3,-1,0.169703,FRAY 1,142,270,60,-350
2,-2,0.16972,FRAY 1,142,270,62,-348
3,-2,0.169744,FRAY 1,142,270,65,-346
3,-2,0.169779,FRAY 1,142,270,68,-344
3,-2,0.169802,FRAY 1,142,270,71,-342
3,-1,0.169831,FRAY 1,142,270,74,-341
3,-4,0.169871,FRAY 1,142,270,77,-337
5,-2,0.169895,FRAY 1,142,270,82,-335
3,-2,0.169918,FRAY 1,142,270,85,-333
3,-2,0.169953,FRAY 1,142,270,88,-331
3,-2,0.169982,FRAY 1,142,270,91,-329
2,-2,0.170005,FRAY 1,142,270,93,-327
3,-1,0.170017,FRAY 1,142,270,96,-326
3,-2,0.17004,FRAY 1,142,270,99,-324
3,-1,0.170051,FRAY 1,142,270,102,-323
3,-1,0.170086,FRAY 1,142,270,105,-322
2,-1,0.170115,FRAY 1,142,270,107,-321
3,1,0.170214,FRAY 1,142,270,110,-322
3,1,0.170237,FRAY 1,142,270,113,-323
2,1,0.170272,FRAY 1,142,270,115,-324
3,1,0.170284,FRAY 1,142,270,118,-325
3,1,0.170313,FRAY 1,142,270,121,-326
3,2,0.170336,FRAY 1,142,270,124,-328
3,2,0.170365,FRAY 1,142,270,127,-330
2,2,0.170388,FRAY 1,142,270,129,-332
2,2,0.170423,FRAY 1,142,270,131,-334
2,3,0.17044,FRAY 1,142,270,133,-337
2,3,0.170463,FRAY 1,142,270,135,-340
-1,2,0.170487,FRAY 1,142,270,134,-342
-2,3,0.170516,FRAY 1,142,270,132,-345
-2,3,0.170551,FRAY 1,142,270,130,-348
-3,3,0.170574,FRAY 1,142,270,127,-351
-4,3,0.170591,FRAY 1,142,270,123,-354
-4,2,0.170614,FRAY 1,142,270,119,-356
-4,4,0.170638,FRAY 1,142,270,115,-360
