dX,dY,WHEN,SYLLABLE,X,Y,cX,cY
-1,-1,0.0932455,GO 4,103,159,224,-571
-1,-1,0.0932629,GO 4,103,159,223,-570
-1,-1,0.093321,GO 4,103,159,222,-569
-1,-2,0.09335,GO 4,103,159,221,-567
-1,-2,0.093379,GO 4,103,159,220,-565
-1,-2,0.0933965,GO 4,103,159,219,-563
-1,-1,0.0934255,GO 4,103,159,218,-562
-1,-2,0.0934429,GO 4,103,159,217,-560
-1,-2,0.0934719,GO 4,103,159,216,-558
-1,-2,0.0934951,GO 4,103,159,215,-556
-2,-2,0.0935184,GO 4,103,159,213,-554
-2,-2,0.0935532,GO 4,103,159,211,-552
-2,-2,0.0935764,GO 4,103,159,209,-550
-1,-2,0.0935938,GO 4,103,159,208,-548
-2,-1,0.0936229,GO 4,103,159,206,-547
-2,-2,0.0936519,GO 4,103,159,204,-545
-2,-2,0.0936751,GO 4,103,159,202,-543
-2,-2,0.0937041,GO 4,103,159,200,-541
-3,-2,0.0937273,GO 4,103,159,197,-539
-3,-2,0.0937448,GO 4,103,159,194,-537
-2,-2,0.093768,GO 4,103,159,192,-535
-3,-3,0.093797,GO 4,103,159,189,-532
-3,-2,0.093826,GO 4,103,159,186,-530
-3,-3,0.0938551,GO 4,103,159,183,-527
-3,-3,0.0938899,GO 4,103,159,180,-524
-2,-3,0.0938957,GO 4,103,159,178,-521
-3,-3,0.0939189,GO 4,103,159,175,-518
-3,-2,0.0939537,GO 4,103,159,172,-516
-3,-3,0.093977,GO 4,103,159,169,-513
-3,-3,0.094006,GO 4,103,159,166,-510
-2,-3,0.0940234,GO 4,103,159,164,-507
-3,-3,0.0940466,GO 4,103,159,161,-504
-2,-2,0.0940698,GO 4,103,159,159,-502
-2,-3,0.0941047,GO 4,103,159,157,-499
-2,-3,0.0941337,GO 4,103,159,155,-496
-2,-3,0.0941511,GO 4,103,159,153,-493
-2,-3,0.0941743,GO 4,103,159,151,-490
-1,-3,0.0941976,GO 4,103,159,150,-487
-1,-2,0.0942208,GO 4,103,159,149,-485
-1,-3,0.0942556,GO 4,103,159,148,-482
-2,-3,0.0942846,GO 4,103,159,146,-479
-2,-3,0.0943078,GO 4,103,159,144,-476
-2,-3,0.0943253,GO 4,103,159,142,-473
-2,-2,0.0943427,GO 4,103,159,140,-471
-2,-3,0.0943601,GO 4,103,159,138,-468
-2,-3,0.0943949,GO 4,103,159,136,-465
-2,-3,0.0944298,GO 4,103,159,134,-462
-1,-3,0.0944588,GO 4,103,159,133,-459
-1,-2,0.0944646,GO 4,103,159,132,-457
-2,-3,0.0944904,GO 4,103,159,130,-454
-2,-3,0.0945168,GO 4,103,159,128,-451
-2,-3,0.0945459,GO 4,103,159,126,-448
-2,-3,0.0945691,GO 4,103,159,124,-445
-2,-3,0.0946097,GO 4,103,159,122,-442
-2,-2,0.0946213,GO 4,103,159,120,-440
-1,-3,0.0946445,GO 4,103,159,119,-437
-2,-3,0.0946561,GO 4,103,159,117,-434
-2,-3,0.0946794,GO 4,103,159,115,-431
-2,-3,0.09472,GO 4,103,159,113,-428
-2,-2,0.0947548,GO 4,103,159,111,-426
-2,-3,0.0947606,GO 4,103,159,109,-423
-2,-3,0.0947839,GO 4,103,159,107,-420
-2,-3,0.0948071,GO 4,103,159,105,-417
-1,-3,0.0948303,GO 4,103,159,104,-414
-2,-2,0.0948535,GO 4,103,159,102,-412
-2,-3,0.0948709,GO 4,103,159,100,-409
-2,-3,0.0949058,GO 4,103,159,98,-406
-2,-3,0.0949232,GO 4,103,159,96,-403
-2,-3,0.0949464,GO 4,103,159,94,-400
-2,-3,0.0949733,GO 4,103,159,92,-397
-2,-2,0.0950044,GO 4,103,159,90,-395
-1,-3,0.0950219,GO 4,103,159,89,-392
-2,-3,0.0950509,GO 4,103,159,87,-389
-2,-3,0.0950741,GO 4,103,159,85,-386
-2,-3,0.0951031,GO 4,103,159,83,-383
-2,-2,0.0951263,GO 4,103,159,81,-381
-2,-3,0.0951554,GO 4,103,159,79,-378
-2,-3,0.0951728,GO 4,103,159,77,-375
-2,-3,0.095196,GO 4,103,159,75,-372
-1,-3,0.0952308,GO 4,103,159,74,-369
-2,-2,0.0952541,GO 4,103,159,72,-367
-2,-3,0.0952831,GO 4,103,159,70,-364
-2,-3,0.0953063,GO 4,103,159,68,-361
-2,-3,0.0953237,GO 4,103,159,66,-358
-2,-3,0.0953469,GO 4,103,159,64,-355
-2,-3,0.0953702,GO 4,103,159,62,-352
-2,-2,0.0953934,GO 4,103,159,60,-350
-1,-3,0.0954282,GO 4,103,159,59,-347
-2,-3,0.0954572,GO 4,103,159,57,-344
-2,-3,0.0954688,GO 4,103,159,55,-341
-2,-3,0.0954921,GO 4,103,159,53,-338
-2,-2,0.0955153,GO 4,103,159,51,-336
-2,-3,0.0955501,GO 4,103,159,49,-333
-2,-3,0.0955733,GO 4,103,159,47,-330
-2,-3,0.095614,GO 4,103,159,45,-327
-1,-3,0.0956198,GO 4,103,159,44,-324
-1,-2,0.095643,GO 4,103,159,43,-322
-1,-3,0.0956662,GO 4,103,159,42,-319
-1,-3,0.095701,GO 4,103,159,41,-316
-1,-3,0.0957243,GO 4,103,159,40,-313
-1,-3,0.0957649,GO 4,103,159,39,-310
-1,-3,0.0957707,GO 4,103,159,38,-307
-1,-2,0.0957939,GO 4,103,159,37,-305
-1,-3,0.0958288,GO 4,103,159,36,-302
-1,-3,0.095852,GO 4,103,159,35,-299
-1,-3,0.0958752,GO 4,103,159,34,-296
-1,-3,0.0958984,GO 4,103,159,33,-293
-1,-2,0.0959216,GO 4,103,159,32,-291
-1,-3,0.0959449,GO 4,103,159,31,-288
-1,-3,0.0959797,GO 4,103,159,30,-285
-1,-3,0.0959971,GO 4,103,159,29,-282
-1,-3,0.0960261,GO 4,103,159,28,-279
-1,-2,0.096061,GO 4,103,159,27,-277
-1,-3,0.0960726,GO 4,103,159,26,-274
-1,-3,0.0961004,GO 4,103,159,25,-271
-1,-2,0.0961248,GO 4,103,159,24,-269
-1,-2,0.096148,GO 4,103,159,23,-267
-1,-2,0.0961771,GO 4,103,159,22,-265
-1,-2,0.0962119,GO 4,103,159,21,-263
-1,-1,0.0962293,GO 4,103,159,20,-262
-1,-2,0.0962525,GO 4,103,159,19,-260
-1,-2,0.0962757,GO 4,103,159,18,-258
-1,-3,0.0963048,GO 4,103,159,17,-255
-1,-3,0.0963287,GO 4,103,159,16,-252
-1,-3,0.0963628,GO 4,103,159,15,-249
-1,-2,0.0963802,GO 4,103,159,14,-247
-1,-3,0.0964034,GO 4,103,159,13,-244
1,-3,0.0964267,GO 4,103,159,14,-241
1,-3,0.0964615,GO 4,103,159,15,-238
1,-3,0.0964847,GO 4,103,159,16,-235
1,-2,0.0965254,GO 4,103,159,17,-233
1,-3,0.0965312,GO 4,103,159,18,-230
1,-3,0.0965544,GO 4,103,159,19,-227
1,-3,0.0965776,GO 4,103,159,20,-224
1,-3,0.0966124,GO 4,103,159,21,-221
1,-3,0.0966415,GO 4,103,159,22,-218
1,-2,0.0966531,GO 4,103,159,23,-216
1,-3,0.0966821,GO 4,103,159,24,-213
1,-3,0.0967053,GO 4,103,159,25,-210
1,-3,0.0967401,GO 4,103,159,26,-207
1,-3,0.0967459,GO 4,103,159,27,-204
1,-2,0.0967866,GO 4,103,159,28,-202
1,-3,0.0967866,GO 4,103,159,29,-199
1,-3,0.0968156,GO 4,103,159,30,-196
1,-3,0.0968504,GO 4,103,159,31,-193
1,-3,0.096862,GO 4,103,159,32,-190
1,-2,0.0968853,GO 4,103,159,33,-188
1,-3,0.0969085,GO 4,103,159,34,-185
1,-3,0.0969375,GO 4,103,159,35,-182
1,-3,0.0969607,GO 4,103,159,36,-179
1,-3,0.0969898,GO 4,103,159,37,-176
1,-3,0.097013,GO 4,103,159,38,-173
1,-2,0.0970478,GO 4,103,159,39,-171
1,-2,0.0970652,GO 4,103,159,40,-169
1,-2,0.0970884,GO 4,103,159,41,-167
1,-2,0.0971117,GO 4,103,159,42,-165
1,-2,0.0971291,GO 4,103,159,43,-163
1,-2,0.0971639,GO 4,103,159,44,-161
1,-2,0.0971871,GO 4,103,159,45,-159
1,-1,0.0972045,GO 4,103,159,46,-158
1,-2,0.0972278,GO 4,103,159,47,-156
1,-2,0.097251,GO 4,103,159,48,-154
1,-2,0.09728,GO 4,103,159,49,-152
1,-2,0.0973148,GO 4,103,159,50,-150
1,-2,0.0973439,GO 4,103,159,51,-148
1,-2,0.0973555,GO 4,103,159,52,-146
1,-1,0.0973787,GO 4,103,159,53,-145
1,-2,0.0974019,GO 4,103,159,54,-143
1,-2,0.0974251,GO 4,103,159,55,-141
1,-2,0.09746,GO 4,103,159,56,-139
1,-2,0.097489,GO 4,103,159,57,-137
1,-2,0.0975064,GO 4,103,159,58,-135
1,-2,0.0975296,GO 4,103,159,59,-133
1,-2,0.0975528,GO 4,103,159,60,-131
1,-1,0.0975774,GO 4,103,159,61,-130
1,-2,0.0976109,GO 4,103,159,62,-128
1,-2,0.0976399,GO 4,103,159,63,-126
1,-2,0.0976573,GO 4,103,159,64,-124
1,-2,0.0976805,GO 4,103,159,65,-122
1,-2,0.0977154,GO 4,103,159,66,-120
1,-2,0.0977328,GO 4,103,159,67,-118
1,-2,0.0977618,GO 4,103,159,68,-116
1,-1,0.0977939,GO 4,103,159,69,-115
1,-2,0.0978083,GO 4,103,159,70,-113
1,-2,0.0978315,GO 4,103,159,71,-111
1,-1,0.0978605,GO 4,103,159,72,-110
1,-1,0.0978837,GO 4,103,159,73,-109
1,-1,0.0979127,GO 4,103,159,74,-108
1,-1,0.0979592,GO 4,103,159,75,-107
1,-1,0.107779,FRAY 5,7,158,76,-106
1,-1,0.10781,FRAY 5,7,158,77,-105
2,-2,0.107828,FRAY 5,7,158,79,-103
1,-2,0.107886,FRAY 5,7,158,80,-101
3,-1,0.107915,FRAY 5,7,158,83,-100
1,-1,0.107932,FRAY 5,7,158,84,-99
1,1,0.108257,FRAY 5,7,158,85,-100
-1,1,0.10828,FRAY 5,7,158,84,-101
-4,1,0.10871,FRAY 5,7,158,80,-102
-4,1,0.108733,FRAY 5,7,158,76,-103
-4,2,0.108745,FRAY 5,7,158,72,-105
-3,2,0.108768,FRAY 5,7,158,69,-107
-4,1,0.108791,FRAY 5,7,158,65,-108
-4,3,0.10882,FRAY 5,7,158,61,-111
-4,3,0.108861,FRAY 5,7,158,57,-114
-3,3,0.108873,FRAY 5,7,158,54,-117
-4,3,0.108896,FRAY 5,7,158,50,-120
-4,3,0.108919,FRAY 5,7,158,46,-123
-4,4,0.108948,FRAY 5,7,158,42,-127
-3,4,0.108971,FRAY 5,7,158,39,-131
-4,4,0.109006,FRAY 5,7,158,35,-135
-4,3,0.109023,FRAY 5,7,158,31,-138
-4,3,0.109047,FRAY 5,7,158,27,-141
-3,3,0.10907,FRAY 5,7,158,24,-144
-4,3,0.109093,FRAY 5,7,158,20,-147
-4,3,0.109128,FRAY 5,7,158,16,-150
-4,2,0.109151,FRAY 5,7,158,12,-152
-3,2,0.109192,FRAY 5,7,158,9,-154
-4,2,0.109198,FRAY 5,7,158,5,-156
-4,2,0.109221,FRAY 5,7,158,1,-158
-4,1,0.109244,FRAY 5,7,158,-3,-159
-3,1,0.109273,FRAY 5,7,158,-6,-160
-4,-1,0.109401,FRAY 5,7,158,-10,-159
-4,-1,0.10943,FRAY 5,7,158,-14,-158
-4,-1,0.109447,FRAY 5,7,158,-18,-157
-3,-1,0.109476,FRAY 5,7,158,-21,-156
-4,-1,0.109505,FRAY 5,7,158,-25,-155
-4,-1,0.109524,FRAY 5,7,158,-29,-154
-4,-1,0.109558,FRAY 5,7,158,-33,-153
-3,-1,0.109581,FRAY 5,7,158,-36,-152
-4,-1,0.109621,FRAY 5,7,158,-40,-151
-4,-1,0.109656,FRAY 5,7,158,-44,-150
-2,-1,0.109679,FRAY 5,7,158,-46,-149
-3,-1,0.109708,FRAY 5,7,158,-49,-148
-3,-1,0.109743,FRAY 5,7,158,-52,-147
1,-1,0.110306,FRAY 5,7,158,-51,-146
1,-1,0.110341,FRAY 5,7,158,-50,-145
1,-1,0.110382,FRAY 5,7,158,-49,-144
1,-1,0.110405,FRAY 5,7,158,-48,-143
1,-1,0.110428,FRAY 5,7,158,-47,-142
1,-1,0.110457,FRAY 5,7,158,-46,-141
1,-1,0.11051,FRAY 5,7,158,-45,-140
1,-1,0.110533,FRAY 5,7,158,-44,-139
1,-1,0.110556,FRAY 5,7,158,-43,-138
1,-1,0.110585,FRAY 5,7,158,-42,-137
1,-1,0.11062,FRAY 5,7,158,-41,-136
1,-1,0.11066,FRAY 5,7,158,-40,-135
1,-1,0.110684,FRAY 5,7,158,-39,-134
1,-1,0.110707,FRAY 5,7,158,-38,-133
1,-1,0.110742,FRAY 5,7,158,-37,-132
1,-1,0.110794,FRAY 5,7,158,-36,-131
1,-1,0.110811,FRAY 5,7,158,-35,-130
1,-1,0.110823,FRAY 5,7,158,-34,-129
1,-1,0.110846,FRAY 5,7,158,-33,-128
1,-1,0.110881,FRAY 5,7,158,-32,-127
1,-1,0.11092,FRAY 5,7,158,-31,-126
1,-1,0.110951,FRAY 5,7,158,-30,-125
1,-1,0.110974,FRAY 5,7,158,-29,-124
1,-1,0.110997,FRAY 5,7,158,-28,-123
1,-1,0.111026,FRAY 5,7,158,-27,-122
1,-2,0.111049,FRAY 5,7,158,-26,-120
1,-2,0.111073,FRAY 5,7,158,-25,-118
1,-2,0.111102,FRAY 5,7,158,-24,-116
1,-2,0.111125,FRAY 5,7,158,-23,-114
1,-2,0.111154,FRAY 5,7,158,-22,-112
1,-2,0.111177,FRAY 5,7,158,-21,-110
1,-1,0.111206,FRAY 5,7,158,-20,-109
1,-2,0.111224,FRAY 5,7,158,-19,-107
1,-2,0.111247,FRAY 5,7,158,-18,-105
1,-2,0.111282,FRAY 5,7,158,-17,-103
1,-2,0.111311,FRAY 5,7,158,-16,-101
1,-2,0.111328,FRAY 5,7,158,-15,-99
1,-2,0.111369,FRAY 5,7,158,-14,-97
2,-1,0.111375,FRAY 5,7,158,-12,-96
2,-1,0.111398,FRAY 5,7,158,-10,-95
1,-1,0.111456,FRAY 5,7,158,-9,-94
1,-1,0.111479,FRAY 5,7,158,-8,-93
1,-1,0.111514,FRAY 5,7,158,-7,-92
1,-1,0.111525,FRAY 5,7,158,-6,-91
1,-1,0.111554,FRAY 5,7,158,-5,-90
1,-1,0.111607,FRAY 5,7,158,-4,-89
1,-1,0.11163,FRAY 5,7,158,-3,-88
1,-1,0.111665,FRAY 5,7,158,-2,-87
1,-1,0.111682,FRAY 5,7,158,-1,-86
-1,1,0.123037,SAN- 6,80,415,-2,-87
-2,1,0.12306,SAN- 6,80,415,-4,-88
-1,1,0.123211,SAN- 6,80,415,-5,-89
-1,1,0.123234,SAN- 6,80,415,-6,-90
-1,1,0.123269,SAN- 6,80,415,-7,-91
-1,2,0.123275,SAN- 6,80,415,-8,-93
-1,3,0.12331,SAN- 6,80,415,-9,-96
-1,3,0.123333,SAN- 6,80,415,-10,-99
-1,3,0.123356,SAN- 6,80,415,-11,-102
-1,2,0.123379,SAN- 6,80,415,-12,-104
-1,3,0.12342,SAN- 6,80,415,-13,-107
-1,4,0.123431,SAN- 6,80,415,-14,-111
1,4,0.123455,SAN- 6,80,415,-13,-115
1,4,0.123484,SAN- 6,80,415,-12,-119
2,2,0.123507,SAN- 6,80,415,-10,-121
1,3,0.12353,SAN- 6,80,415,-9,-124
2,4,0.123565,SAN- 6,80,415,-7,-128
2,4,0.123577,SAN- 6,80,415,-5,-132
3,3,0.1236,SAN- 6,80,415,-2,-135
3,4,0.123629,SAN- 6,80,415,1,-139
3,4,0.123652,SAN- 6,80,415,4,-143
2,4,0.123681,SAN- 6,80,415,6,-147
3,3,0.12371,SAN- 6,80,415,9,-150
3,4,0.123728,SAN- 6,80,415,12,-154
3,4,0.123751,SAN- 6,80,415,15,-158
3,4,0.123774,SAN- 6,80,415,18,-162
3,3,0.123809,SAN- 6,80,415,21,-165
2,4,0.123832,SAN- 6,80,415,23,-169
3,4,0.123867,SAN- 6,80,415,26,-173
3,4,0.123878,SAN- 6,80,415,29,-177
3,3,0.123902,SAN- 6,80,415,32,-180
3,4,0.123925,SAN- 6,80,415,35,-184
2,4,0.12396,SAN- 6,80,415,37,-188
3,4,0.123983,SAN- 6,80,415,40,-192
3,3,0.124006,SAN- 6,80,415,43,-195
3,4,0.124029,SAN- 6,80,415,46,-199
3,4,0.124053,SAN- 6,80,415,49,-203
2,4,0.124076,SAN- 6,80,415,51,-207
3,3,0.124111,SAN- 6,80,415,54,-210
3,4,0.124134,SAN- 6,80,415,57,-214
3,4,0.124161,SAN- 6,80,415,60,-218
3,4,0.124192,SAN- 6,80,415,63,-222
2,3,0.124209,SAN- 6,80,415,65,-225
3,4,0.124233,SAN- 6,80,415,68,-229
3,4,0.124262,SAN- 6,80,415,71,-233
3,4,0.124296,SAN- 6,80,415,74,-237
3,3,0.124314,SAN- 6,80,415,77,-240
3,4,0.124343,SAN- 6,80,415,80,-244
2,4,0.12436,SAN- 6,80,415,82,-248
3,4,0.124383,SAN- 6,80,415,85,-252
3,2,0.124407,SAN- 6,80,415,88,-254
3,3,0.124438,SAN- 6,80,415,91,-257
3,3,0.124465,SAN- 6,80,415,94,-260
2,3,0.124494,SAN- 6,80,415,96,-263
3,3,0.124511,SAN- 6,80,415,99,-266
3,3,0.124534,SAN- 6,80,415,102,-269
3,2,0.124558,SAN- 6,80,415,105,-271
2,3,0.124592,SAN- 6,80,415,107,-274
2,3,0.124621,SAN- 6,80,415,109,-277
1,3,0.124645,SAN- 6,80,415,110,-280
1,3,0.124668,SAN- 6,80,415,111,-283
1,2,0.124685,SAN- 6,80,415,112,-285
-1,3,0.124709,SAN- 6,80,415,111,-288
-2,3,0.124743,SAN- 6,80,415,109,-291
-2,4,0.124772,SAN- 6,80,415,107,-295
-3,4,0.124807,SAN- 6,80,415,104,-299
-3,3,0.124819,SAN- 6,80,415,101,-302
-3,4,0.124836,SAN- 6,80,415,98,-306
-2,4,0.124865,SAN- 6,80,415,96,-310
-2,4,0.124894,SAN- 6,80,415,94,-314
-2,3,0.124912,SAN- 6,80,415,92,-317
-2,4,0.124941,SAN- 6,80,415,90,-321
-2,4,0.12497,SAN- 6,80,415,88,-325
-1,4,0.124993,SAN- 6,80,415,87,-329
-1,3,0.125016,SAN- 6,80,415,86,-332
-1,4,0.125045,SAN- 6,80,415,85,-336
-1,4,0.125063,SAN- 6,80,415,84,-340
-1,4,0.125098,SAN- 6,80,415,83,-344
-1,3,0.125121,SAN- 6,80,415,82,-347
-1,3,0.125144,SAN- 6,80,415,81,-350
-1,3,0.125173,SAN- 6,80,415,80,-353
-1,3,0.125196,SAN- 6,80,415,79,-356
-1,3,0.125214,SAN- 6,80,415,78,-359
-1,1,0.125237,SAN- 6,80,415,77,-360
-1,2,0.125272,SAN- 6,80,415,76,-362
-1,1,0.125295,SAN- 6,80,415,75,-363
-1,1,0.125318,SAN- 6,80,415,74,-364
-1,1,0.126516,SAN- 6,80,415,73,-365
-1,1,0.126566,SAN- 6,80,415,72,-366
-1,2,0.126589,SAN- 6,80,415,71,-368
-1,2,0.126624,SAN- 6,80,415,70,-370
-1,1,0.126647,SAN- 6,80,415,69,-371
-1,3,0.126671,SAN- 6,80,415,68,-374
1,3,0.126676,SAN- 6,80,415,69,-377
1,3,0.126723,SAN- 6,80,415,70,-380
1,3,0.12674,SAN- 6,80,415,71,-383
2,3,0.126769,SAN- 6,80,415,73,-386
2,2,0.126787,SAN- 6,80,415,75,-388
2,3,0.12681,SAN- 6,80,415,77,-391
2,3,0.126827,SAN- 6,80,415,79,-394
1,3,0.126851,SAN- 6,80,415,80,-397
2,3,0.126885,SAN- 6,80,415,82,-400
2,2,0.126909,SAN- 6,80,415,84,-402
2,3,0.126938,SAN- 6,80,415,86,-405
2,3,0.126961,SAN- 6,80,415,88,-408
2,3,0.126978,SAN- 6,80,415,90,-411
2,3,0.127002,SAN- 6,80,415,92,-414
2,2,0.127036,SAN- 6,80,415,94,-416
1,3,0.12706,SAN- 6,80,415,95,-419
2,3,0.12709,SAN- 6,80,415,97,-422
2,3,0.127123,SAN- 6,80,415,99,-425
2,3,0.127129,SAN- 6,80,415,101,-428
2,3,0.127158,SAN- 6,80,415,103,-431
2,2,0.127181,SAN- 6,80,415,105,-433
2,3,0.127211,SAN- 6,80,415,107,-436
2,3,0.127245,SAN- 6,80,415,109,-439
1,3,0.127274,SAN- 6,80,415,110,-442
2,3,0.127286,SAN- 6,80,415,112,-445
2,2,0.127309,SAN- 6,80,415,114,-447
2,3,0.127332,SAN- 6,80,415,116,-450
2,3,0.127361,SAN- 6,80,415,118,-453
2,3,0.12739,SAN- 6,80,415,120,-456
2,4,0.12742,SAN- 6,80,415,122,-460
2,3,0.127437,SAN- 6,80,415,124,-463
1,4,0.12746,SAN- 6,80,415,125,-467
2,4,0.127483,SAN- 6,80,415,127,-471
2,3,0.127507,SAN- 6,80,415,129,-474
2,2,0.127541,SAN- 6,80,415,131,-476
1,1,0.127588,SAN- 6,80,415,132,-477
1,-1,0.138385,-TIA- 7,199,283,133,-476
1,-1,0.138437,-TIA- 7,199,283,134,-475
1,-1,0.138455,-TIA- 7,199,283,135,-474
1,-1,0.13849,-TIA- 7,199,283,136,-473
1,-2,0.138507,-TIA- 7,199,283,137,-471
1,-2,0.138524,-TIA- 7,199,283,138,-469
1,-1,0.138559,-TIA- 7,199,283,139,-468
1,-1,0.138612,-TIA- 7,199,283,140,-467
1,-1,0.138629,-TIA- 7,199,283,141,-466
1,-1,0.138658,-TIA- 7,199,283,142,-465
1,-1,0.138681,-TIA- 7,199,283,143,-464
1,1,0.138832,-TIA- 7,199,283,144,-465
1,1,0.138855,-TIA- 7,199,283,145,-466
1,1,0.138913,-TIA- 7,199,283,146,-467
1,1,0.138937,-TIA- 7,199,283,147,-468
1,1,0.13896,-TIA- 7,199,283,148,-469
1,-1,0.139384,-TIA- 7,199,283,149,-468
1,-1,0.139442,-TIA- 7,199,283,150,-467
1,-1,0.139505,-TIA- 7,199,283,151,-466
1,-1,0.139511,-TIA- 7,199,283,152,-465
1,-1,0.139535,-TIA- 7,199,283,153,-464
1,-1,0.139569,-TIA- 7,199,283,154,-463
1,-1,0.139593,-TIA- 7,199,283,155,-462
1,-2,0.139627,-TIA- 7,199,283,156,-460
1,-2,0.139656,-TIA- 7,199,283,157,-458
1,-2,0.139662,-TIA- 7,199,283,158,-456
1,-2,0.139685,-TIA- 7,199,283,159,-454
2,-2,0.13971,-TIA- 7,199,283,161,-452
2,-2,0.139743,-TIA- 7,199,283,163,-450
2,-2,0.139767,-TIA- 7,199,283,165,-448
2,-1,0.139802,-TIA- 7,199,283,167,-447
2,-2,0.139819,-TIA- 7,199,283,169,-445
2,-2,0.139841,-TIA- 7,199,283,171,-443
2,-2,0.13986,-TIA- 7,199,283,173,-441
1,-2,0.139889,-TIA- 7,199,283,174,-439
2,-2,0.139912,-TIA- 7,199,283,176,-437
2,-2,0.139935,-TIA- 7,199,283,178,-435
2,-3,0.139964,-TIA- 7,199,283,180,-432
2,-2,0.139987,-TIA- 7,199,283,182,-430
2,-3,0.140011,-TIA- 7,199,283,184,-427
2,-3,0.140034,-TIA- 7,199,283,186,-424
2,-3,0.140063,-TIA- 7,199,283,188,-421
1,-3,0.140098,-TIA- 7,199,283,189,-418
3,-2,0.140115,-TIA- 7,199,283,192,-416
3,-3,0.140138,-TIA- 7,199,283,195,-413
3,-3,0.140161,-TIA- 7,199,283,198,-410
3,-3,0.14019,-TIA- 7,199,283,201,-407
2,-3,0.14022,-TIA- 7,199,283,203,-404
3,-2,0.140249,-TIA- 7,199,283,206,-402
3,-3,0.140266,-TIA- 7,199,283,209,-399
3,-3,0.140289,-TIA- 7,199,283,212,-396
3,-3,0.140312,-TIA- 7,199,283,215,-393
3,-3,0.140347,-TIA- 7,199,283,218,-390
2,-3,0.14037,-TIA- 7,199,283,220,-387
3,-2,0.140394,-TIA- 7,199,283,223,-385
3,-3,0.140417,-TIA- 7,199,283,226,-382
3,-3,0.140446,-TIA- 7,199,283,229,-379
3,-3,0.140463,-TIA- 7,199,283,232,-376
2,-3,0.140498,-TIA- 7,199,283,234,-373
3,-2,0.140516,-TIA- 7,199,283,237,-371
3,-3,0.140545,-TIA- 7,199,283,240,-368
3,-3,0.140568,-TIA- 7,199,283,243,-365
3,-3,0.140597,-TIA- 7,199,283,246,-362
2,-3,0.140614,-TIA- 7,199,283,248,-359
3,-2,0.140649,-TIA- 7,199,283,251,-357
3,-3,0.140672,-TIA- 7,199,283,254,-354
3,-3,0.140696,-TIA- 7,199,283,257,-351
3,-3,0.14073,-TIA- 7,199,283,260,-348
2,-3,0.140748,-TIA- 7,199,283,262,-345
3,-3,0.140771,-TIA- 7,199,283,265,-342
3,-2,0.1408,-TIA- 7,199,283,268,-340
3,-3,0.140817,-TIA- 7,199,283,271,-337
3,-3,0.140852,-TIA- 7,199,283,274,-334
3,-3,0.140881,-TIA- 7,199,283,277,-331
2,-3,0.140899,-TIA- 7,199,283,279,-328
3,-2,0.140922,-TIA- 7,199,283,282,-326
3,-3,0.140945,-TIA- 7,199,283,285,-323
3,-3,0.140974,-TIA- 7,199,283,288,-320
3,-3,0.141003,-TIA- 7,199,283,291,-317
2,-3,0.141032,-TIA- 7,199,283,293,-314
3,-2,0.14105,-TIA- 7,199,283,296,-312
3,-3,0.141073,-TIA- 7,199,283,299,-309
3,-3,0.141096,-TIA- 7,199,283,302,-306
3,-3,0.141131,-TIA- 7,199,283,305,-303
2,-3,0.14116,-TIA- 7,199,283,307,-300
3,-3,0.141172,-TIA- 7,199,283,310,-297
2,-2,0.141201,-TIA- 7,199,283,312,-295
2,-3,0.141224,-TIA- 7,199,283,314,-292
2,-3,0.141247,-TIA- 7,199,283,316,-289
2,-2,0.141282,-TIA- 7,199,283,318,-287
2,-2,0.141311,-TIA- 7,199,283,320,-285
2,-2,0.141322,-TIA- 7,199,283,322,-283
1,-1,0.141351,-TIA- 7,199,283,323,-282
2,-2,0.141375,-TIA- 7,199,283,325,-280
2,-2,0.141403,-TIA- 7,199,283,327,-278
2,-2,0.141433,-TIA- 7,199,283,329,-276
2,-2,0.141468,-TIA- 7,199,283,331,-274
2,-2,0.141473,-TIA- 7,199,283,333,-272
2,-2,0.141502,-TIA- 7,199,283,335,-270
2,-2,0.141531,-TIA- 7,199,283,337,-268
1,-1,0.141555,-TIA- 7,199,283,338,-267
2,-2,0.141584,-TIA- 7,199,283,340,-265
2,-2,0.141619,-TIA- 7,199,283,342,-263
2,-2,0.14163,-TIA- 7,199,283,344,-261
2,-2,0.141648,-TIA- 7,199,283,346,-259
2,-2,0.141682,-TIA- 7,199,283,348,-257
2,-2,0.141706,-TIA- 7,199,283,350,-255
2,-2,0.141729,-TIA- 7,199,283,352,-253
1,-1,0.141752,-TIA- 7,199,283,353,-252
1,-2,0.141775,-TIA- 7,199,283,354,-250
1,-2,0.141804,-TIA- 7,199,283,355,-248
1,-1,0.141833,-TIA- 7,199,283,356,-247
1,-1,0.141857,-TIA- 7,199,283,357,-246
-1,-1,0.142408,-TIA- 7,199,283,356,-245
-2,-1,0.142431,-TIA- 7,199,283,354,-244
-2,-1,0.142457,-TIA- 7,199,283,352,-243
-2,-1,0.142495,-TIA- 7,199,283,350,-242
-2,-1,0.142507,-TIA- 7,199,283,348,-241
-1,-1,0.154448,GO 8,382,155,347,-240
-1,-2,0.154494,GO 8,382,155,346,-238
1,-2,0.154517,GO 8,382,155,347,-236
1,-2,0.154552,GO 8,382,155,348,-234
1,-2,0.154575,GO 8,382,155,349,-232
2,-1,0.154604,GO 8,382,155,351,-231
