dX,dY,WHEN,SYLLABLE,X,Y,cX,cY
-11,-25,0.0388586,-TIA- 7,151,112,974,-535
-13,-27,0.0388702,-TIA- 7,151,112,961,-508
-15,-27,0.0388818,-TIA- 7,151,112,946,-481
-16,-27,0.0388934,-TIA- 7,151,112,930,-454
-15,-27,0.038905,-TIA- 7,151,112,915,-427
-12,-29,0.0389166,-TIA- 7,151,112,903,-398
-12,-26,0.0389283,-TIA- 7,151,112,891,-372
-11,-23,0.0389399,-TIA- 7,151,112,880,-349
-8,-26,0.0389515,-TIA- 7,151,112,872,-323
-11,-24,0.0389631,-TIA- 7,151,112,861,-299
-8,-24,0.0389747,-TIA- 7,151,112,853,-275
-9,-23,0.0389863,-TIA- 7,151,112,844,-252
-9,-22,0.0389979,-TIA- 7,151,112,835,-230
-8,-21,0.0390037,-TIA- 7,151,112,827,-209
-10,-20,0.0390153,-TIA- 7,151,112,817,-189
-10,-18,0.0390269,-TIA- 7,151,112,807,-171
-11,-14,0.0390385,-TIA- 7,151,112,796,-157
-8,-14,0.0390502,-TIA- 7,151,112,788,-143
-10,-13,0.0390618,-TIA- 7,151,112,778,-130
-9,-10,0.0390734,-TIA- 7,151,112,769,-120
-8,-6,0.039085,-TIA- 7,151,112,761,-114
-4,-4,0.0390966,-TIA- 7,151,112,757,-110
-3,4,0.0422676,GO 8,178,594,754,-114
-3,11,0.0422777,GO 8,178,594,751,-125
-3,17,0.0422893,GO 8,178,594,748,-142
-3,23,0.042301,GO 8,178,594,745,-165
-1,25,0.0423126,GO 8,178,594,744,-190
-1,27,0.0423242,GO 8,178,594,743,-217
-2,31,0.0423358,GO 8,178,594,741,-248
-1,36,0.0423474,GO 8,178,594,740,-284
-1,39,0.042359,GO 8,178,594,739,-323
-1,40,0.0423706,GO 8,178,594,738,-363
2,43,0.0423822,GO 8,178,594,740,-406
3,37,0.0423938,GO 8,178,594,743,-443
2,44,0.0424054,GO 8,178,594,745,-487
4,45,0.0424171,GO 8,178,594,749,-532
2,44,0.0424287,GO 8,178,594,751,-576
3,42,0.0424403,GO 8,178,594,754,-618
2,41,0.0424519,GO 8,178,594,756,-659
4,42,0.0424577,GO 8,178,594,760,-701
3,39,0.0424693,GO 8,178,594,763,-740
2,41,0.0424809,GO 8,178,594,765,-781
3,33,0.0424925,GO 8,178,594,768,-814
3,41,0.0425041,GO 8,178,594,771,-855
3,40,0.0425157,GO 8,178,594,774,-895
4,42,0.0425273,GO 8,178,594,778,-937
5,42,0.042539,GO 8,178,594,783,-979
6,43,0.0425506,GO 8,178,594,789,-1022
6,44,0.0425622,GO 8,178,594,795,-1066
6,43,0.0425738,GO 8,178,594,801,-1109
5,45,0.0425854,GO 8,178,594,806,-1154
3,36,0.042597,GO 8,178,594,809,-1190
1,45,0.0426086,GO 8,178,594,810,-1235
1,45,0.0426202,GO 8,178,594,811,-1280
1,46,0.0426318,GO 8,178,594,812,-1326
1,44,0.0426376,GO 8,178,594,813,-1370
1,43,0.0426493,GO 8,178,594,814,-1413
4,43,0.0426609,GO 8,178,594,818,-1456
4,42,0.0426725,GO 8,178,594,822,-1498
6,41,0.0426841,GO 8,178,594,828,-1539
7,35,0.0426957,GO 8,178,594,835,-1574
6,42,0.0427073,GO 8,178,594,841,-1616
7,42,0.0427189,GO 8,178,594,848,-1658
8,41,0.0427305,GO 8,178,594,856,-1699
10,41,0.0427421,GO 8,178,594,866,-1740
10,38,0.0427537,GO 8,178,594,876,-1778
9,39,0.0427654,GO 8,178,594,885,-1817
10,37,0.042777,GO 8,178,594,895,-1854
9,37,0.0427886,GO 8,178,594,904,-1891
8,28,0.0428002,GO 8,178,594,912,-1919
3,35,0.0428118,GO 8,178,594,915,-1954
2,33,0.0428176,GO 8,178,594,917,-1987
2,32,0.0428292,GO 8,178,594,919,-2019
2,32,0.0428408,GO 8,178,594,921,-2051
-1,32,0.0428524,GO 8,178,594,920,-2083
-3,31,0.042864,GO 8,178,594,917,-2114
-2,32,0.0428756,GO 8,178,594,915,-2146
-5,32,0.0428873,GO 8,178,594,910,-2178
-4,27,0.0428989,GO 8,178,594,906,-2205
-3,31,0.0429105,GO 8,178,594,903,-2236
-3,33,0.0429221,GO 8,178,594,900,-2269
-3,31,0.0429337,GO 8,178,594,897,-2300
-2,31,0.0429453,GO 8,178,594,895,-2331
-2,31,0.0429569,GO 8,178,594,893,-2362
-2,30,0.0429685,GO 8,178,594,891,-2392
-2,29,0.0429801,GO 8,178,594,889,-2421
-2,27,0.0429917,GO 8,178,594,887,-2448
-2,22,0.0429976,GO 8,178,594,885,-2470
-2,26,0.0430092,GO 8,178,594,883,-2496
-2,24,0.0430208,GO 8,178,594,881,-2520
1,23,0.0430324,GO 8,178,594,882,-2543
2,24,0.043044,GO 8,178,594,884,-2567
1,22,0.0430556,GO 8,178,594,885,-2589
1,22,0.0430672,GO 8,178,594,886,-2611
1,21,0.0430788,GO 8,178,594,887,-2632
1,22,0.0430904,GO 8,178,594,888,-2654
1,23,0.043102,GO 8,178,594,889,-2677
1,18,0.0431137,GO 8,178,594,890,-2695
1,23,0.0431253,GO 8,178,594,891,-2718
1,22,0.0431369,GO 8,178,594,892,-2740
1,23,0.0431485,GO 8,178,594,893,-2763
-2,22,0.0431601,GO 8,178,594,891,-2785
-1,23,0.0431717,GO 8,178,594,890,-2808
-1,24,0.0431775,GO 8,178,594,889,-2832
-1,23,0.0431891,GO 8,178,594,888,-2855
-1,21,0.0432007,GO 8,178,594,887,-2876
-1,24,0.0432123,GO 8,178,594,886,-2900
2,23,0.0432239,GO 8,178,594,888,-2923
1,23,0.0432356,GO 8,178,594,889,-2946
1,23,0.0432472,GO 8,178,594,890,-2969
1,24,0.0432588,GO 8,178,594,891,-2993
-1,25,0.0432704,GO 8,178,594,890,-3018
-3,24,0.043282,GO 8,178,594,887,-3042
-3,25,0.0432936,GO 8,178,594,884,-3067
-6,21,0.0433052,GO 8,178,594,878,-3088
-5,25,0.0433168,GO 8,178,594,873,-3113
-6,25,0.0433284,GO 8,178,594,867,-3138
-6,24,0.04334,GO 8,178,594,861,-3162
-8,25,0.0433517,GO 8,178,594,853,-3187
-8,26,0.0433633,GO 8,178,594,845,-3213
-8,25,0.0433691,GO 8,178,594,837,-3238
-7,23,0.0433807,GO 8,178,594,830,-3261
-5,22,0.0433923,GO 8,178,594,825,-3283
-5,19,0.0434039,GO 8,178,594,820,-3302
-3,22,0.0434155,GO 8,178,594,817,-3324
-3,21,0.0434271,GO 8,178,594,814,-3345
-4,19,0.0434387,GO 8,178,594,810,-3364
-3,18,0.0434503,GO 8,178,594,807,-3382
-2,17,0.043462,GO 8,178,594,805,-3399
-2,16,0.0434736,GO 8,178,594,803,-3415
-2,17,0.0434852,GO 8,178,594,801,-3432
-1,12,0.0434968,GO 8,178,594,800,-3444
-1,15,0.0435084,GO 8,178,594,799,-3459
-1,13,0.04352,GO 8,178,594,798,-3472
-1,11,0.0435316,GO 8,178,594,797,-3483
-1,10,0.0435396,GO 8,178,594,796,-3493
-1,9,0.043549,GO 8,178,594,795,-3502
-1,8,0.0435606,GO 8,178,594,794,-3510
-1,6,0.0435722,GO 8,178,594,793,-3516
-1,5,0.0435839,GO 8,178,594,792,-3521
-1,3,0.0435955,GO 8,178,594,791,-3524
-1,1,0.0436071,GO 8,178,594,790,-3525
